data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,149365401,8,14,,
2021,149365401,25,2,,
2021,149365402,20,10,,
2021,149365403,24,1500,,
2021,149365403,54,280,,
2021,149365404,20,200,,
2021,149365405,36,1000,,
2021,149365405,54,96,,
2021,149365406,38,2000,,
2021,149365407,63,500,,
2021,149365408,20,1000,,
2021,149365409,10,,,
2021,149365410,38,20,,
2021,149365411,20,500,,
2021,149365412,9,0,,
2021,149365412,16,5,,
2021,149365412,20,200,,
2021,149365412,25,20,,
2021,149365413,9,0,,
2021,149365413,25,20,,
2021,149365414,3,5000,2021-06-22,
2021,149365415,3,5000,,
2021,149365415,23,1800,,
2021,149365415,25,10,,
2021,149365415,63,15,,
2021,149365416,8,18,,
2021,149365416,16,11,,
2021,149365416,63,387,,
2021,149365417,3,15000,2021-07-01,
2021,149365418,3,15000,,
2021,149365418,6,240,,
2021,149365418,38,500,,
2021,149365419,63,1000,,
2021,149437940,3,200,,
2021,149365420,63,100,,
2021,149365421,6,3150,,
2021,149365422,24,4000,,
2021,149365423,63,1,,
2021,149365424,16,20,,
2021,149365424,63,40,,
2021,149365425,9,0,,
2021,149365425,17,3000,,
2021,149365425,54,500,,
2021,149365426,16,147,,
2021,149365427,7,1000,,
2021,149365427,42,200,,
2021,149365428,20,33,,
2021,149365429,16,3,,
2021,149437942,11,50,,
2021,149365429,17,7300,,
2021,149365429,20,700,,
2021,149365429,23,800,,
2021,149365430,16,200,,
2021,149365431,42,100,,
2021,149365432,8,74,2021-05-29,
2021,149365433,11,1,,
2021,149365434,8,102,,
2021,149365435,24,5000,,
2021,149365436,20,5200,,
2021,149365436,63,35,,
2021,149365437,16,100,,
2021,149365438,10,,,
2021,149365439,24,600,,
2021,149365440,63,0,,
2021,149365442,6,7423,,
2021,149365442,9,0,,
2021,149365442,17,2484,,
2021,149365442,25,8502,,
2021,149365442,63,2700,,
2021,149365443,3,5000,2021-05-29,
2021,149365444,3,5000,,
2021,149365446,6,300,,
2021,149365447,26,350,,
2021,149365448,3,5000,2021-05-29,
2021,149365449,3,5000,,
2021,149365450,8,405,,
2021,149365451,20,650,,
2021,149365455,38,160,,
2021,149365456,38,1,2021-05-30,
2021,149365457,38,1,,
2021,149365458,3,1,2021-05-30,
2021,149365459,6,10,,
2021,149365459,23,80,,
2021,149365459,25,20,,
2021,149365461,10,,,
2021,149365461,11,1,,
2021,149365462,42,100,,
2021,149365463,16,500,,
2021,149365464,20,20,,
2021,149365464,25,40,,
2021,149365466,16,668,,
2021,149365467,38,3000,,
2021,149365468,42,2000,,
2021,149365470,38,575,,
2021,149365471,16,325,,
2021,149365471,63,25,,
2021,149365473,47,0,,
2021,149437948,20,233,,
2021,149365474,42,800,,
2021,149365476,10,120,,
2021,149365477,38,600,,
2021,149365478,20,262,,
2021,149365479,3,20000,,
2021,149365479,63,400,,
2021,149365480,20,250,,
2021,149365482,20,212,,
2021,149365483,20,886,,
2021,149365485,63,25,,
2021,149365486,20,318,2021-05-21,
2021,149365487,20,318,,
2021,149365488,20,400,,
2021,149365489,63,0,,
2021,149365491,3,1,,
2021,149365492,8,138,2021-05-30,
2021,149365493,8,138,,
2021,149365494,26,250,,
2021,149365495,20,8500,,
2021,149365496,10,,,
2021,149365497,10,,,
2021,149365497,11,1,,
2021,149365498,63,50,,
2021,149365500,20,19,,
2021,149365501,20,50,,
2021,149365502,20,16,,
2021,149365503,20,36,,
2021,149365505,8,45,2021-05-30,
2021,149365506,8,45,,
2021,149365507,20,6800,,
2021,149365509,20,500,,
2021,149365511,37,25000,2021-05-30,
2021,149365512,37,25000,,
2021,149437953,20,50,,
2021,149365513,8,215,,
2021,149437953,63,81,,
2021,149365515,8,80,2021-05-30,
2021,149365516,8,80,,
2021,149365517,20,224,,
2021,149365519,16,950,,
2021,149365519,63,400,,
2021,149365520,7,900,2021-05-30,
2021,149365520,16,430,2021-05-30,
2021,149365520,26,800,2021-05-30,
2021,149365520,63,75,2021-05-30,
2021,149365521,7,1400,,
2021,149365521,16,430,,
2021,149365521,26,800,,
2021,149365521,63,75,,
2021,149365522,17,3000,,
2021,149437963,10,10,,
2021,149437963,20,899,,
2021,149365523,23,600,,
2021,149365524,8,2,,
2021,149365525,10,,,
2021,149365526,63,50,,
2021,149365528,63,200,,
2021,149365531,23,100,,
2021,149365532,20,700,,
2021,149365533,42,300,,
2021,149365534,10,,,
2021,149365535,42,500,,
2021,149365536,10,,,
2021,149365537,8,215,,
2021,149365538,13,1119,,
2021,149365539,8,20,,
2021,149365541,8,56,,
2021,148454214,8,6,2021-05-30,
2021,148454215,8,6,,
2021,148454215,20,600,,
2021,149365542,9,0,,
2021,149365542,20,47,,
2021,149365543,23,600,,
2021,149437966,10,,,
2021,149437969,11,12,,
2021,149437970,63,25,,
2021,149365544,20,150,,
2021,149365545,42,200,,
2021,149365546,45,5100,,
2021,149365547,38,10,,
2021,149365548,2,32,,
2021,149365550,10,,,
2021,149437974,63,25,,
2021,149365550,11,1,,
2021,149365551,16,1000,,
2021,149365552,3,18000,2021-05-31,
2021,149365553,3,18000,,
2021,149365554,38,500,,
2021,149365556,16,500,,
2021,149365557,9,0,,
2021,149365557,20,18,,
2021,149365557,25,20,,
2021,149365558,6,500,,
2021,149437977,63,100,,
2021,149437978,10,,,
2021,149437980,63,500,,
2021,149365559,6,500,,
2021,149365560,23,1200,,
2021,149365561,3,30000,2021-05-31,
2021,149365562,6,1200,,
2021,149365563,20,232,,
2021,149365564,14,500,,
2021,149365565,10,,,
2021,149365567,38,1890,,
2021,149365568,9,0,,
2021,149365568,20,137,,
2021,149365569,6,100,,
2021,149365569,9,0,,
2021,149365569,20,150,,
2021,149365569,25,40,,
2021,149365569,63,40,,
2021,149365570,63,16400,,
2021,149365571,3,4000,,
2021,149365571,38,800,,
2021,149365573,9,0,,
2021,149365573,20,40,,
2021,149365573,63,5,,
2021,149365574,20,10,,
2021,149365575,6,450,,
2021,149365575,10,40,,
2021,149365575,16,20,,
2021,149365575,25,300,,
2021,149365575,56,2000,,
2021,149365575,62,20,,
2021,149365575,63,20,,
2021,149365576,38,200,,
2021,149365577,9,0,,
2021,149365577,25,300,,
2021,149365577,63,2200,,
2021,149365579,24,2500,2021-07-02,
2021,149365580,24,2500,,
2021,149365581,20,1,,
2021,149365582,42,200,,
2021,149365583,6,160,,
2021,149365584,63,50,,
2021,149437984,20,3140,,
2021,149365585,20,5,,
2021,149365588,3,200,,
2021,149365590,10,,,
2021,149365590,11,1,,
2021,149365591,2,29,,
2021,149365592,3,2000,2021-06-04,
2021,149365593,3,2000,,
2021,149365594,38,100,,
2021,149365595,38,250,,
2021,149365596,3,1000,,
2021,149437987,3,100,,
2021,149365597,3,1000,2021-05-31,
2021,149365598,3,1000,,
2021,149365598,20,10,,
2021,149365598,47,0,,
2021,149365599,8,4,,
2021,149365600,8,29,2021-05-31,
2021,149365601,8,29,,
2021,149365602,6,96,2021-05-31,
2021,149437989,63,700,,
2021,149365602,8,91,2021-05-31,
2021,149365603,6,96,,
2021,149365603,8,91,,
2021,149365604,6,131,2021-05-31,
2021,149365604,8,73,2021-05-31,
2021,149365604,17,20,2021-05-31,
2021,149365604,63,429,2021-05-31,
2021,149365605,6,131,,
2021,149365605,8,73,,
2021,149365605,17,20,,
2021,149365605,63,429,,
2021,149365606,38,400,,
2021,149365608,61,1000,,
2021,149365609,14,1,,
2021,149365610,4,1000,2021-05-31,
2021,149365611,4,1000,,
2021,149365612,6,24,2021-05-31,
2021,149365612,8,45,2021-05-31,
2021,149365613,10,,,
2021,149365614,6,24,,
2021,149365614,8,45,,
2021,149365615,20,5,,
2021,149365617,16,1000,,
2021,149365619,8,50,,
2021,149365620,20,2000,,
2021,149365620,23,600,,
2021,149365621,38,225,,
2021,149365623,8,4,,
2021,149365623,26,100,,
2021,149365623,63,230,,
2021,149365624,8,13,,
2021,149365624,26,170,,
2021,149365624,63,16,,
2021,149365625,6,8,,
2021,149365625,8,2,,
2021,149365625,26,200,,
2021,149365625,27,67,,
2021,149365625,63,163,,
2021,149365626,63,350,,
2021,149365627,63,48,,
2021,149365628,63,250,,
2021,149365630,63,500,,
2021,149365631,63,100,,
2021,149386230,20,243,,
2021,149365632,10,5,,
2021,149365632,20,2000,,
2021,149365633,23,350,,
2021,149365635,6,90,2021-06-01,
2021,149365635,25,40,2021-06-02,
2021,149365636,10,,,
2021,149386230,63,1,,
2021,149365637,6,90,,
2021,149365637,25,40,,
2021,149438002,10,,,
2021,149365638,16,1,,
2021,149365639,10,,,
2021,149365640,24,1500,,
2021,149365642,42,10,,
2021,149365642,63,20,,
2021,149365644,42,500,,
2021,149365645,3,24000,,
2021,149365645,24,500,,
2021,149365646,25,300,2021-06-01,
2021,149365647,25,300,,
2021,149365648,8,250,,
2021,149365649,8,270,,
2021,149365650,10,,,
2021,149365651,38,600,,
2021,149365653,3,10000,,
2021,149365653,9,0,,
2021,149365653,20,200,,
2021,149365653,25,25,,
2021,149365653,61,2000,,
2021,149365654,15,10000,,
2021,149365654,38,20,,
2021,149365655,16,238,2021-06-01,
2021,149365656,16,238,,
2021,149365659,52,0,,
2021,149365660,38,400,,
2021,149365661,38,20,,
2021,149365662,3,1,,
2021,149365662,38,500,,
2021,149365663,10,,,
2021,149438004,63,18,,
2021,149365664,38,40,,
2021,149365666,24,500,,
2021,149365667,16,1000,,
2021,149365668,52,0,,
2021,149365671,3,315,,
2021,149438006,63,27,,
2021,149365672,63,1,,
2021,149365673,9,0,,
2021,149365673,20,120,,
2021,149365673,22,0,,
2021,149365673,25,20,,
2021,149365674,3,5000,,
2021,149365675,38,250,,
2021,149365677,10,,,
2021,149365677,11,1,,
2021,149365678,20,20000,,
2021,149365679,3,1000,2021-06-02,
2021,149365680,3,1000,,
2021,149365681,52,0,,
2021,149365682,3,30000,2021-06-01,
2021,149365684,3,25000,2021-07-11,
2021,149365685,3,25000,,
2021,149365685,38,56,,
2021,149365686,3,10000,2021-06-01,
2021,149438012,63,400,,
2021,149365686,16,15,2021-06-01,
2021,149365687,3,10000,,
2021,149365687,16,15,,
2021,149365688,4,90,,
2021,149365689,14,20,2021-06-01,
2021,149365690,14,20,,
2021,149365691,20,22,,
2021,149438013,63,1235,,
2021,149438015,63,50,,
2021,149365692,10,,,
2021,149438017,13,500,2021-09-19,
2021,149438018,13,500,,
2021,149438018,63,200,,
2021,149365693,52,0,,
2021,149365695,20,200,,
2021,149365696,63,3750,,
2021,149365697,9,0,,
2021,149365697,20,10000,,
2021,149365697,52,0,,
2021,149365698,47,0,,
2021,149365700,9,0,,
2021,149365701,6,128,,
2021,149365702,63,500,,
2021,149365703,63,70,,
2021,149365704,38,1000,,
2021,149365705,63,24,,
2021,149365706,63,75,,
2021,149365707,6,600,,
2021,149365708,38,1000,,
2021,149438020,20,4291,,
2021,149365709,38,300,,
2021,149438023,20,8000,,
2021,149438029,20,1200,,
2021,149365710,59,500,2021-06-01,
2021,149438031,63,1000,,
2021,149365711,59,500,,
2021,149365712,52,0,,
2021,149438032,20,182,,
2021,149438037,6,10,,
2021,149365713,6,85,2021-06-01,
2021,149365714,6,85,,
2021,149438039,38,20,,
2021,149438041,11,10,,
2021,149365715,63,370,,
2021,149365716,63,84,2021-06-01,
2021,149365717,63,84,,
2021,149365718,52,0,,
2021,149365719,20,54200,,
2021,149438047,9,0,,
2021,149438047,20,1,,
2021,149438047,63,71,,
2021,149438048,9,0,,
2021,149438048,20,82,,
2021,149438048,63,42,,
2021,149365719,22,0,,
2021,149365719,63,30,,
2021,149365720,3,700,,
2021,149365721,6,1331,,
2021,149365721,25,1380,,
2021,149365722,42,20,,
2021,149438054,3,2000,,
2021,149438054,63,2000,,
2021,149438056,63,20,,
2021,149438058,63,100,,
2021,149365724,8,59,2021-06-01,
2021,149365725,8,59,,
2021,149365726,52,0,,
2021,149365727,2,21,,
2021,149365729,9,0,,
2021,149365729,16,25,,
2021,149365729,17,1250,,
2021,149365729,20,250,,
2021,149365729,25,10,,
2021,149365730,52,0,,
2021,149365731,16,250,2021-06-01,
2021,149365732,16,250,,
2021,149365733,63,20,,
2021,149365735,9,0,,
2021,149365736,42,100,,
2021,149365738,20,620,,
2021,149365739,63,150,,
2021,149365740,6,495,,
2021,149365741,52,0,,
2021,149365744,23,1200,,
2021,149365745,3,4500,,
2021,149365746,38,300,,
2021,149365747,52,0,,
2021,149365748,63,850,2021-06-01,
2021,149365749,63,1200,,
2021,149365750,3,300,,
2021,149365751,20,2402329,,
2021,148454506,52,0,,
2021,149438060,8,34,2021-09-19,
2021,149438060,63,37,2021-09-19,
2021,149438061,8,34,,
2021,149438061,63,42,,
2021,149365753,8,518,2021-06-01,
2021,149365754,8,518,,
2021,149438063,3,2500,,
2021,149365755,3,14500,2021-06-01,
2021,149438069,3,5000,,
2021,149365756,3,14500,,
2021,149365756,16,15,,
2021,149365757,10,,,
2021,149365758,20,300,,
2021,149365760,42,150,,
2021,149365762,10,,,
2021,149438074,63,100,,
2021,149365763,9,0,,
2021,149365763,20,1591,,
2021,149365764,20,440,,
2021,149365765,23,1200,2021-06-02,
2021,149365765,25,600,2021-06-04,
2021,149365766,23,1200,,
2021,149365766,25,600,,
2021,149365768,52,0,,
2021,149365770,6,30,,
2021,149438075,63,300,,
2021,149365770,63,760,,
2021,149365770,66,50,,
2021,149365771,20,1150,,
2021,149365772,7,1000,,
2021,149365772,26,3200,,
2021,149365774,52,0,,
2021,149365775,63,200,,
2021,149438083,8,1,,
2021,149438086,20,42000,,
2021,149438086,63,2000,,
2021,148505748,63,242,2021-09-20,
2021,148505749,63,242,,
2021,149365777,63,10,2021-06-01,
2021,149365778,63,10,,
2021,149365779,16,86,,
2021,149365780,63,561,2021-06-01,
2021,149365781,10,,,
2021,149365782,63,561,,
2021,149365783,59,1500,,
2021,149365784,10,,,
2021,149365784,11,1,,
2021,149365788,16,20,,
2021,149365790,29,5000,,
2021,149438091,3,1000,,
2021,149438091,38,1000,,
2021,149365791,20,10,,
2021,149365791,63,30,,
2021,149365792,6,50,,
2021,149365792,66,100,,
2021,149365793,7,700,,
2021,149365793,8,150,,
2021,149365793,9,0,,
2021,149365793,17,3600,,
2021,149365793,20,100,,
2021,149365793,25,1540,,
2021,149365793,63,400,,
2021,149365794,3,1000,,
2021,149365795,62,800,,
2021,149365795,63,450,,
2021,149365796,63,150,,
2021,149438096,63,1500,,
2021,149365798,10,30,,
2021,149365799,7,100,,
2021,149365801,10,,,
2021,149365803,3,6000,2021-06-01,
2021,149438101,20,14000,,
2021,149438103,10,,,
2021,149365804,42,1000,,
2021,149438106,3,7000,,
2021,149438106,20,3000,,
2021,149365805,10,,,
2021,149438111,10,,,
2021,149365806,20,3,,
2021,149365808,24,8000,,
2021,149438115,8,5,,
2021,149438115,9,0,,
2021,149365809,8,102,,
2021,149365811,16,50,,
2021,149365812,52,0,,
2021,149365813,38,20,,
2021,149365814,10,,,
2021,149365815,38,600,,
2021,149365818,38,300,,
2021,149438120,63,600,,
2021,149365819,38,1000,,
2021,149365820,6,60,,
2021,149438123,3,5000,2021-09-22,
2021,149438124,3,5000,,
2021,149365820,8,15,,
2021,149365820,20,2,,
2021,149365820,38,15,,
2021,149365820,63,5,,
2021,149365821,38,500,,
2021,149365822,20,4,,
2021,149438125,63,26,,
2021,149438128,9,0,,
2021,149438128,63,11,,
2021,149365823,9,0,,
2021,149438131,63,971,,
2021,149365823,20,400,,
2021,149365823,25,2000,,
2021,149365825,9,0,2021-06-02,
2021,149438134,6,350,,
2021,149438134,63,500,,
2021,149365826,8,432,,
2021,149365826,9,0,,
2021,149365826,50,135,,
2021,149365826,63,297,,
2021,149365827,38,300,,
2021,149438135,20,12770,,
2021,149438137,6,20,,
2021,149438137,42,100,,
2021,149438140,10,,,
2021,149438140,11,6,,
2021,149438142,10,,,
2021,149438142,11,1,,
2021,149365828,20,50,,
2021,149365829,52,0,,
2021,149365830,38,20,,
2021,149365831,16,180,,
2021,149365833,3,10000,,
2021,149365833,6,50,,
2021,149365833,47,0,,
2021,149365833,63,1,,
2021,149365834,3,50,,
2021,149365835,8,7,,
2021,149365836,38,1000,,
2021,149365837,38,500,,
2021,149365839,6,770,2021-06-02,
2021,149365840,6,770,,
2021,149365841,52,0,,
2021,149365842,13,1100,,
2021,149365842,20,5,,
2021,149365843,63,200,,
2021,149365844,6,3,,
2021,149438149,9,0,,
2021,149438149,63,200,,
2021,149365844,8,59,,
2021,149365844,63,100,,
2021,149365846,3,500,,
2021,149365847,38,115,,
2021,149365849,6,2150,2021-06-02,
2021,149365850,6,2150,,
2021,149365851,42,50,,
2021,149365852,10,,,
2021,149365852,11,1,,
2021,149365853,10,,,
2021,149365853,11,1,,
2021,149365854,63,1,,
2021,149365855,52,0,,
2021,149365858,3,1,,
2021,149365859,17,1710,,
2021,149365859,20,800,,
2021,149365859,25,40,,
2021,149365860,52,0,,
2021,149365861,10,,,
2021,149365861,11,1,,
2021,149365862,38,1000,,
2021,149365863,17,2000,2021-05-31,
2021,149365864,17,2000,,
2021,149365865,52,0,,
2021,149365867,20,8,,
2021,149365868,4,550,2021-06-02,
2021,149365869,4,550,,
2021,149365870,9,0,2021-06-02,
2021,149365870,16,15,2021-06-02,
2021,149365870,23,250,2021-06-02,
2021,149365870,25,20,2021-06-02,
2021,149365870,63,45,2021-06-02,
2021,149365871,9,0,,
2021,149365871,16,15,,
2021,149365871,20,50,,
2021,149365871,23,250,,
2021,149365871,25,20,,
2021,149365871,63,45,,
2021,149365872,52,0,,
2021,149365873,10,,,
2021,149365874,20,1394,,
2021,149365875,57,1000,,
2021,149365877,52,0,,
2021,149365878,52,0,,
2021,149365879,23,100,,
2021,149365880,6,95,,
2021,149365880,25,200,,
2021,149365880,63,2645,,
2021,149365882,8,11,2021-06-02,
2021,149365883,8,11,,
2021,149365884,3,10000,2021-06-02,
2021,149365885,10,,,
2021,149365886,3,10000,,
2021,149365887,8,37,2021-06-02,
2021,149365887,63,17,2021-06-02,
2021,149365888,8,37,,
2021,149365888,63,17,,
2021,149365889,38,25,,
2021,149365890,20,60,,
2021,149365890,25,15,,
2021,149365890,47,0,,
2021,149365890,63,0,,
2021,149365891,38,2000,,
2021,149365892,6,133,,
2021,149365893,8,12,2021-06-02,
2021,149365894,8,12,,
2021,149365895,10,,,
2021,149365896,38,10,,
2021,149365898,4,170,2021-06-03,
2021,149365899,4,170,,
2021,149365900,20,800,,
2021,149365901,36,420,,
2021,149365902,6,73,2021-06-02,
2021,149365903,6,73,,
2021,149365904,54,200,,
2021,149365905,54,599,,
2021,149365906,54,150,2021-06-02,
2021,149365907,54,150,,
2021,149365908,42,360,,
2021,149365909,10,,,
2021,149365909,11,20,,
2021,149365911,8,80,2021-06-02,
2021,149365912,8,80,,
2021,149365913,6,470,,
2021,149365913,7,2493,,
2021,149365913,17,1350,,
2021,149365913,23,1800,,
2021,149365913,26,700,,
2021,149365914,3,300,,
2021,149365915,37,500,,
2021,149365916,36,1515,,
2021,149365917,8,46,2021-06-02,
2021,149365917,63,128,2021-06-02,
2021,149365918,8,46,,
2021,149365918,63,128,,
2021,149365920,23,1000,,
2021,149365920,63,60,,
2021,149365921,10,,,
2021,149365922,13,310,,
2021,149365924,20,400,,
2021,149365925,29,100000,,
2021,149365926,52,0,,
2021,149365927,11,1,,
2021,149365928,6,1000,,
2021,149365928,25,150,,
2021,149365928,26,100,,
2021,149365928,63,5,,
2021,149365929,23,400,,
2021,149365930,10,,,
2021,149365931,3,15000,2021-06-03,
2021,149365932,3,15000,,
2021,149365934,3,300,,
2021,149365935,63,80,,
2021,149365936,6,129,,
2021,149365937,23,180,,
2021,149365938,9,0,,
2021,149365938,47,0,,
2021,149365939,10,,,
2021,149365940,10,,,
2021,149365941,63,100,,
2021,149365942,10,,,
2021,149365944,38,800,,
2021,149365945,6,1320,,
2021,149365945,7,100,,
2021,149365945,20,205,,
2021,149365945,25,75,,
2021,149365947,32,1000,,
2021,149365948,10,,,
2021,149365949,38,1200,,
2021,149365951,63,300,,
2021,149365952,36,1100,,
2021,149365952,54,489,,
2021,149365953,38,200,,
2021,149365954,15,3600,,
2021,149365956,63,600,,
2021,149365957,38,100,,
2021,149365958,36,2075,,
2021,149365959,23,200,,
2021,149365960,38,1200,,
2021,149365961,3,20000,,
2021,149365962,47,0,,
2021,149365963,3,1,,
2021,149365963,38,700,,
2021,149365965,38,650,,
2021,149365966,38,566,,
2021,149365967,52,0,,
2021,149365968,52,0,,
2021,149365969,10,,,
2021,149365970,38,400,,
2021,149365972,38,50,,
2021,149365973,10,20,,
2021,149365974,16,23,,
2021,149365975,20,2,,
2021,149365975,38,80,,
2021,149365976,20,55,,
2021,149365976,52,0,,
2021,149365979,38,100,,
2021,149365980,22,0,,
2021,149365982,25,10,,
2021,149365984,52,0,,
2021,149365985,25,40,,
2021,149365985,63,100,,
2021,149365986,20,34,,
2021,149365986,25,50,,
2021,149365988,38,25,,
2021,149438159,63,500,,
2021,149365989,10,,,
2021,149365991,3,5600,2021-09-17,
2021,149365992,3,5600,,
2021,149365992,16,300,,
2021,149365992,21,1,,
2021,149365993,25,40,2021-06-09,
2021,149365994,20,50,,
2021,149365994,25,40,,
2021,149365995,23,699,,
2021,149365996,52,0,,
2021,149365998,6,465,,
2021,149365998,63,40,,
2021,149365999,8,103,2021-06-03,
2021,149366000,8,103,,
2021,149366001,20,1292,,
2021,149366001,52,0,,
2021,149366002,52,0,,
2021,149366003,47,0,,
2021,149366004,9,0,,
2021,149366004,25,150,,
2021,149366004,63,100,,
2021,149366005,6,18,2021-06-03,
2021,149366005,8,7,2021-06-03,
2021,149366006,6,18,,
2021,149366006,8,7,,
2021,149366007,8,76,2021-06-03,
2021,149366008,8,76,,
2021,149366009,9,0,,
2021,149438163,63,500,,
2021,149366012,16,1280,,
2021,149366012,45,300,,
2021,149366012,62,700,,
2021,149366013,9,0,,
2021,149366013,20,150,,
2021,149366013,25,25,,
2021,149366013,63,25,,
2021,149366014,52,0,,
2021,149366016,6,96,2021-06-03,
2021,149366017,6,96,,
2021,149366018,50,1166,,
2021,149366019,20,480,,
2021,149366020,10,,,
2021,149366020,11,1,,
2021,149366022,10,600,,
2021,149366023,16,30,,
2021,149366023,63,124,,
2021,149366026,63,64,,
2021,149366027,10,,,
2021,149438164,20,400,,
2021,149366027,11,1,,
2021,149366028,38,500,,
2021,149366030,3,20000,2021-08-17,
2021,149366031,3,20000,,
2021,149366033,20,118,,
2021,149438170,63,76,2021-09-24,
2021,149438171,63,76,,
2021,149366034,6,64,2021-06-03,
2021,149366034,8,44,2021-06-03,
2021,149438173,3,1000,,
2021,149366034,17,20,2021-06-03,
2021,149366034,63,16,2021-06-03,
2021,149366035,6,64,,
2021,149366035,8,44,,
2021,149366035,17,20,,
2021,149366035,63,16,,
2021,149366036,42,250,,
2021,149366037,10,,,
2021,149438175,63,700,,
2021,149366038,63,150,,
2021,149366041,16,300,,
2021,149366042,3,25000,2021-06-03,
2021,149366043,16,70,,
2021,149366043,63,280,,
2021,149366045,10,,,
2021,149366046,63,240,2021-06-03,
2021,149366047,63,240,,
2021,149366048,10,,,
2021,149366050,42,300,,
2021,149366051,42,150,,
2021,149366052,3,25000,2021-06-16,
2021,149366053,3,25000,,
2021,149366053,6,2100,,
2021,149366053,16,50,,
2021,149366053,17,450,,
2021,149366054,42,200,,
2021,149438179,63,320,,
2021,149366055,6,15,,
2021,149366056,26,350,,
2021,149366057,63,500,,
2021,149366058,38,1200,,
2021,149639730,20,10,2021-06-04,
2021,149639731,20,10,,
2021,149366063,8,110,,
2021,148454822,63,250,,
2021,149366064,10,,,
2021,149366065,26,60,,
2021,149366066,38,200,,
2021,149366067,20,1,,
2021,149366068,20,10,,
2021,149366068,61,297,,
2021,149366069,38,500,,
2021,149438182,3,10,,
2021,149366071,3,1000,,
2021,149366071,23,600,,
2021,149366072,20,300,,
2021,149366072,25,300,,
2021,149366073,9,0,,
2021,149366073,20,3,,
2021,149366073,63,0,,
2021,149366075,16,100,,
2021,149366076,38,250,,
2021,149366077,52,0,,
2021,149366078,9,0,,
2021,149366079,20,204,,
2021,149366080,5,30000,,
2021,149366082,3,500,,
2021,149366083,10,,,
2021,149366083,11,1,,
2021,149366084,17,550,,
2021,149366084,20,50,,
2021,149366084,63,1500,,
2021,149366085,52,0,,
2021,149366086,63,115,2021-06-04,
2021,149366087,63,115,,
2021,148454846,40,15000,,
2021,149366088,52,0,,
2021,149366089,21,1,,
2021,149366089,52,0,,
2021,149366090,42,1200,,
2021,149366091,52,0,,
2021,149366092,36,283,2021-06-04,
2021,149366093,36,283,,
2021,149366094,52,0,,
2021,149366098,52,0,,
2021,149366099,37,11000,2021-09-15,
2021,149366100,37,11000,,
2021,149366101,3,3000,2021-06-04,
2021,149366104,10,,,
2021,149366106,10,,,
2021,149366106,11,1,,
2021,149366105,13,1,2021-06-04,
2021,149366107,48,84,2021-06-04,
2021,149366108,48,84,,
2021,149366109,23,1250,,
2021,149366110,52,0,,
2021,149366112,16,500,,
2021,149366114,20,66533,,
2021,149366114,52,0,,
2021,149366116,38,200,,
2021,149366118,20,8,,
2021,149366118,23,900,,
2021,149366119,8,390,,
2021,149366121,6,311,,
2021,149366122,52,0,,
2021,149366123,10,,,
2021,149366124,23,600,,
2021,149366125,42,200,,
2021,149366126,23,1100,,
2021,149366126,61,500,,
2021,149366127,3,3000,,
2021,149366128,17,825,,
2021,149366128,63,330,,
2021,149366129,20,1250,,
2021,149366130,52,0,,
2021,149366133,3,10000,,
2021,149366133,38,200,,
2021,149366134,3,300,,
2021,149366135,6,249,2021-06-04,
2021,149366135,8,12,2021-06-04,
2021,149366136,6,249,,
2021,149366136,8,12,,
2021,149366137,25,150,2021-06-04,
2021,149366138,10,,,
2021,149438184,3,3500,,
2021,149438185,63,2500,,
2021,149366139,25,150,,
2021,149366140,3,1300,,
2021,149366141,52,0,,
2021,149366142,9,0,,
2021,149366142,20,85,,
2021,149366145,38,100,,
2021,149366146,21,71713,,
2021,149366147,38,300,,
2021,149366148,47,0,,
2021,149366148,63,10,,
2021,149366150,10,,,
2021,149438189,20,2000,,
2021,149366150,11,1,,
2021,149366151,8,1984,2021-06-04,
2021,149366152,8,1984,,
2021,149366153,23,800,,
2021,149438190,3,100,,
2021,149366153,25,340,,
2021,149366154,27,633,2021-06-04,
2021,149366155,27,633,,
2021,149438197,16,6,,
2021,149366157,63,0,,
2021,149366158,10,,,
2021,149366159,38,150,,
2021,149438197,26,300,,
2021,149366161,8,96,2021-06-04,
2021,149438199,3,500,,
2021,149366162,8,96,,
2021,149366163,38,400,,
2021,148454913,8,3,,
2021,148454913,16,15,,
2021,149366164,38,25,,
2021,149438201,9,0,,
2021,149438201,20,162,,
2021,149438201,63,40,,
2021,149438205,8,4,,
2021,149438205,63,900,,
2021,149366166,6,4,2021-06-04,
2021,149438209,63,200,,
2021,149366167,6,4,,
2021,149366168,37,500,,
2021,149366168,38,500,,
2021,149366170,16,10,,
2021,149366170,63,65,,
2021,149366172,10,,,
2021,149438211,20,3173,,
2021,149438213,3,200,,
2021,149438215,9,0,,
2021,149438215,20,243,,
2021,149438215,63,1340,,
2021,149366173,7,200,,
2021,149366173,25,65,,
2021,149366175,16,20,,
2021,149438219,3,5000,2021-09-30,
2021,149438220,3,8000,,
2021,149438220,63,200,,
2021,149366176,63,58,,
2021,149366178,13,300,,
2021,149366179,3,200,,
2021,149438223,63,380,,
2021,149438224,36,200,,
2021,149438224,63,1000,,
2021,149438227,10,,,
2021,149438227,11,1,,
2021,149438229,63,3300,,
2021,149366180,8,45,,
2021,149366180,20,300,,
2021,149366181,8,161,2021-06-05,
2021,149366182,8,161,,
2021,149438234,63,25,,
2021,149438237,63,1,,
