data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2021,10,139470118,1.000,9,11372171
2021,5,139470074,54.000,1,11372165
2021,5,149362515,3.000,1,12797050
2021,5,139470125,6.500,1,11372174
2021,16,149362539,1.000,9,12797051
2021,13,139470120,15.000,9,11372172
2021,5,139470120,8.000,1,11372173
2021,5,139470088,15.700,1,11372166
2021,5,139470098,37.800,1,11372167
2021,5,149362554,1.000,1,12797052
2021,5,149362574,33.340,1,12797053
2021,8,140024765,50.000,5,11465048
2021,5,140024773,10.000,1,11465049
2021,8,140024773,18.000,9,11465050
2021,5,140024783,29.900,1,11465051
2021,17,140024690,1.000,9,11465042
2021,5,140024690,2.000,1,11465043
2021,5,140024790,42.000,1,11465052
2021,5,140024695,226.000,1,11465044
2021,5,149362576,6.000,1,12797056
2021,2,149362579,1.000,11,12797057
2021,4,141028457,1.000,9,11623835
2021,5,141028432,8.500,1,11623834
2021,5,147876652,50.000,1,12591725
2021,5,141028408,1.500,1,11623832
2021,5,141028459,86.000,1,11623836
2021,5,141028420,16.000,1,11623833
2021,5,149362638,3.000,1,12797060
2021,5,141028347,16.000,1,11623831
2021,5,147876425,34.000,1,12591713
2021,4,149362645,23.000,1,12797061
2021,13,147876449,30.000,9,12591714
2021,5,147876449,86.000,1,12591715
2021,5,147876400,194.000,1,12591712
2021,4,149362668,9.000,9,12797062
2021,4,149362703,9.000,9,12797063
2021,4,147876273,15.000,9,12591710
2021,5,147876280,120.000,1,12591711
2021,5,149362731,1.000,1,12797064
2021,5,147876891,348.000,1,12591737
2021,5,149362736,6.000,1,12797065
2021,5,147876564,684.000,1,12591719
2021,4,149362764,9.000,9,12797066
2021,5,147876708,82.000,1,12591727
2021,10,147876654,12.000,1,12591726
2021,7,149362780,1.000,9,12797067
2021,5,147876874,106.000,1,12591736
2021,4,149362782,1.000,11,12797068
2021,17,149362782,1.000,11,12797069
2021,8,149362782,1.000,11,12797070
2021,5,149362784,10.000,1,12797071
2021,1,149362812,3.000,9,12797072
2021,4,149362832,6.000,9,12797073
2021,16,147876797,11.500,9,12591733
2021,4,149362833,3.000,9,12797074
2021,7,149362878,37.000,9,12797075
2021,5,147876942,24.000,1,12591739
2021,5,147876528,36.000,1,12591718
2021,5,147876491,70.000,1,12591717
2021,4,149362878,5.000,9,12797076
2021,1,149362878,1.000,11,12797077
2021,1,149362900,0.600,1,12797078
2021,7,149362909,1.000,1,12797079
2021,5,149362965,7.000,1,12797083
2021,4,149362966,7.200,1,12797084
2021,5,149362966,5.000,1,12797085
2021,5,149363015,2.000,1,12797089
2021,5,147877016,20.000,1,12591749
2021,5,147876591,44.000,1,12591721
2021,5,147876585,14.000,1,12591720
2021,7,149363021,1.000,9,12797091
2021,5,149363031,53.000,1,12797095
2021,4,149363045,1.000,9,12797099
2021,5,147876486,206.000,1,12591716
2021,4,149363057,1.000,1,12797100
2021,5,149363065,7.000,1,12797101
2021,5,149363073,4.600,4,12797103
2021,5,149363082,14.000,10,12797105
2021,5,149363082,1.000,11,12797106
2021,5,149363089,1.000,1,12797107
2021,5,149363095,1.000,1,12797109
2021,2,149363095,1.000,11,12797110
2021,7,149363104,50.000,1,12797111
2021,5,149434175,0.300,1,12807345
2021,5,149363113,5.000,9,12797112
2021,2,149363116,0.100,3,12797113
2021,4,149363116,0.100,3,12797114
2021,5,149363116,7.000,1,12797115
2021,5,149431830,3.000,1,12806415
2021,1,149431841,23.000,9,12806416
2021,5,149434191,0.002,9,12807348
2021,5,149434199,2.000,1,12807349
2021,5,149431845,5.000,9,12806417
2021,4,149431850,0.100,1,12806418
2021,1,149431853,1.000,11,12806419
2021,5,149431853,4.000,1,12806420
2021,7,149431856,1.000,11,12806421
2021,5,149431873,14.000,1,12806423
2021,7,149431883,3.000,1,12806426
2021,5,149431895,11.000,9,12806427
2021,5,149431906,20.000,1,12806428
2021,4,149434201,0.100,1,12807350
2021,17,149434201,0.100,1,12807351
2021,5,149431931,1.000,1,12806429
2021,5,149431935,1.000,1,12806430
2021,4,149431938,2.000,9,12806431
2021,5,149431954,1.000,1,12806432
2021,5,149431957,2.000,9,12806433
2021,5,149363208,3.000,1,12797119
2021,5,149434204,2.000,1,12807352
2021,5,149363209,1.000,11,12797120
2021,4,149363217,33.000,9,12797121
2021,5,149363220,1.000,9,12797122
2021,1,149363224,40.000,1,12797123
2021,4,149363224,5.000,1,12797124
2021,2,149363279,1.000,11,12797127
2021,1,149434208,0.600,1,12807355
2021,5,149434225,22.000,1,12807356
2021,1,149363279,1.000,11,12797128
2021,4,149363301,5.000,9,12797131
2021,5,149363318,1.000,1,12797134
2021,5,149363319,8.000,4,12797135
2021,2,149363319,15.000,1,12797136
2021,5,149363319,1.000,11,12797137
2021,2,149363320,77.000,1,12797138
2021,5,149363320,82.000,1,12797139
2021,5,149434231,4.000,1,12807357
2021,5,149363321,50.000,4,12797140
2021,2,149363323,9.000,3,12797141
2021,5,149363323,3.000,4,12797142
2021,7,149363413,15.000,9,12797146
2021,5,149434239,0.100,9,12807361
2021,5,149434244,1.000,1,12807362
2021,10,149434247,0.100,1,12807363
2021,5,149434254,0.100,1,12807365
2021,5,149363419,56.000,1,12797147
2021,5,149363429,8.000,1,12797148
2021,5,149363443,1.000,1,12797149
2021,1,149363478,0.400,1,12797151
2021,5,149434264,6.000,1,12807366
2021,5,149434294,0.800,1,12807370
2021,5,149363478,4.000,1,12797152
2021,1,149363480,0.800,1,12797153
2021,5,149434302,14.600,1,12807371
2021,4,149363489,0.100,3,12797154
2021,4,149363501,1.000,1,12797155
2021,1,149363501,1.000,1,12797156
2021,1,149363507,6.000,9,12797157
2021,4,149363507,3.000,9,12797158
2021,4,149363510,18.000,1,12797159
2021,5,149363512,9.000,1,12797160
2021,8,149363515,50.000,9,12797161
2021,14,149363522,59.000,9,12797162
2021,5,149363524,62.000,1,12797163
2021,5,149363542,204.740,1,12797164
2021,5,149434323,2.000,1,12807378
2021,5,149363542,8.000,5,12797165
2021,5,149363583,116.000,1,12797167
2021,5,149434331,0.100,1,12807379
2021,5,149434337,0.100,1,12807380
2021,4,149363599,1.000,1,12797168
2021,5,149434532,1.000,1,12807398
2021,5,149363602,3.000,1,12797169
2021,4,149363604,1.000,9,12797170
2021,4,149363615,22.000,9,12797171
2021,5,149434658,3.000,1,12807409
2021,2,149434669,0.068,1,12807410
2021,7,149363615,1.000,9,12797172
2021,5,149363629,8.000,1,12797173
2021,5,149434708,4.200,1,12807412
2021,5,149434709,4.000,1,12807413
2021,4,149363635,2.000,1,12797174
2021,5,149363647,7.000,4,12797175
2021,16,149434752,1.500,9,12807415
2021,5,149363672,81.000,1,12797177
2021,4,149363672,2.000,9,12797178
2021,4,149434820,46.000,1,12807425
2021,4,149363682,1.000,1,12797179
2021,7,149363706,1.000,9,12797180
2021,4,149434879,14.000,9,12807429
2021,1,149434879,1.000,1,12807430
2021,5,149363713,1.500,1,12797181
2021,4,149363720,1.000,1,12797182
2021,7,149363722,1.000,9,12797183
2021,16,149434912,0.100,1,12807435
2021,4,149363743,3.000,9,12797184
2021,4,149363744,5.000,1,12797185
2021,16,149434921,4.000,9,12807438
2021,17,149434942,0.100,1,12807439
2021,5,149363748,2.000,1,12797186
2021,5,149363753,2.000,9,12797187
2021,5,149363753,7.000,1,12797188
2021,4,149363762,2.000,1,12797189
2021,5,149363766,0.100,1,12797190
2021,7,149363771,2.000,9,12797191
2021,5,149363797,1.000,1,12797192
2021,5,149434989,1.000,1,12807445
2021,5,149363811,22.800,3,12797193
2021,5,149363819,20.700,1,12797194
2021,4,149363823,1.000,1,12797195
2021,5,149363841,38.000,1,12797196
2021,5,149434993,21.000,1,12807446
2021,1,149363850,2.000,9,12797197
2021,5,149363850,33.780,1,12797198
2021,2,149363856,4.000,3,12797199
2021,7,149363873,2.000,9,12797200
2021,7,149363875,1.000,9,12797201
2021,4,149363903,8.000,9,12797202
2021,5,149434995,0.500,1,12807447
2021,16,149434995,0.200,1,12807448
2021,4,149363906,7.000,9,12797203
2021,5,149363907,1.000,1,12797204
2021,1,149363941,1.000,11,12797205
2021,5,149435002,5.000,1,12807450
2021,5,149435005,0.500,4,12807452
2021,5,149363945,5.000,1,12797206
2021,5,149363951,1.000,3,12797207
2021,5,149363955,0.750,3,12797208
2021,5,149363967,1.000,1,12797209
2021,5,149363989,1.000,1,12797210
2021,4,149435022,1.000,1,12807453
2021,7,149363996,15.000,9,12797211
2021,5,149364025,1.000,1,12797212
2021,5,149364030,1.000,1,12797213
2021,4,149364042,1.000,9,12797214
2021,17,149364056,4.000,9,12797216
2021,1,149435025,4.000,1,12807455
2021,1,149435027,0.100,1,12807456
2021,5,149435027,0.600,1,12807457
2021,7,149364056,1.000,9,12797217
2021,5,149435070,28.000,1,12807460
2021,7,149364069,1.000,9,12797219
2021,2,149364158,1.000,11,12797225
2021,5,149435138,0.700,1,12807466
2021,4,149435138,23.000,9,12807467
2021,16,149435138,100.070,1,12807468
2021,5,149364182,1.000,11,12797227
2021,5,149364199,0.100,1,12797229
2021,4,149364212,14.000,9,12797232
2021,5,149364213,146.000,1,12797233
2021,5,149364250,1.000,1,12797237
2021,4,149435144,9.000,1,12807469
2021,5,149364257,4.000,1,12797238
2021,5,149364303,29.100,1,12797243
2021,5,149435186,8.005,1,12807470
2021,5,149435210,7.002,1,12807471
2021,4,149435212,1.000,1,12807472
2021,5,149364304,50.530,1,12797244
2021,5,149364319,22.300,1,12797245
2021,5,149435284,3.000,1,12807473
2021,5,149364342,1.000,11,12797246
2021,5,149364350,1.000,1,12797247
2021,4,149435308,6.000,1,12807474
2021,16,149435308,2.000,9,12807475
2021,5,149435308,2.000,1,12807476
2021,12,149364358,1.000,9,12797249
2021,5,149364400,120.000,1,12797251
2021,16,149364400,8.000,9,12797252
2021,5,149364434,9.500,1,12797255
2021,8,149364434,1.000,9,12797256
2021,17,149364440,1.000,11,12797259
2021,5,149364446,1.000,1,12797260
2021,2,149364447,0.100,1,12797261
2021,5,149364452,1.000,11,12797263
2021,1,149364466,1.000,1,12797264
2021,5,149364466,5.000,1,12797265
2021,5,149364488,1.000,1,12797266
2021,5,149364504,2.000,1,12797267
2021,5,149364511,0.250,1,12797268
2021,2,149364538,1.000,11,12797270
2021,5,149364545,209.000,1,12797271
2021,4,149364559,12.000,9,12797272
2021,7,149364559,1.000,9,12797273
2021,4,149364565,1.000,1,12797275
2021,1,149364581,0.600,1,12797277
2021,4,149364610,1.200,1,12797280
2021,1,149364671,1.000,1,12797290
2021,4,149435339,2.000,1,12807477
2021,16,149435339,7.900,1,12807478
2021,4,149435343,2.000,1,12807479
2021,5,149435351,0.700,1,12807480
2021,1,149435352,0.010,1,12807481
2021,2,149435352,0.500,1,12807482
2021,5,149435352,5.100,1,12807483
2021,5,149435357,0.001,1,12807484
2021,16,149435370,2.004,1,12807486
2021,2,149435374,1.000,1,12807487
2021,5,149364694,3.000,1,12797293
2021,17,149364698,1.000,3,12797294
2021,7,149364698,4.000,9,12797295
2021,17,148453498,0.100,1,12671894
2021,7,149364713,1.000,9,12797296
2021,4,149364724,10.000,9,12797297
2021,5,149435473,0.100,1,12807493
2021,4,149364728,8.000,1,12797298
2021,7,149364739,1.000,9,12797299
2021,5,149435488,0.020,1,12807497
2021,5,149435489,0.001,1,12807498
2021,5,149364755,1.000,1,12797302
2021,5,149435503,0.100,1,12807501
2021,16,149435503,2.000,1,12807502
2021,8,149435503,0.001,1,12807503
2021,16,149435505,4.000,1,12807504
2021,8,149435505,1.000,1,12807505
2021,5,149364770,1.000,1,12797303
2021,5,149435536,2.300,1,12807508
2021,7,149364843,2.000,9,12797304
2021,5,149435583,1.000,1,12807510
2021,4,149435615,0.100,1,12807513
2021,5,149364843,3.000,1,12797305
2021,1,149364939,1.000,1,12797308
2021,4,149435624,1.000,1,12807515
2021,5,149435648,13.200,1,12807518
2021,5,149435663,0.100,1,12807523
2021,5,149435682,0.700,1,12807524
2021,2,149435697,1.000,1,12807528
2021,4,149435697,1.000,1,12807529
2021,4,149364939,3.000,1,12797309
2021,5,149364961,1.000,1,12797311
2021,1,149364964,1.000,11,12797312
2021,4,149364986,3.000,9,12797314
2021,17,149364998,1.000,11,12797315
2021,17,149365018,7.500,9,12797317
2021,1,149365025,1.000,9,12797319
2021,4,149365025,26.000,9,12797320
2021,10,149435709,1.200,3,12807532
2021,5,149365051,3.000,1,12797321
2021,2,149435734,1.000,1,12807535
2021,1,149365055,0.400,1,12797322
2021,4,149365055,0.200,1,12797323
2021,5,149365070,1.000,1,12797324
2021,5,149365083,2.000,1,12797326
2021,8,149365092,2.000,9,12797328
2021,1,149365104,33.000,1,12797330
2021,5,149365104,1.000,1,12797331
2021,4,149365110,5.000,9,12797332
2021,5,149365110,2.000,9,12797333
2021,1,149365125,0.600,1,12797336
2021,4,149365125,0.100,1,12797337
2021,5,149365130,22.000,1,12797338
2021,4,149435763,0.002,1,12807539
2021,5,149365143,7.240,1,12797339
2021,5,149435771,8.000,1,12807540
2021,5,149365150,33.000,1,12797340
2021,5,149365173,4.000,1,12797343
2021,1,149365174,29.000,9,12797344
2021,4,149365174,27.000,9,12797345
2021,7,149365174,1.000,9,12797346
2021,4,149365205,3.000,9,12797347
2021,5,149365232,1.000,1,12797348
2021,16,149435792,1.000,1,12807541
2021,5,149365254,73.500,1,12797349
2021,4,149365259,57.000,1,12797350
2021,1,149365259,3.000,1,12797351
2021,5,149365265,1.000,1,12797352
2021,5,149365277,10.000,1,12797353
2021,2,149365280,0.100,1,12797354
2021,5,149365315,1.000,11,12797356
2021,2,149435799,2.000,1,12807542
2021,5,149435799,7.000,1,12807543
2021,7,149365322,14.000,9,12797357
2021,5,149435806,2.000,1,12807544
2021,17,149435809,1.000,1,12807546
2021,5,149365363,1.000,1,12797358
2021,2,149435864,1.000,1,12807552
2021,4,149435885,8.000,1,12807553
2021,5,149365382,3.000,1,12797359
2021,17,149435914,1.000,1,12807562
2021,4,149435923,1.300,1,12807564
2021,17,149435923,2.400,1,12807565
2021,4,149365409,1.000,9,12797360
2021,5,149435940,30.000,1,12807566
2021,5,149365438,2.000,1,12797361
2021,4,149435972,12.000,9,12807567
2021,5,149435986,7.600,1,12807572
2021,2,149435997,1.000,1,12807577
2021,5,149365461,8.000,1,12797362
2021,5,149436021,0.700,1,12807583
2021,5,149365496,2.000,1,12797363
2021,17,149436084,1.000,9,12807597
2021,5,149365497,99.500,1,12797364
2021,11,149365497,28.000,1,12797365
2021,5,149365525,9.000,1,12797368
2021,5,149365534,2.000,1,12797369
2021,2,149436142,0.200,1,12807603
2021,8,149436142,0.200,1,12807604
2021,5,149365536,1.000,1,12797370
2021,5,149365550,73.500,1,12797373
2021,4,149436185,60.000,1,12807607
2021,16,149436185,1.000,1,12807608
2021,5,149365565,9.000,1,12797375
2021,4,149365590,25.000,1,12797382
2021,5,149436229,0.010,1,12807613
2021,4,149365613,1.000,1,12797384
2021,5,149436257,0.400,1,12807614
2021,4,149436268,0.005,1,12807617
2021,5,149365636,1.000,9,12797393
2021,5,149436293,0.300,2,12807619
2021,5,149436302,0.001,1,12807621
2021,5,149365639,142.000,1,12797394
2021,5,149365650,7.000,1,12797399
2021,5,149365663,10.000,1,12797401
2021,2,149436367,1.000,3,12807624
2021,1,149365677,1.000,1,12797405
2021,1,149365692,1.820,1,12797407
2021,4,149436404,14.000,1,12807627
2021,2,149436404,3.000,1,12807628
2021,1,149436404,1.000,1,12807629
2021,14,149436407,32.000,1,12807630
2021,8,149436407,10.000,1,12807631
2021,2,149436417,0.100,1,12807634
2021,7,149365692,1.000,11,12797408
2021,5,149365757,9.000,1,12797418
2021,2,149436420,1.300,1,12807635
2021,5,149436420,2.300,1,12807636
2021,8,149436420,2.000,1,12807637
2021,5,149436458,0.100,1,12807641
2021,5,149436463,16.000,1,12807642
2021,5,149436466,97.000,1,12807643
2021,5,149436473,2.000,1,12807644
2021,5,149436476,3.000,1,12807645
2021,5,149436480,1.000,1,12807646
2021,4,149365762,0.120,1,12797420
2021,4,149365781,0.300,1,12797427
2021,2,149365784,1.000,1,12797428
2021,1,149365784,1.930,1,12797429
2021,5,149365784,2.000,1,12797430
2021,1,149365801,1.000,11,12797437
2021,5,149365805,31.000,1,12797438
2021,7,149365814,14.000,9,12797440
2021,1,149365852,1.000,11,12797443
2021,5,149436508,1.000,1,12807652
2021,4,149365853,0.100,1,12797444
2021,5,149436516,1.000,1,12807653
2021,1,149365853,0.100,1,12797445
2021,5,149436517,31.000,1,12807654
2021,4,149365861,0.100,1,12797449
2021,1,149365861,0.100,1,12797450
2021,5,149365873,1.000,9,12797453
2021,5,149365885,1.000,1,12797457
2021,7,149365895,2.000,1,12797458
2021,1,149365909,0.100,1,12797459
2021,5,149365921,1.000,1,12797460
2021,5,149365930,2.000,1,12797462
2021,2,149436534,3.100,1,12807658
2021,5,149365939,63.000,1,12797465
2021,5,149365940,1.000,1,12797466
2021,5,149365942,1.000,1,12797467
2021,8,149436553,1.000,1,12807661
2021,13,149436553,2.000,1,12807662
2021,4,149365948,2.000,1,12797470
2021,1,149365969,1.700,1,12797474
2021,5,149436573,3.000,10,12807665
2021,5,149365969,5.000,1,12797475
2021,7,149365989,2.000,9,12797483
2021,5,149436595,2.000,1,12807671
2021,5,149366020,533.000,1,12797488
2021,5,149436649,1.000,1,12807675
2021,5,149436660,6.000,1,12807677
2021,5,149436685,0.100,1,12807681
2021,8,149436685,0.100,1,12807682
2021,5,149436690,2.000,1,12807683
2021,4,149436697,10000.000,1,12807684
2021,5,149436701,9.000,1,12807685
2021,5,149366020,24.000,9,12797489
2021,5,149366027,12.000,1,12797494
2021,5,149436709,2.000,1,12807688
2021,5,149436740,2.000,1,12807691
2021,5,149436747,4.000,1,12807693
2021,5,149436768,1.000,1,12807694
2021,7,149366027,1.000,9,12797495
2021,13,149366027,0.500,9,12797496
2021,5,149366037,15.000,1,12797499
2021,5,149436817,4.200,1,12807697
2021,5,149366045,20.000,1,12797501
2021,4,149366048,2.000,9,12797502
2021,5,149366064,0.010,1,12797503
2021,5,149436873,1.000,1,12807705
2021,1,149366083,1.000,1,12797508
2021,4,149366083,40.000,1,12797509
2021,2,149366104,5.000,1,12797510
2021,5,149436932,7.000,1,12807708
2021,5,149436938,0.004,1,12807709
2021,5,149436940,20.300,1,12807711
2021,5,149366104,2.000,1,12797511
2021,5,149436954,0.100,1,12807712
2021,16,149436954,0.100,1,12807713
2021,5,149366106,40.000,1,12797512
2021,5,149436961,1.100,1,12807714
2021,5,149436964,1.000,1,12807715
2021,5,149436968,379.000,1,12807716
2021,5,149436971,0.100,1,12807717
2021,17,149437004,0.300,1,12807721
2021,5,149437009,9.000,1,12807722
2021,2,149437009,1.000,1,12807723
2021,5,149437020,14.000,1,12807724
2021,1,149437020,11.000,1,12807725
2021,16,149437020,1.000,1,12807726
2021,16,149437037,1.000,9,12807729
2021,2,149437041,0.100,1,12807730
2021,16,149437041,0.100,1,12807731
2021,1,149366106,11.000,1,12797513
2021,4,149366106,25.000,1,12797514
2021,5,149366123,2.000,3,12797525
2021,5,149437080,5.000,1,12807738
2021,5,149366138,5.000,1,12797528
2021,5,149437095,0.010,1,12807740
2021,4,149437103,1.000,1,12807741
2021,2,149366150,0.250,1,12797532
2021,5,149437107,4.000,1,12807742
2021,4,149366150,0.500,1,12797533
2021,12,149366150,4.000,1,12797534
2021,5,149437123,0.700,1,12807744
2021,5,149437130,3.600,1,12807745
2021,2,149437143,1.000,1,12807749
2021,5,149437183,1.000,1,12807751
2021,1,149437199,1.000,1,12807752
2021,4,149437215,48.000,9,12807753
2021,16,149437215,5.600,1,12807754
2021,5,149366158,17.000,1,12797536
2021,5,149366172,1.000,11,12797542
2021,13,148454938,18.000,9,12672036
2021,4,149366199,11.000,9,12797552
2021,4,149366229,1.000,9,12797559
2021,5,149386225,4.000,1,12800027
2021,16,149386225,0.100,1,12800028
2021,5,149366265,28.000,1,12797564
2021,16,149437254,9.000,9,12807756
2021,12,149437254,1.000,9,12807757
2021,5,149437302,0.100,1,12807759
2021,5,149437355,1.000,1,12807760
2021,16,149437355,1.000,1,12807761
2021,13,149437355,1.000,1,12807762
2021,5,149437365,2.000,1,12807763
2021,5,149437367,5.000,1,12807764
2021,5,149437379,4.000,1,12807767
2021,5,149437412,20.000,1,12807770
2021,17,149366265,1.000,1,12797565
2021,5,149366266,3.000,9,12797566
2021,5,149437460,1.000,1,12807771
2021,5,149437464,179.700,1,12807772
2021,5,149437478,3.500,1,12807773
2021,5,149366274,1.000,9,12797569
2021,5,149366279,8.000,1,12797570
2021,5,149437496,0.004,1,12807774
2021,2,149437507,0.001,1,12807775
2021,5,149437508,3.000,1,12807776
2021,5,149437548,1.000,1,12807777
2021,5,149366293,32.000,1,12797571
2021,1,149437615,6.000,1,12807784
2021,16,149437615,5.000,1,12807785
2021,17,149366344,4.000,9,12797573
2021,5,149437644,1.000,1,12807786
2021,5,149437664,0.100,1,12807793
2021,5,149437686,9.000,1,12807796
2021,5,149437716,1.300,1,12807798
2021,2,149366346,2.000,1,12797574
2021,2,149437738,0.100,1,12807799
2021,1,149437749,0.500,1,12807800
2021,5,149366346,0.500,1,12797575
2021,5,149437916,1.000,1,12807809
2021,11,149437966,4.000,1,12807823
2021,13,149366346,23.000,9,12797576
2021,2,149437978,0.001,1,12807829
2021,5,149438002,6.000,1,12807843
2021,5,149366363,3.000,1,12797579
2021,5,149438103,8.000,1,12807879
2021,5,149438111,1.000,1,12807881
2021,17,149366363,1.000,1,12797580
2021,5,149366390,15.000,1,12797587
2021,2,149438140,0.016,1,12807884
2021,5,149438140,0.100,1,12807885
2021,2,149438142,6.500,1,12807886
2021,4,149366435,1.000,1,12797593
2021,4,149438227,17.000,1,12807891
2021,1,149366459,1.000,9,12797596
2021,2,149438245,0.500,1,12807894
2021,4,149366459,1.000,9,12797597
2021,1,149366466,1.000,1,12797599
2021,5,149366499,1.000,1,12797610
2021,5,149366507,12.000,1,12797611
2021,5,149366525,3.000,1,12797617
2021,5,149438245,1.500,1,12807895
2021,5,149366553,23.000,1,12797621
2021,5,149438304,4.000,1,12807897
2021,10,149438319,0.900,1,12807898
2021,5,149438323,1.000,1,12807899
2021,5,149438337,5.800,1,12807902
2021,2,149438337,15.200,1,12807903
2021,5,149438339,0.010,1,12807904
2021,5,149438387,1.000,1,12807908
2021,13,149438389,3.000,1,12807911
2021,16,149438389,2.000,9,12807912
2021,5,149438400,3.000,1,12807914
2021,5,149366564,38.000,1,12797622
2021,1,149366575,0.500,1,12797625
2021,5,149366575,15.000,1,12797626
2021,4,149366576,0.400,1,12797627
2021,1,149366576,0.800,1,12797628
2021,5,149366587,3.000,1,12797631
2021,5,149366599,4.000,1,12797633
2021,12,149366602,3.000,9,12797635
2021,5,149366602,26.000,1,12797636
2021,4,149366619,8.000,9,12797640
2021,4,149366688,1.000,9,12797652
2021,5,149438529,104.000,1,12807923
2021,8,149438529,47.000,1,12807924
2021,5,149438592,1.000,1,12807941
2021,5,149438593,0.500,1,12807942
2021,5,149438599,6.000,1,12807944
2021,5,149366695,67.800,1,12797653
2021,1,149366695,0.010,1,12797654
2021,1,149366701,1.000,11,12797655
2021,5,149366703,4.000,1,12797656
2021,4,149366705,10.000,1,12797657
2021,1,149366706,0.600,1,12797658
2021,4,149366706,0.300,1,12797659
2021,1,149366707,1.000,1,12797660
2021,4,149366707,1.000,1,12797661
2021,7,149366707,1.000,9,12797662
2021,5,149366716,1.000,1,12797663
2021,5,149366727,1.000,1,12797664
2021,5,149438720,0.001,1,12807972
2021,5,149366817,38.000,1,12797682
2021,5,149366852,4.500,4,12797683
2021,1,149366917,1.000,1,12797694
2021,5,149438791,0.400,1,12807979
2021,8,149438795,0.002,1,12807982
2021,4,149438796,0.200,1,12807983
2021,4,149366917,1.000,1,12797695
2021,5,149366943,7.000,1,12797698
2021,5,149366962,40.400,1,12797702
2021,16,149438907,6.000,1,12808009
2021,17,149366962,1.000,9,12797703
2021,2,149367001,10.000,1,12797710
2021,5,149367056,157.400,1,12797718
2021,5,149438949,9.700,1,12808016
2021,4,149367098,33.000,9,12797727
2021,5,149367175,6.000,1,12797739
2021,5,148506209,5.000,1,12679167
2021,5,148506210,7.000,1,12679168
2021,5,149367225,1.000,1,12797743
2021,5,149367257,1.000,1,12797751
2021,5,149386234,2.000,1,12800029
2021,5,149367301,1135.000,1,12797760
2021,5,149367486,4.000,1,12797784
2021,5,148506271,0.500,1,12679169
2021,5,148455620,87.000,1,12672099
2021,5,149386237,2.000,1,12800030
2021,5,148506349,1.500,1,12679170
2021,5,148506374,0.100,1,12679171
2021,16,148506395,4.000,1,12679172
2021,5,149367605,21.000,1,12797807
2021,4,149367605,5.000,9,12797808
2021,5,148506430,13.000,1,12679173
2021,16,148506436,0.100,1,12679174
2021,3,148506447,0.050,7,12679175
2021,5,148506463,1.100,1,12679179
2021,5,148506474,0.500,1,12679181
2021,5,148506476,2.500,1,12679182
2021,5,148506477,1.000,1,12679183
2021,5,148506480,5.600,1,12679184
2021,5,148506509,3.500,1,12679185
2021,5,149367648,18.150,1,12797811
2021,5,148506511,0.100,1,12679186
2021,5,148506526,3.000,1,12679187
2021,1,148506527,1.000,1,12679188
2021,17,148506530,53.300,1,12679189
2021,1,149367738,3.000,9,12797823
2021,5,148506555,1.000,1,12679190
2021,5,148506589,144.400,1,12679194
2021,1,148506589,3.300,1,12679195
2021,2,148506592,1.000,1,12679196
2021,1,149367787,2.000,1,12797831
2021,5,148506657,0.013,1,12679206
2021,5,149367803,97.000,1,12797833
2021,4,148506692,0.100,1,12679216
2021,5,148506695,8.000,1,12679217
2021,5,148506697,4.000,1,12679218
2021,12,148506707,1.000,9,12679219
2021,5,148506707,0.309,1,12679220
2021,5,148506739,5.400,1,12679225
2021,7,149367803,6.000,9,12797834
2021,1,149367842,1.000,1,12797851
2021,5,148506781,6.000,1,12679229
2021,5,149367842,1.000,1,12797852
2021,5,148506844,1.000,1,12679237
2021,5,148506846,9.000,1,12679238
2021,5,148506885,0.700,1,12679241
2021,5,149367849,6.000,1,12797853
2021,5,149367920,10.010,1,12797859
2021,5,148506915,1.000,1,12679244
2021,5,149367931,196.000,1,12797861
2021,5,149367934,2.000,1,12797864
2021,1,149367977,1.000,11,12797876
2021,11,149386325,24.500,1,12800042
2021,17,149367977,1.000,11,12797877
2021,5,149367977,1.000,11,12797878
2021,5,149367978,982.000,1,12797879
2021,5,149367978,1.000,11,12797880
2021,5,149368006,4.000,1,12797887
2021,4,149368042,2.000,9,12797890
2021,17,149368059,49.000,9,12797897
2021,5,149439190,2.732,3,12808063
2021,16,149368059,11.000,9,12797898
2021,5,149439191,0.070,3,12808064
2021,17,149368079,1.000,11,12797906
2021,5,149439192,0.042,3,12808065
2021,5,149439193,0.070,3,12808066
2021,5,149439194,0.282,3,12808067
2021,12,149439194,0.172,3,12808068
2021,5,149439195,0.493,3,12808069
2021,2,149439196,1.000,11,12808070
2021,4,149439196,1.000,11,12808071
2021,5,149439200,0.070,3,12808072
2021,5,149439202,0.282,3,12808073
2021,5,149439206,0.176,3,12808075
2021,2,149439207,2.000,9,12808076
2021,5,149439210,3.000,3,12808077
2021,5,149439211,2.000,3,12808078
2021,5,149439215,0.070,3,12808079
2021,5,149439218,0.282,3,12808080
2021,5,149439223,0.529,3,12808081
2021,5,149439226,0.035,3,12808082
2021,5,149439227,0.070,3,12808083
2021,5,149439229,0.035,3,12808084
2021,5,149439231,0.105,3,12808085
2021,5,149439232,0.003,3,12808086
2021,5,149439233,0.035,3,12808087
2021,5,149439235,0.035,3,12808088
2021,5,149439238,0.261,3,12808089
2021,5,149439239,0.176,3,12808090
2021,5,149439240,0.652,3,12808091
2021,5,149439240,1.000,11,12808092
