data_year,property_id,incident_id,prop_loss_id,stolen_count,recovered_count
2021,149368650,150163397,6,,
2021,149368651,150163397,7,,
2021,149368652,150163398,4,,
2021,149368653,150163398,7,,
2021,149368654,150163399,7,,
2021,149368655,150163401,4,,
2021,149368656,150163402,6,,
2021,149368658,150163405,7,,
2021,149368659,150163407,6,,
2021,149368660,150163408,4,,
2021,149368661,150163408,7,,
2021,149368662,150163410,4,,
2021,149368663,150163411,7,,
2021,149368664,150163412,5,,
2021,149368665,150163412,7,,
2021,149368666,150163416,7,,
2021,149368667,150163417,7,,
2021,149368668,150163420,5,,
2021,149368669,150163420,7,,
2021,149368670,150163421,7,,
2021,149368671,150163422,6,,
2021,149368672,150163423,7,,
2021,149368673,150163424,4,,
2021,149368674,150163430,4,,
2021,149368675,150163431,6,,
2021,149368676,150163431,7,,
2021,149368677,150163432,4,,
2021,149368678,150163434,6,,
2021,149368679,150163444,7,,
2021,149368680,150163445,7,,
2021,149368681,150163446,7,,
2021,149368682,150163447,7,,
2021,149368683,150163448,4,,
2021,149368684,150163449,7,,
2021,149368685,150163450,7,,
2021,149368686,150163451,5,,
2021,149368687,150163452,7,,
2021,149368688,150163453,3,,
2021,149368689,150163453,7,,
2021,149368690,150163454,6,,
2021,149368691,150163456,7,,
2021,149368692,150163458,4,,
2021,149368693,150163460,4,,
2021,149368694,150163463,4,,
2021,149368695,150163465,4,,
2021,149368696,150163467,7,,
2021,149368697,150163469,4,,
2021,149368698,150163470,7,,
2021,149368699,150163471,6,,
2021,149368700,150163471,7,,
2021,149368701,150163472,4,,
2021,149368702,150163473,5,,1
2021,149368703,150163473,7,1,
2021,149368704,150163478,5,,
2021,149368705,150163478,7,,
2021,149368706,150163479,1,,
2021,149368707,150163480,7,,
2021,149368708,150163482,7,,
2021,149368709,150163483,4,,
2021,149368710,150163483,5,,
2021,149368711,150163483,7,,
2021,149368712,150163484,4,,
2021,149368713,150163486,5,,
2021,149368714,150163487,7,,
2021,149368715,150163488,7,,
2021,149368716,150163489,7,,
2021,149368717,150163490,6,,
2021,149368718,150163490,7,,
2021,149368719,150163491,7,,
2021,149368720,150163492,4,,
2021,149368721,150163492,7,,
2021,149368722,150163493,6,,
2021,149368723,150163495,7,,
2021,149368724,150163498,4,,
2021,149368725,150163499,2,,
2021,149368726,150163500,7,,
2021,149368727,150163501,4,,
2021,149368728,150163502,4,,
2021,148456383,149126589,4,,
2021,149368729,150163506,7,,
2021,149368730,150163507,4,,
2021,149368731,150163508,7,,
2021,149368732,150163510,7,,
2021,149368733,150163511,7,,
2021,149948544,150846371,5,,
2021,149948545,150846371,7,,
2021,149368735,150163515,6,,
2021,149368736,150163517,7,,
2021,149368737,150163518,7,,
2021,149368738,150163519,7,,
2021,149368739,150163521,7,,
2021,149368740,150163522,4,,
2021,149368741,150163523,7,,
2021,149368742,150163524,7,1,
2021,149368743,150163526,4,,
2021,149368744,150163527,7,,
2021,149368745,150163528,7,,
2021,149368746,150163529,5,,
2021,149368747,150163529,7,,
2021,149368748,150163530,4,,
2021,149368749,150163532,7,,
2021,149368750,150163533,4,,
2021,149368751,150163534,7,,
2021,149368752,150163535,7,,
2021,149368753,150163536,7,,
2021,149368754,150163537,7,,
2021,149368756,150163538,7,,
2021,149368755,150163538,4,,
2021,149368757,150163539,4,,
2021,149368758,150163540,4,,
2021,149368759,150163542,7,,
2021,149368760,150163543,7,,
2021,149368761,150163544,7,,
2021,149368762,150163545,5,,
2021,149368763,150163545,7,,
2021,149368764,150163546,7,,
2021,149368765,150163547,7,,
2021,149368766,150163548,7,,
2021,149368767,150163549,5,,
2021,149368768,150163549,7,,
2021,149368769,150163551,4,,
2021,149368770,150163552,7,,
2021,149368771,150163553,7,,
2021,149368772,150163554,6,,
2021,149368773,150163555,7,,
2021,149368774,150163557,7,,
2021,149368775,150163558,7,1,
2021,149368776,150163560,7,,
2021,149368777,150163561,7,1,
2021,149368778,150163563,5,,
2021,149368779,150163563,7,,
2021,149368780,150163564,7,,
2021,149368781,150163565,7,,
2021,149368782,150163566,4,,
2021,149368783,150163567,7,,
2021,149368784,150163568,5,,
2021,149368785,150163568,7,,
2021,149368786,150163569,1,,
2021,149368787,150163571,4,,
2021,149368788,150163572,7,,
2021,149368789,150163573,4,,
2021,149368790,150163574,7,,
2021,149368791,150163575,5,,
2021,149368792,150163575,7,,
2021,149368793,150163576,7,,
2021,149639734,150476280,5,,1
2021,149639735,150476280,6,,
2021,149639736,150476280,7,1,
2021,149368797,150163578,4,,
2021,149368798,150163579,7,,
2021,149368799,150163580,4,,
2021,149368800,150163582,5,,
2021,149368801,150163582,6,,
2021,149368802,150163582,7,,
2021,149368803,150163583,4,,
2021,149368804,150163584,4,,
2021,149368805,150163587,4,,
2021,149368806,150163588,3,,
2021,149368807,150163588,7,,
2021,149368808,150163590,7,,
2021,149368809,150163591,7,,
2021,149368810,150163592,7,,
2021,149368811,150163594,7,,
2021,149368812,150163595,7,,
2021,149368813,150163596,4,,
2021,149368814,150163597,4,,
2021,149368815,150163598,7,,
2021,149368816,150163599,7,,
2021,149368817,150163601,6,,
2021,149368818,150163603,7,,
2021,149368820,150163606,5,,
2021,149368821,150163606,6,,
2021,149368822,150163606,7,,
2021,149368823,150163608,3,,
2021,149368824,150163608,7,,
2021,149368834,150163619,7,,
2021,149368832,150163619,4,,
2021,149368833,150163619,5,,
2021,149368836,150163622,5,,
2021,149368837,150163622,7,,
2021,149368839,150163625,6,,
2021,149368841,150163628,4,,
2021,149368843,150163630,7,,
2021,149368847,150163634,4,,
2021,149368849,150163637,4,,
2021,149368853,150163640,7,1,
2021,149368852,150163640,5,,1
2021,149368857,150163649,4,,
2021,149368859,150163654,7,,
2021,149368861,150163656,7,,
2021,149368862,150163658,7,,
2021,149368864,150163660,7,,
2021,149368865,150163661,7,,
2021,149368866,150163663,6,,
2021,149368869,150163669,4,,
2021,149368874,150163675,7,,
2021,149368876,150163678,5,,
2021,149368877,150163679,7,1,
2021,149368881,150163683,5,,1
2021,149368882,150163683,7,1,
2021,149368884,150163685,4,,
2021,149368886,150163688,7,,
2021,149368890,150163694,4,,
2021,149368893,150163700,4,,
2021,149368897,150163703,7,,
2021,149368900,150163706,4,,
2021,149368903,150163709,4,,
2021,149368905,150163713,7,,
2021,149368906,150163716,4,,
2021,149368908,150163719,7,,
2021,149368909,150163722,7,,
2021,149368911,150163725,7,,
2021,149368915,150163732,5,,1
2021,149368916,150163732,7,1,
2021,149368918,150163736,4,,
2021,149368919,150163737,1,,
2021,149368921,150163741,7,,
2021,149368923,150163747,1,,
2021,149368928,150163752,7,,
2021,149368933,150163758,7,,
2021,149368936,150163763,1,,
2021,149368939,150163765,7,,
2021,149368940,150163767,7,,
2021,149368943,150163771,1,,
2021,149368948,150163779,4,,
2021,149368949,150163779,7,,
2021,149368950,150163781,7,,
2021,149368951,150163782,7,,
2021,149368956,150163788,7,1,
2021,149368962,150163796,7,1,
2021,149368965,150163799,5,,
2021,149368966,150163799,7,,
2021,149368967,150163801,7,,
2021,149368970,150163804,4,,
2021,149368971,150163804,7,,
2021,149368973,150163807,7,,
2021,149368974,150163809,7,,
2021,149368976,150163811,7,,
2021,149368978,150163814,6,,
2021,149368980,150163817,7,,
2021,149368986,150163826,6,,
2021,149368987,150163826,7,,
2021,149368990,150163828,7,,
2021,149368994,150163833,7,,
2021,149368997,150163836,4,,
2021,149368998,150163839,5,,1
2021,149368999,150163839,7,1,
2021,149369004,150163844,6,,
2021,149369005,150163846,4,,
2021,149369009,150163849,5,,
2021,149369010,150163849,7,,
2021,149369011,150163850,4,,
2021,149369018,150163856,6,,
2021,149369022,150163862,6,,
2021,149369023,150163862,7,,
2021,149369025,150163865,5,,
2021,149369026,150163865,7,,
2021,149369029,150163870,5,,
2021,149369030,150163870,7,,
2021,149369031,150163873,7,,
2021,149369039,150163883,5,,
2021,149369040,150163883,7,,
2021,149369043,150163886,7,,
2021,149369045,150163888,4,,
2021,149369048,150163892,4,,
2021,149369050,150163896,3,,
2021,149369051,150163898,1,,
2021,149369053,150163901,7,1,
2021,149369058,150163906,7,,
2021,149369064,150163912,3,,
2021,149369073,150163920,7,,
2021,149369077,150163923,4,,
2021,149369081,150163929,5,,
2021,149369083,150163935,6,,
2021,149369085,150163938,7,,
2021,149369088,150163951,5,,1
2021,149369089,150163951,6,,
2021,149369090,150163951,7,1,
2021,149369092,150163953,7,,
2021,149369097,150163959,7,,
2021,149369104,150163968,4,,
2021,149369105,150163968,7,,
2021,149369106,150163969,4,,
2021,149369108,150163971,7,,
2021,149369110,150163976,7,,
2021,149369113,150163979,4,,
2021,149369114,150163979,7,,
2021,149369115,150163981,7,,
2021,149369117,150163984,7,,
2021,149369120,150163987,6,,
2021,149369122,150163990,4,,
2021,149369123,150163990,5,,1
2021,149369124,150163990,7,1,
2021,149369130,150163996,7,,
2021,149369131,150163999,7,,
2021,149369133,150164001,7,,
2021,149369134,150164002,5,,
2021,149369135,150164002,7,,
2021,149369136,150164003,7,,
2021,149369137,150164005,4,,
2021,149369138,150164007,7,,
2021,149369139,150164008,5,,
2021,149369140,150164008,7,,
2021,149369141,150164009,6,,
2021,149369142,150164010,7,,
2021,149369143,150164012,7,,
2021,149369146,150164016,4,,
2021,149369149,150164019,7,,
2021,149369151,150164024,7,,
2021,149369157,150164029,4,,
2021,149369158,150164029,7,,
2021,149369160,150164031,5,,1
2021,149369161,150164031,7,1,
2021,149369164,150164036,7,,
2021,149369166,150164038,7,,
2021,149369168,150164040,1,,
2021,149369172,150164045,7,,
2021,149369176,150164051,7,,
2021,149369177,150164054,6,,
2021,149369182,150164061,7,,
2021,149369184,150164064,7,,
2021,149369187,150164068,4,,
2021,149369189,150164071,5,,
2021,149369190,150164071,7,,
2021,148456634,149126847,7,,
2021,149369196,150164076,7,,
2021,149369201,150164085,7,,
2021,149369205,150164089,7,,
2021,149369209,150164095,4,,
2021,148456639,149126853,6,,
2021,149369212,150164099,7,,
2021,149369214,150164102,5,,
2021,149369215,150164102,7,,
2021,149369218,150164105,6,,
2021,149369221,150164109,7,,
2021,149369224,150164112,7,,
2021,149369225,150164114,7,,
2021,149369226,150164117,5,,
2021,149369227,150164117,7,,
2021,149369229,150164119,4,,
2021,149369232,150164125,7,,
2021,149369243,150164138,7,,
2021,149369246,150164141,7,,
2021,149369247,150164143,7,,
2021,149369249,150164145,7,,
2021,149369253,150164149,7,,
2021,149369254,150164152,7,,
2021,149369257,150164156,7,,
2021,149369260,150164159,7,,
2021,149369263,150164162,7,,
2021,149369266,150164165,7,,
2021,149369267,150164170,4,,
2021,149369268,150164170,5,,
2021,149369269,150164170,7,,
2021,149369271,150164174,7,,
2021,149369272,150164176,7,,
2021,149369281,150164191,5,,
2021,149369282,150164191,7,,
2021,149369286,150164194,4,,
2021,149369288,150164196,4,,
2021,149369291,150164199,7,,
2021,149369293,150164201,7,,
2021,149369298,150164207,7,,
2021,149369300,150164209,7,,
2021,149369302,150164212,7,,
2021,149369304,150164215,7,,
2021,149369306,150164218,1,,
2021,149369307,150164218,4,,
2021,149369309,150164220,4,,
2021,149369315,150164226,7,,
2021,149369324,150164233,2,,
2021,149369326,150164237,4,,
2021,149369334,150164247,7,,
2021,149369336,150164250,5,,
2021,149369337,150164250,7,,
2021,149369343,150164260,7,,
2021,149369348,150164267,6,,
2021,149369350,150164270,4,,
2021,149369352,150164272,7,,
2021,149369354,150164275,4,,
2021,149369357,150164279,7,,
2021,149369361,150164282,7,,
2021,149369364,150164285,7,,
2021,149369367,150164288,7,,
2021,149369374,150164296,7,,
2021,148456696,149126915,6,,
2021,149369376,150164298,4,,
2021,149369378,150164304,6,,
2021,149369380,150164307,2,,
2021,149369386,150164315,6,,
2021,149369388,150164317,4,,
2021,149369389,150164317,7,,
2021,149369391,150164320,4,,
2021,149369397,150164327,4,,
2021,149369399,150164329,5,,
2021,149369400,150164329,7,,
2021,149369405,150164338,7,,
2021,149369406,150164339,4,,
2021,149369407,150164341,7,,
2021,149369409,150164345,5,,
2021,149369410,150164345,7,,
2021,149369411,150164348,4,,
2021,149369416,150164355,5,,
2021,149369417,150164355,7,,
2021,149369419,150164365,6,,
2021,149369422,150164369,6,,
2021,149369426,150164373,5,,1
2021,149369427,150164373,7,1,
2021,149369429,150164376,1,,
2021,149369430,150164376,4,,
2021,149369432,150164378,1,,
2021,149369435,150164382,4,,
2021,149369436,150164382,7,,
2021,149369439,150164385,4,,
2021,149369443,150164392,4,,
2021,149369445,150164394,7,,
2021,149369446,150164395,7,,
2021,149369450,150164399,4,,
2021,149369451,150164399,7,,
2021,149369459,150164408,7,,
2021,149369464,150164415,7,,
2021,149369467,150164418,7,,
2021,149369469,150164420,6,,
2021,149369472,150164423,7,,
2021,149369476,150164426,4,,
2021,149369477,150164426,7,,
2021,149369478,150164429,7,1,
2021,148456740,149126956,7,,
2021,149369483,150164434,7,,
2021,149369487,150164438,5,,
2021,149369488,150164438,7,,
2021,149369491,150164441,1,,
2021,149369495,150164444,7,,
2021,149369496,150164446,7,,
2021,149369501,150164453,4,,
2021,149369503,150164455,7,,
2021,149369505,150164460,7,,
2021,149369509,150164464,7,,
2021,149369513,150164468,7,,
2021,149369520,150164473,5,,
2021,149369526,150164480,5,,
2021,149369527,150164480,7,,
2021,149369533,150164489,5,,
2021,149369537,150164497,7,,
2021,149369540,150164500,4,,
2021,149369541,150164500,7,,
2021,148456761,149126977,4,,
2021,149369543,150164508,7,,
2021,149369544,150164510,6,,
2021,149369546,150164514,1,,
2021,149369550,150164520,7,,
2021,149369556,150164527,4,,
2021,149369558,150164530,7,,
2021,149369563,150164535,6,,
2021,149369565,150164537,7,,
2021,149369567,150164540,5,,
2021,149369570,150164543,4,,
2021,149369574,150164547,7,,
2021,149369576,150164549,5,,
2021,149369577,150164549,7,,
2021,148456775,149126993,7,,
2021,149369581,150164554,7,,
2021,149369584,150164557,7,,
2021,149369588,150164564,7,,
2021,149369596,150164579,7,,
2021,149369597,150164581,7,,
2021,149369601,150164587,7,,
2021,149369603,150164589,5,,1
2021,149369604,150164589,7,1,
2021,149369611,150164597,1,,
2021,149369614,150164600,7,,
2021,149369616,150164603,7,,
2021,149369619,150164609,7,,
2021,149369622,150164612,7,,
2021,149369623,150164615,7,,
2021,149369627,150164621,7,,
2021,148456791,149127015,7,,
2021,149369632,150164628,7,,
2021,149369635,150164631,7,,
2021,149369638,150164634,1,,
2021,149369642,150164638,7,,
2021,149369647,150164642,6,,
2021,148456797,149127021,4,,
2021,148456798,149127021,7,,
2021,149369651,150164647,7,,
2021,149369654,150164650,1,,
2021,149369659,150164658,7,,
2021,149369661,150164660,6,,
2021,149369665,150164664,4,,
2021,149369670,150164670,4,,
2021,149369672,150164674,6,,
2021,149369675,150164677,7,,
2021,149369681,150164686,7,,
2021,149369683,150164689,7,,
2021,149369689,150164695,7,,
2021,149369692,150164699,5,,1
2021,149369693,150164699,7,1,
2021,149369697,150164705,7,,
2021,148456812,149127039,7,,
2021,149369699,150164707,6,,
2021,149369706,150164722,7,,
2021,149369709,150164729,5,,
2021,149369710,150164729,7,,
2021,149369724,150164747,7,,
2021,149369725,150164750,7,,
2021,149369728,150164753,4,,
2021,149369740,150164771,6,,
2021,149369741,150164771,7,,
2021,149369749,150164783,4,,
2021,149369755,150164790,7,,
2021,149369759,150164794,7,,
2021,149369761,150164797,6,,
2021,149369763,150164800,2,,
2021,149639737,150476281,4,,
2021,149639738,150476281,7,,
2021,149369773,150164809,7,,
2021,149369775,150164811,5,,
2021,149369776,150164811,7,,
2021,149369778,150164813,6,,
2021,149369782,150164817,4,,
2021,149639739,150476282,7,,
2021,149369786,150164824,6,,
2021,149369791,150164830,7,,
2021,149369794,150164833,7,1,
2021,149369796,150164836,4,,
2021,149369797,150164836,7,,
2021,149369799,150164838,7,,
2021,149369802,150164841,7,,
2021,149369804,150164845,4,,
2021,149369805,150164845,5,,
2021,149369806,150164845,7,,
2021,149369811,150164850,4,,
2021,149369814,150164853,7,,
2021,149369819,150164860,7,,
2021,149369821,150164864,7,,
2021,149369823,150164866,7,,
2021,149369826,150164869,7,,
2021,149369830,150164872,6,,
2021,149369834,150164876,7,,
2021,149369837,150164879,7,,
2021,149369839,150164881,5,,1
2021,149369840,150164881,7,1,
2021,149369852,150164899,6,,
2021,149369853,150164901,6,,
2021,149369854,150164901,7,,
2021,149369862,150164912,7,,
2021,149369866,150164917,7,,
2021,149369868,150164920,7,,
2021,149369871,150164924,4,,
2021,149369876,150164928,7,,
2021,149369879,150164931,4,,
2021,149369883,150164934,7,,
2021,149369888,150164944,7,,
2021,149369891,150164947,7,,
2021,149369894,150164950,1,,
2021,149369895,150164952,6,,
2021,149369899,150164957,7,,
2021,149369903,150164963,7,,
2021,149369904,150164966,4,,
2021,149369909,150164971,7,,
2021,149369911,150164973,7,,
2021,149369919,150164980,4,,
2021,149369925,150164986,4,,
2021,149369926,150164988,7,,
2021,149369929,150164991,7,,
2021,149369933,150164995,7,,
2021,149369936,150165000,7,,
2021,149369937,150165001,6,,
2021,149369939,150165003,7,,
2021,149369941,150165006,7,,
2021,149369945,150165011,6,,
2021,149369946,150165014,5,,
2021,149369947,150165014,6,,
2021,149369948,150165014,7,,
2021,149369951,150165017,7,,
2021,149369955,150165024,7,,
2021,149369957,150165027,7,,
2021,149369960,150165030,4,,
2021,149369964,150165036,6,,
2021,149369967,150165039,7,,
2021,149369975,150165047,4,,
2021,149369977,150165049,6,,
2021,149369981,150165055,6,,
2021,149369987,150165063,5,,
2021,149369990,150165068,7,,
2021,149369992,150165070,7,,
2021,149369995,150165074,6,,
2021,149369997,150165076,7,,
2021,149370000,150165080,7,,
2021,149370002,150165082,7,,
2021,149370003,150165084,7,,
2021,149370005,150165088,7,,
2021,149370006,150165089,7,,
2021,149370013,150165097,7,,
2021,149370016,150165100,5,,
2021,149370018,150165102,7,,
2021,149370022,150165106,5,,
2021,149370023,150165106,7,,
2021,149370030,150165115,7,,
2021,149370034,150165121,5,,1
2021,149370035,150165121,7,1,
2021,149370037,150165123,4,,
2021,149370042,150165127,4,,
2021,149370045,150165130,6,,
2021,149370066,150165157,6,,
2021,149370070,150165161,7,,
2021,149370075,150165168,5,,
2021,149370086,150165184,4,,
2021,149370089,150165187,6,,
2021,149370091,150165189,1,,
2021,149370092,150165189,4,,
2021,149370093,150165190,2,,
2021,149370094,150165190,4,,
2021,149370097,150165194,7,,
2021,149370099,150165196,4,,
2021,149370101,150165198,1,,
2021,149370104,150165203,7,,
2021,149370110,150165215,5,,1
2021,149370111,150165215,7,1,
2021,149370115,150165218,5,,
2021,149370116,150165218,7,,
2021,149370118,150165221,4,,
2021,149370119,150165221,7,,
2021,149370121,150165224,1,,
2021,149370125,150165230,7,1,
2021,149370129,150165234,4,,
2021,149370130,150165234,7,,
2021,149370132,150165236,5,,
2021,149370133,150165236,7,,
2021,149370138,150165241,5,,
2021,149370139,150165241,7,,
2021,149370142,150165244,5,,1
2021,149370143,150165244,7,1,
2021,149370145,150165246,7,,
2021,149370149,150165251,6,,
2021,149370153,150165254,7,,
2021,149370156,150165257,4,,
2021,149370161,150165266,6,,
2021,149370162,150165267,5,,
2021,149370166,150165273,7,,
2021,149370168,150165277,4,,
2021,149370170,150165281,7,,
2021,149370173,150165285,7,,
2021,149370179,150165292,7,,
2021,149370181,150165295,4,,
2021,149370184,150165298,4,,
2021,149370187,150165301,7,,
2021,149370190,150165304,7,,
2021,149370193,150165308,6,,
2021,149370196,150165311,4,,
2021,149370198,150165315,4,,
2021,149370200,150165317,7,,
2021,149370204,150165321,7,,
2021,149370206,150165324,6,,
2021,149370211,150165331,1,,
2021,149370215,150165335,4,,
2021,149370216,150165337,7,,
2021,149370219,150165340,4,,
2021,149370220,150165341,7,1,
2021,149370222,150165344,4,,
2021,149370223,150165344,7,,
2021,149370227,150165348,4,,
2021,149370232,150165355,7,,
2021,149370235,150165360,7,,
2021,149370237,150165362,5,,
2021,149370238,150165362,7,,
2021,149370243,150165368,7,,
2021,149370245,150165370,4,,
2021,149370247,150165373,4,,
2021,149370251,150165377,4,,
2021,149370254,150165380,7,,
2021,149370264,150165390,4,,
2021,149370269,150165396,4,,
2021,149370270,150165396,5,,
2021,149370271,150165396,7,,
2021,149370272,150165397,4,,
2021,149370282,150165410,4,,
2021,149370284,150165412,7,,
2021,149370286,150165414,7,,
2021,149370289,150165417,4,,
2021,149370291,150165419,5,,
2021,149370292,150165419,7,,
2021,149370294,150165421,7,,
2021,149370296,150165423,6,,
2021,149370300,150165430,7,,
2021,149370303,150165434,6,,
2021,149370302,150165434,5,,
2021,149370304,150165434,7,,
2021,149370307,150165437,7,,
2021,149370309,150165441,5,,
2021,149370311,150165444,7,,
2021,149370327,150165465,7,,
2021,149370332,150165471,7,,
2021,149370335,150165475,4,,
2021,149370336,150165477,5,,
2021,149370337,150165477,7,,
2021,149370345,150165486,4,,
2021,149370351,150165492,7,,
2021,149370354,150165495,4,,
2021,149370357,150165499,4,,
2021,149370358,150165502,2,,
2021,149370367,150165511,4,,
2021,149370374,150165526,4,,
2021,149370377,150165529,5,,
2021,149370378,150165529,6,,
2021,149370390,150165547,4,,
2021,149370396,150165557,7,,
2021,149370402,150165562,2,,
2021,149370403,150165562,4,,
2021,149370404,150165565,7,,
2021,149370405,150165566,4,,
2021,149370407,150165569,7,,
2021,149370408,150165569,8,,
2021,149370412,150165572,6,,
2021,149370413,150165572,7,,
2021,149370417,150165576,4,,
2021,149370418,150165576,7,,
2021,149370421,150165581,5,,
2021,149370422,150165581,7,,
2021,149370426,150165586,1,,
2021,149370427,150165586,4,,
2021,149370431,150165590,4,,
2021,149370432,150165590,7,,
2021,149370434,150165593,7,,
2021,149370435,150165596,4,,
2021,149370438,150165602,4,,
2021,149370439,150165602,7,,
2021,149370443,150165606,4,,
2021,149370445,150165608,7,1,
2021,149370446,150165610,4,,
2021,149370447,150165610,7,,
2021,149370452,150165617,7,,
2021,149370453,150165621,4,,
2021,149370454,150165621,5,,1
2021,149370455,150165621,7,1,
2021,149370457,150165624,7,,
2021,149370462,150165633,5,,
2021,149370463,150165633,7,,
2021,149370466,150165636,7,,
2021,149370470,150165643,7,,
2021,149370473,150165646,4,,
2021,149370480,150165653,5,,
2021,149370483,150165658,7,,
2021,149370486,150165661,7,,
2021,149370491,150165668,4,,
2021,149370493,150165671,4,,
2021,149370496,150165676,5,,
2021,149370497,150165676,6,,
2021,149370498,150165676,7,,
2021,149370500,150165679,7,,
2021,149370503,150165684,5,,
2021,149370504,150165684,7,,
2021,149370506,150165687,4,,
2021,149370508,150165690,7,,
2021,149370511,150165695,5,,
2021,149370512,150165695,7,,
2021,149370515,150165699,7,,
2021,149370518,150165701,5,,
2021,149370519,150165701,7,,
2021,149370522,150165704,7,,
2021,149370527,150165710,6,,
2021,149370530,150165713,6,,
2021,149370533,150165716,5,,
2021,149370534,150165716,7,,
2021,149370538,150165724,5,,
2021,149370539,150165724,7,,
2021,149370541,150165727,7,,
2021,149370545,150165735,5,,
2021,149370546,150165735,7,,
2021,149019567,149757821,6,,
2021,149370550,150165745,5,,
2021,149370551,150165745,7,,
2021,149370555,150165748,4,,
2021,149370561,150165764,6,,
2021,149370564,150165767,7,,
2021,149370569,150165775,4,,
2021,149370571,150165777,7,,
2021,149370573,150165780,7,,
2021,149370581,150165792,4,,
2021,149370584,150165795,4,,
2021,149370585,150165795,7,,
2021,149370588,150165798,6,,
2021,149370590,150165802,1,,
2021,149370591,150165802,4,,
2021,149370594,150165809,4,,
2021,149370595,150165809,5,,
2021,149370596,150165809,7,,
2021,149370599,150165812,4,,
2021,149370600,150165814,7,,
2021,149370601,150165817,1,,
2021,149370603,150165820,5,,1
2021,149370604,150165820,7,1,
2021,149370608,150165824,7,,
2021,149370609,150165827,7,1,
2021,149370611,150165829,7,,
2021,149370614,150165832,7,,
2021,149370625,150165844,6,,
2021,149370626,150165847,4,,
2021,149370629,150165851,3,,
2021,149370630,150165851,7,,
2021,149370636,150165857,4,,
2021,149370638,150165860,4,,
2021,149370639,150165860,7,,
2021,149370644,150165867,4,,
2021,149370648,150165871,7,,
2021,149370650,150165874,7,,
2021,149370658,150165883,4,,
2021,149370660,150165886,7,,
2021,149370663,150165889,5,,
2021,149370664,150165889,7,,
2021,149370668,150165892,3,,
2021,149370669,150165892,7,,
2021,149370672,150165895,7,,
2021,149370676,150165898,6,,
2021,149370680,150165901,5,,
2021,149370681,150165901,7,,
2021,149370686,150165908,6,,
2021,149370689,150165911,4,,
2021,149370691,150165914,3,,
2021,149370692,150165914,7,,
2021,149370697,150165920,5,,
2021,149370698,150165920,7,,
2021,149370701,150165923,4,,
2021,149370703,150165926,4,,
2021,149370708,150165932,5,,
2021,149370709,150165932,7,,
2021,149370710,150165935,5,,
2021,149370711,150165935,7,,
2021,149370716,150165940,7,,
2021,149370717,150165942,4,,
2021,149370724,150165955,7,,
2021,149370725,150165956,7,,
2021,149370726,150165958,5,,
2021,149370727,150165958,7,,
2021,149370728,150165960,6,,
2021,149370729,150165961,4,,
2021,149370730,150165962,5,,
2021,149370731,150165962,7,,
2021,149370732,150165963,7,1,
2021,149370733,150165965,4,,
2021,149370734,150165966,5,,
2021,149370735,150165966,6,,
2021,149370736,150165966,7,,
2021,149370737,150165967,7,,
2021,149370738,150165968,7,,
2021,149370739,150165969,7,,
2021,149370740,150165970,7,,
2021,149370741,150165973,6,,
2021,149370742,150165974,5,,
2021,149370743,150165974,7,,
2021,149370744,150165975,1,,
2021,149370745,150165975,5,,
2021,149370746,150165976,7,,
2021,148457184,149127426,4,,
2021,148457185,149127426,7,,
2021,149370747,150165977,5,,
2021,149370748,150165977,7,,
2021,149370749,150165978,4,,
2021,149370750,150165979,6,,
2021,149370751,150165980,4,,
2021,149370752,150165981,7,,
2021,149370753,150165982,4,,
2021,149370754,150165983,7,,
2021,149370755,150165984,3,,
2021,149370756,150165984,7,,
2021,149370757,150165986,6,,
2021,149370758,150165988,7,,
2021,149370759,150165989,7,,
2021,149370760,150165990,7,,
2021,149370761,150165992,7,,
2021,149370762,150165993,5,,
2021,149370763,150165993,7,,
2021,149370764,150165994,5,,
2021,149370765,150165994,7,,
2021,149370766,150165995,7,,
2021,149370767,150165996,5,,
2021,149370768,150165996,7,,
2021,149370769,150165997,6,,
2021,149370770,150165998,6,,
2021,149370771,150166000,4,,
2021,149370772,150166004,7,,
2021,149370773,150166007,7,,
2021,149370774,150166008,4,,
2021,149370775,150166009,7,,
2021,149370776,150166011,7,,
2021,149370777,150166012,4,,
2021,149370778,150166013,4,,
2021,149370779,150166014,6,,
2021,149370780,150166015,7,,
2021,149370781,150166016,6,,
2021,149370782,150166018,1,,
2021,149370783,150166018,7,,
2021,149370784,150166019,5,,1
2021,149370785,150166019,7,1,
2021,149370786,150166020,4,,
2021,149370787,150166021,1,,
2021,149370788,150166021,4,,
2021,149370789,150166022,4,,
2021,149370790,150166023,4,,
2021,149370791,150166023,5,,
2021,149370792,150166023,7,,
2021,149370793,150166024,4,,
2021,149370794,150166025,7,,
2021,149370795,150166027,4,,
2021,149370796,150166028,1,,
2021,149370797,150166028,7,,
2021,149370798,150166029,7,,
2021,149370799,150166030,7,,
2021,149370800,150166031,1,,
2021,149370801,150166032,5,,
2021,149370802,150166032,7,,
2021,148457243,149127481,6,,
2021,149370803,150166033,4,,
2021,149370804,150166035,7,,
2021,149370805,150166037,7,,
2021,149370806,150166038,7,,
2021,149370807,150166039,4,,
2021,149370808,150166039,7,,
2021,149370809,150166040,4,,
2021,149370810,150166041,6,,
2021,149370811,150166042,7,,
2021,149370812,150166043,7,,
2021,149370813,150166044,7,,
2021,149370814,150166045,7,,
2021,149370815,150166046,7,,
2021,149370816,150166047,4,,
2021,149370817,150166048,7,,
