data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,41981419,135881096,1,2021-01-29,1,N,23C,32,29,M,20,40,U,,,29,00
2021,45938631,150174935,1,2021-09-05,1,N,23C,59,56,M,20,20,N,,,56,
2021,42211165,136680318,1,2021-01-29,2,N,290,23,20,M,10,40,U,,,20,
2021,42211172,136680352,1,2021-03-29,2,N,23C,51,48,M,40,20,U,,,48,
2021,45938635,150174943,1,2021-09-05,1,N,23C,41,38,M,10,20,R,,,38,
2021,41529126,134438102,1,2021-01-29,2,N,23C,26,23,F,10,40,N,,,23,00
2021,45938636,150174951,1,2021-09-16,3,N,13A,29,26,M,20,20,N,,,26,
2021,42211177,136680401,1,2021-02-23,1,N,23H,17,14,M,20,40,U,R,,14,
2021,42211178,136680401,2,2021-03-12,3,M,23H,21,18,M,20,40,U,,,18,
2021,45938638,150174962,1,2021-09-05,1,N,13A,43,40,M,10,20,R,,,40,
2021,42211185,136680449,1,2021-02-23,1,N,23H,17,14,M,20,40,U,R,,14,
2021,42211186,136680449,2,2021-03-12,3,M,23H,21,18,M,20,40,U,,,18,
2021,45938639,150174964,1,2021-09-05,2,N,220,38,35,M,10,20,N,,,35,
2021,41981424,135886118,1,2021-01-30,2,N,35A,27,24,M,20,20,N,,,24,00
2021,45938640,150174970,1,2021-09-09,3,N,11D,63,60,M,10,20,R,,,60,
2021,42211194,136680502,1,2021-03-02,1,N,13A,33,30,M,20,20,U,,,30,
2021,41981422,135881811,1,2021-01-30,1,N,13B,47,44,M,20,20,N,,,44,00
2021,45938641,150174987,1,2021-09-06,2,N,35A,24,21,M,20,20,N,,,21,
2021,43097160,139766943,1,2021-05-26,3,M,240,22,19,M,20,40,N,,,19,
2021,45938642,150174987,2,2021-09-06,2,N,35A,24,21,F,20,20,N,,,21,
2021,45938643,150174989,1,2021-09-06,1,N,220,21,18,M,10,20,R,,,18,
2021,45938644,150174989,2,2021-09-06,1,N,220,22,19,M,10,20,R,,,19,
2021,45938645,150174990,1,2021-09-06,1,N,13A,42,39,M,10,10,R,,,39,
2021,45938646,150174995,1,2021-09-17,2,N,23D,60,57,F,10,20,R,,,57,
2021,41529127,134442083,1,2021-01-30,3,N,11D,44,41,M,10,40,U,,,41,00
2021,45938647,150175013,1,2021-09-06,2,N,120,36,33,M,20,20,R,,,33,
2021,41530640,134442076,1,2021-01-30,1,N,23C,52,49,M,20,40,U,,,49,00
2021,41530638,134438112,1,2021-01-30,1,N,23C,23,20,F,10,20,R,,,20,00
2021,45676531,149305412,1,2021-02-15,3,N,13B,47,44,M,10,20,U,,,44,
2021,41530639,134438111,1,2021-01-30,1,N,13B,69,66,M,20,20,R,,,66,00
2021,45938648,150175018,1,2021-09-06,1,N,13A,46,43,M,20,20,R,,,43,
2021,45938650,150175029,1,2021-09-06,1,N,250,69,66,F,10,20,R,,,66,
2021,41985139,135881829,1,2021-01-30,1,N,13A,19,16,M,20,40,R,R,,16,00
2021,42211045,136679432,1,2021-03-15,2,N,13B,31,28,F,10,40,R,,,28,
2021,41529137,134438166,1,2021-01-30,1,N,520,24,21,M,20,20,U,,,21,00
2021,45938651,150175043,1,2021-09-06,2,N,23C,19,16,M,20,20,R,H,,16,
2021,42211034,136679417,1,2021-01-31,1,N,13A,37,34,M,10,10,R,,,34,
2021,43063059,139636665,1,2021-05-11,2,N,23F,20,17,M,20,20,U,R,,17,
2021,45938652,150175047,1,2021-09-06,1,N,13A,32,29,M,10,20,R,,,29,
2021,43719014,142038756,1,2021-03-08,3,N,120,21,18,M,20,40,N,,,18,
2021,45938653,150175049,1,2021-09-06,1,N,35A,36,33,M,10,20,R,,,33,
2021,45938654,150175051,1,2021-09-06,1,N,13B,18,15,M,10,20,R,R,,15,
2021,44525889,144979245,1,2021-01-31,3,N,520,28,25,M,20,40,U,,,25,
2021,45938655,150175052,1,2021-09-06,1,N,23C,55,52,M,20,20,N,,,52,
2021,41981423,135881816,1,2021-02-01,1,N,13A,60,57,M,10,40,U,,,57,00
2021,45938656,150175072,1,2021-09-06,1,N,13B,18,15,M,10,10,R,H,,15,
2021,41981498,135882864,1,2021-02-01,2,N,23C,29,26,M,10,10,R,,,26,00
2021,45938657,150175072,2,2021-09-06,1,N,13B,19,16,M,20,20,R,H,,16,
2021,45938658,150175081,1,2021-09-06,1,N,13B,41,38,M,20,20,R,,,38,
2021,41985140,135886135,1,2021-02-05,1,N,23C,59,56,M,20,20,U,,,56,00
2021,45938659,150175083,1,2021-09-06,1,N,13A,18,15,F,10,20,R,H,,15,
2021,45938660,150175088,1,2021-09-06,1,N,13B,41,38,M,20,20,R,,,38,
2021,45938661,150175089,1,2021-09-16,1,N,13B,54,51,F,20,20,R,,,51,
2021,45938662,150175090,1,2021-09-06,1,N,13B,44,41,F,20,20,R,,,41,
2021,45938663,150175094,1,2021-09-07,1,N,13B,60,57,M,20,20,R,,,57,
2021,45938665,150175096,1,2021-09-07,1,N,26F,34,31,M,20,20,U,,,31,
2021,45938666,150175100,1,2021-09-07,3,N,13A,33,30,M,20,20,N,,,30,
2021,45634897,149151862,1,2022-01-13,1,M,240,27,24,M,20,20,N,,,24,
2021,41981427,135886162,1,2021-02-02,1,N,13A,33,30,M,20,20,R,,,30,00
2021,45938667,150175107,1,2021-09-07,1,N,13B,38,35,M,10,20,R,,,35,
2021,42211032,136679414,1,2021-02-16,3,N,13A,25,22,M,20,40,U,,,22,
2021,45938668,150175109,1,2021-09-07,1,C,13B,19,16,M,20,20,R,H,,16,
2021,45938669,150175123,1,2021-09-13,2,N,240,38,35,M,20,20,U,,,35,
2021,44526246,144981806,1,2021-08-18,2,N,240,30,27,M,20,40,U,,,27,
2021,42211031,136679411,1,2021-02-02,1,N,13A,55,52,M,20,20,R,,,52,
2021,45806080,149757837,1,2021-09-07,1,N,270,40,37,M,10,10,N,,,37,
2021,45634900,149151882,1,2021-09-07,1,N,35A,26,23,M,20,20,N,,,23,
2021,45938671,150175132,1,2021-09-07,3,N,13B,17,14,M,20,20,R,H,,14,
2021,45938672,150175136,1,2021-09-29,3,M,23C,53,50,M,20,20,R,,,50,
2021,42501238,137703815,1,2021-04-15,2,N,26F,22,19,M,10,10,U,,,19,
2021,45938673,150175146,1,2021-09-07,3,C,23C,50,47,M,20,20,R,,,47,
2021,41985141,135881877,1,2021-02-02,2,N,35A,28,25,M,10,10,R,,,25,00
2021,45938674,150175150,1,2021-09-29,3,M,23C,53,50,M,20,20,R,,,50,
2021,45938675,150175151,1,2021-09-29,3,M,23C,53,50,M,20,20,R,,,50,
2021,45938676,150175160,1,2021-10-05,3,C,13A,30,27,M,10,20,R,,,27,
2021,44525886,144979236,1,2021-02-03,1,N,520,28,25,M,20,20,U,,,25,
2021,44525887,144979236,2,2021-06-02,3,N,35A,27,24,M,20,20,U,,,24,
2021,45938677,150175169,1,2021-09-07,1,N,23C,32,29,M,10,20,N,,,29,
2021,42211064,136679469,1,2021-02-03,1,N,520,35,32,M,20,40,U,,,32,
2021,45938678,150175169,2,2021-09-07,1,N,23C,31,28,M,10,20,R,,,28,
2021,45938679,150175173,1,2021-09-07,1,N,13A,69,66,M,10,20,R,,,66,
2021,45938680,150175177,1,2021-09-07,1,N,13B,49,46,M,10,20,R,,,46,
2021,45634910,149151926,1,2021-11-26,2,N,23D,53,50,M,20,20,R,,,50,
2021,45938681,150175187,1,2021-09-07,1,N,290,44,41,M,10,20,R,,,41,
2021,45938682,150175190,1,2021-09-07,1,N,35A,26,23,M,20,20,R,,,23,
2021,45634913,149151944,1,2021-11-18,3,N,23H,29,26,F,20,20,R,,,26,
2021,41981430,135886229,1,2021-02-03,1,N,13B,26,23,M,10,10,U,,,23,00
2021,45634914,149151962,1,2021-12-09,2,N,23G,27,24,F,10,20,R,,,24,
2021,41985142,135881973,1,2021-02-03,1,N,35A,30,27,M,10,10,R,,,27,00
2021,45938684,150175227,1,2021-09-10,3,M,23F,22,19,M,20,20,R,,,19,
2021,42501500,137705949,1,2021-04-13,2,N,13B,24,21,F,20,20,R,,,21,
2021,45938685,150175229,1,2021-09-08,1,N,520,26,23,M,20,20,U,,,23,
2021,41981429,135886222,1,2021-02-03,2,N,23C,41,38,M,20,40,N,,,38,00
2021,45938686,150175234,1,2021-09-08,1,N,23C,38,35,M,20,20,R,,,35,
2021,42211054,136679447,1,2021-02-03,1,N,35A,52,49,M,20,40,R,,,49,
2021,42501231,137703802,1,2021-02-27,3,N,120,21,18,M,20,40,U,,,18,
2021,42501232,137703802,2,2021-02-27,3,N,120,24,21,M,20,40,U,,,21,
2021,42501233,137703802,3,2021-02-05,1,N,120,20,17,M,20,40,U,R,,17,
2021,45938687,150175236,1,2021-09-08,2,N,13B,38,35,M,40,20,R,,,35,
2021,45938688,150175254,1,2021-09-08,2,N,90Z,38,35,M,20,20,N,,,35,
2021,42501230,137703795,1,2021-04-12,2,N,35A,36,33,F,20,20,U,,,33,
2021,43518077,141336942,1,2021-07-19,2,N,23C,43,40,M,20,40,U,,,40,
2021,45938690,150175277,1,2021-09-08,3,N,11D,24,21,M,20,20,R,,,21,
2021,45938691,150175279,1,2021-09-08,1,N,13B,30,27,F,20,20,R,,,27,
2021,45938692,150175282,1,2021-09-09,3,N,13A,63,60,F,20,20,R,,,60,
2021,45938693,150175284,1,2021-09-08,3,C,23C,38,35,F,20,20,N,,,35,
2021,43063212,139638362,1,2021-05-24,3,N,13A,24,21,M,10,40,U,,,21,
2021,45938694,150175285,1,2021-09-08,1,N,23C,48,45,M,20,20,R,,,45,
2021,45938695,150175286,1,2021-09-08,1,N,13B,30,27,M,10,20,R,,,27,
2021,45938698,150175302,1,2021-09-08,1,N,13A,33,30,F,10,20,R,,,30,
2021,41981431,135881978,1,2021-02-04,1,N,23C,39,36,M,20,10,U,,,36,00
2021,41981433,135886268,1,2021-02-04,1,N,520,62,59,M,10,20,N,,,59,00
2021,41985143,135881981,1,2021-02-05,1,N,290,43,40,F,20,40,N,,,40,00
2021,45938699,150175306,1,2021-09-08,1,N,290,17,14,M,20,20,N,H,,14,
2021,41981432,135886266,1,2021-02-04,2,N,35A,28,25,M,20,40,N,,,25,00
2021,42211038,136679421,1,2021-02-27,3,C,120,21,18,M,20,40,N,,,18,
2021,42211039,136679421,2,2021-02-27,3,C,120,24,21,M,20,40,U,,,21,
2021,41985144,135881986,1,2021-02-05,1,N,23F,40,37,M,10,20,N,,,37,00
2021,45938701,150175322,1,2021-09-12,3,N,13A,41,38,M,20,20,N,,,38,
2021,42211052,136679442,1,2021-03-03,3,N,11B,46,43,M,10,10,U,,,43,
2021,45634928,149152055,1,2021-09-08,2,N,90D,32,29,M,20,20,N,,,29,
2021,45938702,150175332,1,2021-09-08,1,N,13A,62,59,M,10,20,R,,,59,
2021,45938703,150175335,1,2021-09-09,3,N,13A,54,51,M,20,20,R,,,51,
2021,42211035,136679419,1,2021-02-27,3,M,120,21,18,M,20,40,U,,,18,
2021,42211036,136679419,2,2021-02-27,3,M,120,24,21,M,20,40,U,,,21,
2021,42211037,136679419,3,2021-02-05,1,M,120,20,17,M,20,40,U,R,,17,
2021,41985222,135887072,1,2021-02-05,1,N,23C,19,16,M,20,20,U,R,,16,00
2021,45938704,150175337,1,2021-09-08,1,N,13B,58,55,M,20,20,R,,,55,
2021,41985145,135886277,1,2021-02-05,1,N,23C,82,79,M,10,40,R,,,79,00
2021,45938706,150175344,1,2021-09-09,1,N,35A,32,29,M,20,20,N,,,29,
2021,41981532,135887183,1,2021-02-05,2,N,35A,30,27,M,10,40,U,,,27,00
2021,45938707,150175347,1,2021-09-09,1,C,520,28,25,M,20,20,R,,,25,
2021,45938708,150175347,2,2021-09-09,1,C,35A,31,28,M,20,20,R,,,28,
2021,41981434,135882032,1,2021-02-05,1,N,13B,40,37,M,20,10,U,,,37,00
2021,45938709,150175348,1,2021-10-06,2,N,23H,57,54,M,20,20,N,,,54,
2021,45634934,149152076,1,2021-09-09,1,N,90Z,32,29,M,20,20,N,,,29,
2021,45634935,149152076,2,2021-09-09,1,N,35A,31,28,M,20,20,R,,,28,
2021,41981436,135886303,1,2021-02-05,1,N,23C,41,38,M,10,40,N,,,38,00
2021,45938710,150175353,1,2021-09-24,1,M,90Z,19,16,M,20,20,R,H,,16,
2021,42211041,136679427,1,2021-02-27,3,M,120,21,18,M,20,40,U,,,18,
2021,42211042,136679427,2,2021-02-27,3,M,120,24,21,M,20,40,U,,,21,
2021,42211043,136679427,3,2021-02-05,1,M,120,20,17,M,20,40,U,R,,17,
2021,45806081,149757841,1,2021-09-10,1,N,35A,37,34,M,10,20,N,,,34,
2021,42211061,136679467,1,2021-02-27,3,M,120,21,18,M,20,40,U,,,18,
2021,42211062,136679467,2,2021-02-27,3,M,120,24,21,M,20,40,U,,,21,
2021,42211063,136679467,3,2021-02-05,1,C,120,20,17,M,20,40,U,R,,17,
2021,41981504,135887063,1,2021-02-05,1,N,13A,65,62,F,10,40,R,,,62,00
2021,45806082,149757841,2,2021-09-10,1,N,35A,34,31,F,10,20,N,,,31,
2021,45938711,150175369,1,2021-09-15,3,M,250,49,46,M,20,20,R,,,46,
2021,41981435,135882042,1,2021-02-08,1,N,13A,33,30,M,10,40,R,,,30,00
2021,45938712,150175372,1,2021-09-09,1,C,23C,43,40,M,10,20,N,,,40,
2021,45806083,149757842,1,2021-09-17,1,C,13B,14,11,F,20,20,R,H,,11,
2021,45806084,149757842,2,2021-09-09,1,C,13B,14,11,F,20,20,R,H,,11,
2021,45938713,150175382,1,2021-09-12,2,N,23C,57,54,M,20,20,R,,,54,
2021,45938714,150175386,1,2021-09-16,3,N,11A,33,30,M,20,20,N,,,30,
2021,45938715,150175391,1,2021-09-24,2,N,23H,30,27,F,20,20,N,,,27,
2021,45806085,149757844,1,2022-01-27,3,N,11B,28,25,M,10,20,R,,,25,
2021,44525885,144979231,1,2021-06-24,3,N,23C,33,30,F,10,10,U,,,30,
2021,45938716,150175400,1,2021-09-10,1,N,11D,19,16,M,20,20,R,H,,16,
2021,42211059,136679457,1,2021-03-16,3,N,13A,41,38,M,20,20,U,,,38,
2021,42211315,136681801,1,2021-02-06,1,N,520,33,30,F,10,10,R,,,30,
2021,42211316,136681801,2,2021-03-16,2,N,35A,48,45,F,10,10,R,,,45,
2021,45938717,150175401,1,2021-09-09,1,N,35A,24,21,M,20,20,R,,,21,
2021,45938718,150175410,1,2021-09-09,3,N,13B,37,34,M,10,20,R,,,34,
2021,44526243,144981795,1,2021-02-07,1,N,13A,61,58,M,10,20,U,,,58,
2021,41981437,135882060,1,2021-02-07,1,N,13A,24,21,M,10,40,U,,,21,00
2021,45938719,150175412,1,2021-09-09,3,N,220,18,15,M,20,20,R,H,,15,
2021,45938720,150175417,1,2021-09-09,1,N,23C,36,33,M,20,20,N,,,33,
2021,41981438,135882068,1,2021-02-08,2,N,13B,20,17,M,20,20,R,R,,17,00
2021,45938721,150175432,1,2021-09-09,1,N,23C,46,43,M,20,20,R,,,43,
2021,42211053,136679443,1,2021-03-22,3,N,13B,29,26,F,20,20,R,,,26,
2021,42501236,137703812,1,2021-02-07,2,N,23C,49,46,M,20,20,U,,,46,
2021,41985176,135882526,1,2021-02-07,2,N,23C,45,42,F,10,20,R,,,42,00
2021,45634948,149152168,1,2021-09-09,2,N,90Z,22,19,M,20,20,R,,,19,
2021,42211046,136679433,1,2021-03-16,2,N,13B,52,49,M,10,10,R,,,49,
2021,41985148,135886345,1,2021-02-07,1,N,23F,27,24,M,10,10,U,,,24,00
2021,41981537,135883000,1,2021-02-08,1,N,13A,39,36,M,10,10,R,,,36,00
2021,42211073,136679505,1,2021-02-08,1,N,120,41,38,M,20,20,N,,,38,
2021,45938722,150175453,1,2021-09-10,3,N,09A,66,63,M,20,20,N,,,63,
2021,45634950,149152174,1,2021-09-20,3,M,120,24,21,F,10,20,N,,,21,
2021,45634951,149152174,2,2021-09-20,3,M,120,29,26,M,20,20,N,,,26,
2021,41985265,135883005,1,2021-02-08,1,N,35A,28,25,M,10,40,N,,,25,00
2021,45938723,150175459,1,2021-09-10,1,N,13B,42,39,M,10,20,R,,,39,
2021,45938724,150175468,1,2021-09-10,1,N,23C,35,32,M,20,20,R,,,32,
2021,45938725,150175469,1,2021-09-14,3,M,26B,28,25,F,20,20,R,,,25,
2021,45938726,150175469,2,2021-09-15,1,M,26B,21,18,M,20,20,R,,,18,
2021,45938727,150175469,3,2021-09-14,3,M,26B,27,24,M,20,20,R,,,24,
2021,45938728,150175471,1,2021-09-10,1,N,35B,60,57,F,10,20,N,,,57,
2021,43063056,139636655,1,2021-05-25,2,N,23H,27,24,M,20,40,U,,,24,
2021,45938729,150175492,1,2021-09-13,2,N,220,43,40,M,10,20,R,,,40,
2021,41985149,135886371,1,2021-02-08,1,N,23C,66,63,F,10,40,U,,,63,00
2021,45938731,150175530,1,2021-09-10,1,C,23C,41,38,M,20,20,R,,,38,
2021,41985150,135882104,1,2021-02-08,2,N,23C,24,21,M,20,20,N,,,21,00
2021,41981440,135882104,2,2021-02-08,2,N,23C,22,19,M,20,20,N,,,19,00
2021,41985151,135882109,1,2021-02-08,1,N,13A,28,25,M,20,40,U,,,25,00
2021,43063058,139636664,1,2021-02-09,3,N,13A,32,29,M,20,40,R,,,29,
2021,41981441,135886385,1,2021-02-09,2,N,35A,28,25,F,10,10,N,,,25,00
2021,42211290,136681685,1,2021-02-09,1,N,120,20,17,M,10,10,U,R,,17,
2021,42211291,136681685,2,2021-02-09,1,N,120,20,17,M,10,10,R,R,,17,
2021,41981444,135886413,1,2021-02-09,1,N,290,31,28,F,20,20,N,,,28,00
2021,45938732,150175535,1,2021-09-10,1,N,13B,24,21,M,20,20,R,,,21,
2021,45938733,150175545,1,2021-09-10,2,N,13B,14,11,F,10,20,R,H,,11,
2021,45938734,150175555,1,2021-09-10,1,N,23H,18,15,M,10,20,R,H,,15,
2021,42501523,137706062,1,2021-04-13,2,N,23C,32,29,F,20,20,R,,,29,
2021,45938735,150175556,1,2021-09-10,2,N,35A,41,38,M,20,20,R,,,38,
2021,45938736,150175561,1,2021-09-11,3,N,13A,54,51,M,20,20,R,,,51,
2021,41985152,135886405,1,2021-02-19,3,N,13B,60,57,M,10,20,U,,,57,00
2021,45938737,150175568,1,2021-09-10,1,N,290,18,15,F,20,20,R,H,,15,
2021,45938738,150175570,1,2021-09-10,1,N,13B,38,35,M,20,20,R,,,35,
2021,41981442,135886411,1,2021-02-09,1,N,13B,39,36,M,20,20,U,,,36,00
2021,45938739,150175584,1,2021-09-11,1,N,13B,28,25,M,20,20,R,,,25,
2021,41985228,135887082,1,2021-02-09,1,N,35A,23,20,M,20,40,N,,,20,00
2021,41985154,135882147,1,2021-02-09,1,N,13B,30,27,M,10,20,U,,,27,00
2021,45938740,150175585,1,2021-09-24,3,N,13A,29,26,M,20,20,R,,,26,
2021,42211312,136681782,1,2021-02-10,1,N,200,58,55,F,20,40,R,,,55,
2021,45938741,150175585,2,2021-09-20,2,N,13A,23,20,M,20,20,U,,,20,
2021,45938742,150175586,1,2021-09-11,1,N,13B,26,23,M,20,20,R,,,23,
2021,41981457,135886532,1,2021-02-10,1,N,520,27,24,M,20,40,N,,,24,00
2021,45938743,150175587,1,2021-09-11,1,C,13B,38,35,F,10,20,R,,,35,
2021,45635037,149152527,1,2021-09-11,1,N,35A,34,31,M,10,20,R,,,31,
2021,45938744,150175591,1,2021-09-11,1,N,220,40,37,M,10,20,N,,,37,
2021,41981538,135887208,1,2021-02-10,2,N,23C,33,30,M,20,40,R,,,30,00
2021,45938745,150175591,2,2021-09-11,1,N,220,33,30,F,10,20,N,,,30,
2021,45938746,150175592,1,2021-09-11,3,N,13A,30,27,M,20,20,R,,,27,
2021,45938747,150175596,1,2021-09-11,2,N,35A,34,31,M,20,20,R,,,31,
2021,45938748,150175602,1,2021-09-11,1,N,23H,25,22,M,20,20,R,,,22,
2021,42501536,137706216,1,2021-02-10,2,N,13B,53,50,F,10,40,R,,,50,
2021,42501537,137706216,2,2021-02-10,2,N,13B,22,19,F,10,40,R,,,19,
2021,42501538,137706216,3,2021-02-10,1,N,13B,26,23,F,10,10,R,,,23,
2021,41981448,135882186,1,2021-02-10,1,N,120,61,58,M,20,20,N,,,58,00
2021,45938749,150175603,1,2021-09-11,2,N,13B,27,24,M,20,20,U,,,24,
2021,45938750,150175611,1,2021-09-14,3,N,23F,20,17,M,20,20,R,H,,17,
2021,41981445,135882172,1,2021-02-10,1,N,13A,43,40,M,10,40,R,,,40,00
2021,45938751,150175611,2,2021-09-14,3,N,23F,19,16,M,20,20,R,H,,16,
2021,45938752,150175618,1,2021-09-11,1,N,35B,25,22,M,20,20,N,,,22,
2021,45938753,150175629,1,2021-09-12,3,M,90Z,17,14,F,20,20,R,H,,14,
2021,42501234,137703808,1,2021-04-01,2,M,220,17,14,M,10,10,U,R,,14,
2021,45938755,150175641,1,2021-09-11,2,N,35A,26,23,M,20,20,N,,,23,
2021,41985155,135886478,1,2021-02-10,1,M,23C,57,54,M,20,20,U,,,54,00
2021,41981446,135882175,1,2021-02-10,1,C,23C,57,54,M,20,20,U,,,54,00
2021,45938756,150175644,1,2021-09-11,3,N,23H,16,13,M,20,20,R,H,,13,
2021,42211294,136681707,1,2021-02-11,1,N,13A,29,26,M,10,40,U,,,26,
2021,41981447,135886461,1,2021-02-11,2,N,23C,43,40,M,20,20,N,,,40,00
2021,45938757,150175644,2,2021-09-11,3,N,23H,13,10,F,20,20,N,H,,10,
2021,45938758,150175644,3,2021-09-11,3,N,23H,11,08,M,20,20,R,H,,08,
2021,45938759,150175644,4,2021-09-11,3,N,23H,16,13,M,20,20,R,H,,13,
2021,45528582,148740972,1,2022-01-12,3,M,240,21,18,M,20,40,N,,,18,
2021,45938760,150175644,5,2021-09-11,3,N,23H,13,10,M,20,20,R,H,,10,
2021,45938761,150175647,1,2021-09-11,1,N,13A,43,40,M,10,10,R,,,40,
2021,45938762,150175654,1,2021-09-11,3,N,23H,36,33,M,10,10,R,,,33,
2021,42211055,136679450,1,2021-02-11,2,N,23C,54,51,F,10,40,U,,,51,
2021,45938763,150175655,1,2021-09-11,1,N,13B,19,16,M,20,20,R,H,,16,
2021,45938764,150175664,1,2021-09-11,1,N,280,23,20,M,20,20,R,,,20,
2021,41985157,135886490,1,2021-02-11,1,N,11A,24,21,M,10,40,U,,,21,00
2021,45938765,150175674,1,2021-09-11,1,N,13A,39,36,F,20,20,R,,,36,
2021,42501235,137703809,1,2021-03-29,2,N,13B,22,19,M,20,20,R,,,19,
2021,42211069,136679491,1,2021-02-11,1,N,23C,45,42,F,20,20,N,,,42,
2021,45938766,150175681,1,2021-09-11,1,N,13B,31,28,M,10,20,N,,,28,
2021,41985158,135886491,1,2021-02-11,2,N,23H,59,56,F,20,40,R,,,56,00
2021,45938767,150175688,1,2021-09-12,1,N,520,27,24,M,20,20,R,,,24,
2021,45938768,150175693,1,2021-09-12,1,C,13B,23,20,M,10,20,N,,,20,
2021,45938769,150175694,1,2021-09-12,2,N,90Z,22,19,F,10,20,N,,,19,
2021,45938770,150175694,10,2021-09-12,1,N,13B,23,20,M,20,20,R,,,20,
2021,45938771,150175694,2,2021-09-12,2,N,90Z,22,19,F,20,20,N,,,19,
2021,45938772,150175694,3,2021-09-12,2,N,90Z,21,18,F,20,20,N,,,18,
2021,45938773,150175694,4,2021-09-12,1,N,13B,23,20,M,20,20,R,,,20,
2021,41985267,135883013,1,2021-02-11,1,N,35A,24,21,M,10,10,R,,,21,00
2021,45938774,150175694,5,2021-09-12,1,N,13B,23,20,M,20,20,N,,,20,
2021,42211065,136679481,1,2021-03-05,3,N,13B,28,25,M,20,10,R,,,25,
2021,45938775,150175694,6,2021-09-12,1,N,13B,22,19,M,20,20,N,,,19,
2021,45938776,150175694,7,2021-09-12,1,N,13B,24,21,M,20,20,N,,,21,
2021,41985230,135882898,1,2021-02-12,2,N,35A,26,23,M,20,40,U,,,23,00
2021,45938777,150175694,8,2021-09-12,1,N,13B,22,19,M,20,20,R,,,19,
2021,42211324,136681835,1,2021-03-16,2,N,290,32,29,F,10,10,U,,,29,
2021,45938778,150175694,9,2021-09-12,1,N,13B,23,20,M,20,20,N,,,20,
2021,45938779,150175704,1,2021-09-12,1,N,120,23,20,F,20,20,R,,,20,
2021,45938780,150175704,2,2021-09-12,1,N,120,23,20,F,20,20,N,,,20,
2021,45938781,150175730,1,2021-09-12,3,N,290,27,24,M,20,20,R,,,24,
2021,41981451,135886507,1,2021-02-12,2,N,23C,52,49,M,10,10,U,,,49,00
2021,41981452,135886507,2,2021-02-12,2,N,23C,49,46,M,10,10,U,,,46,00
2021,41985229,135887088,1,2021-02-12,1,N,35A,32,29,F,10,20,U,,,29,00
2021,45938783,150175733,1,2021-09-12,1,N,13B,47,44,M,20,20,R,,,44,
2021,45938784,150175744,1,2021-09-12,1,C,13A,42,39,M,20,20,R,,,39,
2021,42211222,136680816,1,2021-02-20,1,N,23F,23,20,M,20,20,R,,,20,
2021,41981453,135886508,1,2021-02-12,1,N,23C,23,20,M,10,10,R,,,20,00
2021,41981454,135886515,1,2021-02-12,1,N,23C,28,25,M,10,40,R,,,25,00
2021,41985169,135882391,1,2021-02-12,1,N,35A,56,53,M,10,20,N,,,53,00
2021,45938785,150175745,1,2021-09-12,1,N,13B,40,37,M,20,20,N,,,37,
2021,45938786,150175748,1,2021-09-17,2,N,23C,63,60,F,20,20,N,,,60,
2021,41985231,135882899,1,2021-02-13,1,N,35A,35,32,M,10,10,N,,,32,00
2021,41981455,135882253,1,2021-02-13,1,N,520,27,24,M,10,20,R,,,24,00
2021,45938787,150175758,1,2021-09-12,1,N,23C,47,44,M,20,20,N,,,44,
2021,43063062,139636671,1,2021-04-13,2,N,290,33,30,M,10,10,U,,,30,
2021,42211230,136680861,1,2021-02-20,1,N,240,23,20,M,20,20,R,,,20,
2021,41985160,135886540,2,2021-02-13,2,N,290,40,37,M,20,20,R,,,37,00
2021,41985159,135886540,1,2021-02-13,1,N,13A,38,35,F,20,20,U,,,35,00
2021,45938788,150175758,2,2021-09-12,1,N,23C,34,31,M,10,20,N,,,31,
2021,45938789,150175761,1,2021-09-12,3,N,23C,20,17,F,20,20,N,H,,17,
2021,43097087,139766645,1,2021-05-13,3,N,220,59,56,M,20,40,U,,,56,
2021,41981456,135886527,1,2021-02-13,1,N,250,33,30,M,20,20,U,,,30,00
2021,45938790,150175771,1,2021-09-12,1,N,26B,20,17,M,10,10,R,H,,17,
2021,45149765,147339013,1,2021-05-20,2,N,240,20,17,M,20,40,N,R,,17,
2021,41981461,135886550,1,2021-02-13,1,N,13B,28,25,F,10,10,R,,,25,00
2021,45938791,150175773,1,2021-09-28,3,N,26A,23,20,M,20,20,R,,,20,
2021,43063130,139637157,1,2021-05-14,1,N,520,33,30,M,10,40,R,,,30,
2021,45806086,149757845,1,2021-09-12,1,N,35A,26,23,M,20,20,R,,,23,
2021,45938792,150175775,1,2021-09-12,1,N,26F,32,29,M,20,20,N,,,29,
2021,41981458,135882269,1,2021-02-13,2,N,23C,53,50,F,10,10,R,,,50,00
2021,45938793,150175780,1,2021-09-12,3,N,290,44,41,M,10,20,R,,,41,
2021,41981459,135886542,2,2021-02-13,1,N,220,19,16,M,20,40,R,R,,16,00
2021,41985162,135886542,3,2021-02-13,1,N,220,20,17,M,20,40,R,R,,17,00
2021,41985161,135886542,1,2021-02-13,1,N,220,19,16,M,10,10,R,R,,16,00
2021,45938794,150175782,1,2021-09-14,1,M,13B,60,57,M,20,20,R,,,57,
2021,45938796,150175795,1,2021-11-10,1,C,13B,46,43,M,20,20,R,,,43,
