data_year,suspect_using_id,offense_id
2021,4,180006732
2021,4,165730592
2021,4,180006735
2021,4,167954668
2021,4,180006736
2021,4,180006741
2021,4,167954382
2021,4,167954383
2021,4,180006742
2021,4,167954434
2021,4,180006746
2021,4,167954363
2021,4,180006745
2021,4,180006751
2021,4,169896414
2021,4,180006756
2021,4,165730605
2021,4,167954392
2021,4,180006759
2021,4,165730637
2021,4,180006762
2021,4,167955024
2021,4,180006765
2021,4,165730533
2021,4,180006767
2021,4,167956473
2021,4,180006768
2021,4,167954369
2021,3,180006773
2021,4,167954339
2021,4,180006779
2021,4,165730577
2021,4,180006782
2021,4,165730773
2021,4,180006784
2021,4,167954357
2021,4,165730659
2021,4,180006785
2021,4,180006788
2021,4,165730701
2021,4,180006791
2021,4,165730632
2021,4,167954349
2021,4,180006794
2021,4,169896273
2021,4,180006797
2021,4,167954348
2021,4,180006800
2021,4,170703327
2021,4,180006802
2021,4,167954334
2021,4,180006805
2021,3,167954353
2021,4,180006808
2021,4,170704170
2021,4,180006815
2021,4,170704171
2021,4,170704172
2021,4,180006816
2021,4,167954375
2021,4,180006819
2021,4,167954415
2021,4,180006820
2021,4,180006825
2021,4,165730521
2021,4,180006828
2021,4,167954763
2021,4,165730719
2021,4,180006831
2021,4,167954419
2021,4,180006837
2021,4,167954420
2021,4,180006838
2021,4,167954794
2021,4,180006844
2021,4,167954427
2021,4,180006845
2021,4,167954347
2021,4,180006847
2021,4,167954435
2021,4,180006851
2021,4,167956402
2021,4,180006856
2021,4,167954372
2021,4,180006858
2021,4,167955096
2021,4,180006859
2021,4,167954345
2021,4,180006862
2021,4,168105474
2021,4,180006865
2021,4,167954381
2021,4,180006871
2021,4,167954401
2021,4,167954394
2021,4,180006878
2021,4,167954426
2021,4,180006882
2021,4,167954344
2021,4,180006884
2021,1,167954350
2021,4,180006885
2021,4,176771142
2021,4,180006886
2021,4,180006889
2021,4,167954440
2021,1,167954365
2021,4,180006894
2021,4,167954356
2021,4,180006897
2021,4,167954389
2021,4,180006903
2021,3,167954362
2021,4,180006907
2021,4,167954437
2021,4,180006915
2021,4,167954412
2021,4,167954373
2021,4,180006918
2021,4,168105503
2021,4,180006921
2021,3,168105537
2021,4,180006929
2021,4,167954417
2021,4,180006933
2021,2,167954379
2021,4,180006936
2021,4,167954439
2021,2,167954364
2021,4,180006940
2021,4,167954501
2021,4,180006943
2021,4,167954368
2021,4,180006948
2021,4,167954414
2021,4,180006949
2021,4,167954387
2021,4,180006950
2021,4,180006953
2021,3,167956454
2021,4,167954385
2021,4,180006956
2021,4,167954386
2021,4,168104715
2021,4,180006957
2021,4,167954399
2021,4,180006960
2021,4,167956478
2021,4,180006961
2021,4,167954404
2021,4,180006962
2021,4,167954413
2021,4,180006963
2021,4,167954421
2021,4,180006966
2021,4,167954736
2021,3,180006967
2021,4,167954431
2021,4,180006968
2021,4,167954408
2021,4,180006970
2021,4,167954371
2021,4,180006971
2021,4,180006973
2021,1,167956326
2021,2,167954390
2021,4,180006977
2021,4,168105625
2021,4,180006979
2021,4,168105647
2021,4,180006980
2021,4,167954406
2021,4,180006985
2021,1,167954374
2021,1,167954430
2021,3,167954430
2021,4,180006991
2021,4,167954445
2021,4,180007000
2021,1,167954452
2021,4,180007006
2021,4,167954460
2021,4,167954461
2021,4,180007011
2021,4,167954485
2021,3,180007016
2021,4,167956361
2021,1,167956362
2021,3,180007017
2021,4,180007019
2021,4,167954380
2021,4,167954393
2021,4,180007022
2021,4,167954366
2021,3,180007026
2021,4,167954432
2021,4,180007029
2021,4,180007033
2021,4,180007035
2021,4,180007040
2021,4,180007041
2021,4,180007043
2021,4,180007044
2021,4,180007052
2021,4,180007056
2021,4,180007065
2021,4,180007066
2021,1,180007074
2021,3,180007074
2021,4,180007076
2021,4,180007078
2021,4,180007081
2021,4,180007088
2021,4,180007090
2021,4,180007100
2021,4,180007105
2021,4,180007107
2021,4,180007109
2021,1,180007111
2021,4,180007115
2021,4,180007118
2021,4,180007119
2021,4,180007123
2021,3,180007131
2021,4,180007136
2021,4,180007137
2021,4,180007138
2021,4,180007143
2021,4,180007144
2021,3,180007147
2021,4,180007148
2021,4,180007149
2021,3,180007152
2021,4,180007155
2021,4,180007156
2021,4,180007159
2021,4,180007160
2021,4,180007162
2021,4,180007165
2021,4,180007166
2021,4,180007167
2021,4,180007170
2021,4,180007173
2021,4,180007175
2021,4,180007176
2021,4,180007179
2021,4,180007181
2021,4,180007187
2021,3,180007188
2021,4,180007189
2021,4,180007193
2021,4,180007194
2021,4,180007195
2021,4,180007196
2021,4,180007197
2021,4,180007198
2021,4,180007201
2021,4,180007203
2021,4,180007204
2021,4,180007207
2021,4,180007209
2021,4,180007210
2021,4,180007211
2021,4,180007213
2021,4,180007214
2021,4,180007216
2021,4,180007220
2021,3,180007221
2021,3,180007222
2021,3,180007223
2021,4,180007225
2021,4,180007227
2021,4,180007229
2021,4,180007230
2021,4,180007231
2021,4,180007233
2021,4,180007234
2021,4,180007236
2021,3,168106018
2021,4,180007238
2021,3,168106019
2021,4,180007240
2021,1,167954441
2021,1,167954442
2021,4,180007244
2021,4,167954395
2021,4,180007245
2021,4,167954424
2021,4,167954425
2021,4,180007247
2021,1,167954411
2021,4,180007248
2021,4,167954451
2021,4,180007250
2021,4,167954449
2021,4,180007251
2021,1,168104725
2021,4,180007252
2021,4,167954409
2021,4,180007254
2021,4,167954603
2021,4,180007256
2021,4,167954469
2021,3,180007257
2021,4,167954475
2021,4,167954410
2021,4,180007260
2021,4,167954418
2021,2,180007261
2021,4,167954429
2021,4,180007263
2021,4,167954487
2021,4,180007264
2021,4,167956376
2021,4,180007267
2021,4,167954436
2021,4,167956511
2021,4,180007268
2021,4,167954780
2021,4,180007271
2021,4,174067795
2021,4,180007272
2021,4,167954454
2021,4,167954448
2021,4,180007274
2021,4,167954438
2021,4,180007275
2021,4,167954462
2021,4,180007277
2021,4,167954465
2021,4,180007279
2021,4,167954433
2021,4,167954405
2021,4,180007280
2021,3,167954463
2021,4,180007281
2021,4,167954444
2021,4,180007283
2021,4,167954466
2021,4,180007284
2021,4,167954477
2021,4,180007285
2021,4,167956526
2021,4,180007286
2021,4,180007288
2021,4,168104740
2021,4,167954519
2021,4,180007289
2021,4,180007293
2021,4,169896321
2021,4,180007294
2021,4,176768769
2021,4,167954569
2021,4,180007295
2021,4,180007302
2021,4,167954422
2021,4,167954450
2021,3,180007304
2021,4,167954733
2021,4,180007305
2021,4,167954464
2021,4,180007307
2021,3,167954478
2021,3,167954479
2021,4,180007308
2021,3,167954480
2021,4,167954711
2021,4,180007309
2021,1,167956412
2021,4,180007312
2021,4,167954484
2021,4,180007316
2021,4,169896366
2021,4,169896367
2021,4,180007317
2021,4,167954541
2021,4,180007319
2021,4,168105661
2021,3,180007322
2021,4,167954548
2021,3,180007323
2021,4,167954549
2021,4,180007324
2021,1,167954510
2021,3,167954510
2021,4,180007326
2021,4,180007327
2021,4,180007329
2021,4,168104714
2021,4,180007330
2021,4,169896385
2021,4,180007332
2021,4,167956544
2021,4,180007333
2021,4,167954482
2021,1,180007334
2021,4,167954472
2021,1,167954504
2021,1,180007335
2021,4,180007336
2021,1,167954467
2021,4,180007338
2021,4,167954483
2021,4,167954493
2021,4,180007339
2021,1,167954447
2021,1,180007341
2021,4,167954756
2021,4,180007342
2021,4,167954453
2021,4,180007343
2021,4,167954495
2021,1,180007344
2021,4,167954505
2021,4,180007345
2021,4,167954512
2021,4,180007347
2021,4,167954521
2021,4,180007348
2021,4,167954530
2021,4,167954471
2021,4,180007352
2021,4,168104721
2021,4,180007353
2021,4,167954508
2021,4,180007354
2021,4,180007355
2021,4,168104806
2021,3,180007356
2021,4,167954511
2021,1,180007357
2021,4,167954516
2021,4,167954517
2021,4,180007358
2021,4,167954455
2021,1,180007359
2021,4,170704352
2021,1,180007360
2021,4,167954443
2021,4,180007361
2021,4,167954468
2021,4,180007365
2021,4,167954537
2021,1,180007366
2021,4,180007367
2021,4,180007369
2021,4,180007370
2021,4,180007371
2021,4,180007372
2021,4,180007373
2021,4,180007374
2021,4,180007375
2021,4,180007376
2021,4,180007379
2021,4,180007380
2021,3,180007381
2021,4,180007383
2021,4,180007384
2021,4,180007385
2021,4,180007387
2021,4,180007388
2021,4,180007389
2021,4,180007390
2021,4,180007391
2021,4,180007393
2021,4,180007396
2021,3,180007399
2021,3,180007400
2021,3,180007401
2021,4,180007402
2021,4,180007403
2021,4,180007404
2021,4,180007405
2021,4,180007408
2021,4,180007409
2021,4,180007411
2021,4,180007412
2021,4,180007413
2021,4,180370914
2021,4,180007415
2021,4,180007417
2021,4,180007418
2021,4,180007419
2021,4,180007420
2021,4,180007421
2021,3,180007422
2021,4,180007428
2021,4,180007429
2021,4,180007434
2021,4,180007436
2021,4,180007437
2021,4,180007438
2021,4,180007440
2021,4,180007441
2021,4,180007442
2021,4,180007443
2021,4,180007445
2021,4,173924306
2021,4,180007446
2021,4,167954551
2021,4,180007447
2021,4,167954552
2021,4,180007448
2021,4,167954488
2021,4,180007451
2021,4,167954474
2021,4,167954506
2021,4,180007452
2021,4,167954540
2021,4,180007453
2021,4,167954580
2021,4,180007454
2021,4,167955232
2021,4,180007455
2021,4,167956564
2021,4,180007456
2021,4,167954642
2021,4,180007460
2021,4,167954458
2021,4,167954459
2021,4,180007461
2021,3,167954623
2021,4,180007463
2021,4,174065056
2021,4,180007464
2021,4,167954494
2021,4,180007465
2021,4,180007466
2021,4,169896005
2021,4,180007467
2021,4,174067797
2021,4,180007468
2021,4,168104787
2021,4,180007469
2021,4,167956539
2021,3,180007470
2021,4,167954513
2021,4,180007471
2021,4,168104814
2021,4,180007472
2021,4,167954616
2021,4,180007475
2021,4,168104835
2021,4,178803124
2021,4,168104718
2021,4,167954571
2021,4,167954489
2021,1,180007476
2021,4,168104727
2021,4,180007478
2021,4,167954591
2021,4,180007479
2021,4,167954500
2021,4,180007480
2021,4,167956435
2021,4,180007482
2021,4,169896335
2021,4,180007483
2021,4,167954525
2021,4,180007486
2021,4,167954536
2021,4,180007487
2021,4,167954556
2021,4,180007488
2021,4,167954574
2021,4,180007489
2021,4,167954496
2021,4,167954497
2021,4,180007491
2021,4,167954470
2021,4,180007492
2021,4,167954528
2021,4,180007496
2021,4,170704394
2021,4,180007497
2021,4,167954582
2021,4,180007498
2021,4,169896012
2021,4,180007499
2021,4,167955073
2021,4,180007501
2021,4,167954524
2021,3,180007503
2021,4,167954502
2021,4,167954531
2021,3,180007504
2021,4,180007505
2021,3,167956656
2021,4,180007506
2021,4,167954539
2021,4,167954550
2021,4,180007507
2021,4,180007508
2021,4,167954564
2021,4,180007509
2021,4,167954698
2021,4,180007510
2021,4,168104749
2021,4,180007512
2021,3,167954544
2021,4,180007514
2021,4,167954606
2021,4,180007515
2021,4,168107360
2021,4,180007516
2021,4,168104770
2021,4,180007519
2021,1,169896020
2021,4,167954538
2021,4,180007521
2021,4,167954535
2021,3,180007523
2021,4,170704163
2021,4,180007524
2021,4,167956468
2021,4,180007525
2021,4,167956575
2021,4,180007527
2021,4,167954499
2021,4,180007528
2021,4,168104737
2021,4,180007529
2021,4,180007532
2021,4,170704953
2021,4,180007534
2021,4,167954515
2021,4,167954529
2021,4,180007535
2021,4,167954546
2021,4,180007538
2021,1,167954664
2021,3,180007540
2021,4,167954534
2021,4,180007541
2021,4,167956596
2021,4,180007543
2021,4,167954568
2021,1,180007544
2021,4,168104759
2021,4,180007547
2021,4,169896010
2021,4,180007548
2021,4,167954527
2021,4,167954566
2021,4,180007550
2021,4,169896035
2021,4,180007551
2021,4,167954615
2021,4,180007553
2021,4,167954554
2021,4,180007555
2021,4,167954626
2021,4,180007556
2021,4,167954635
2021,4,180007557
2021,4,167954561
2021,3,180007558
2021,3,167954587
2021,3,180007559
2021,4,167954597
2021,3,180007560
2021,4,167954575
2021,4,180007561
2021,4,170703324
2021,4,180007562
2021,4,180007563
2021,4,167954659
2021,3,180007564
2021,4,167954620
2021,3,180007565
2021,4,167954636
2021,4,180007566
2021,4,167954586
2021,4,180007567
2021,4,167954594
2021,4,180007568
2021,4,167954660
2021,3,180007569
2021,4,167954581
2021,4,180007572
2021,4,167954532
2021,4,180007573
2021,2,167954760
2021,4,180007574
2021,4,167954577
2021,4,180007575
2021,3,167956550
2021,4,180007577
2021,4,167954547
2021,4,180007579
2021,4,167954673
2021,4,180007580
2021,4,169896015
2021,4,180007581
2021,4,180007583
2021,4,175849602
2021,4,180007584
2021,4,167954686
2021,4,180007585
2021,4,167954611
2021,4,180007586
2021,4,167954648
2021,4,180007587
2021,4,167954645
2021,4,180007589
2021,4,167954666
2021,4,180007590
2021,4,167956604
2021,4,180007591
2021,4,167954655
2021,2,167954572
2021,4,180007592
2021,4,167954555
2021,4,180007594
2021,4,167954590
2021,4,169896028
2021,4,180007595
2021,2,167954612
2021,4,180007596
2021,4,167954604
2021,4,180007599
2021,4,167954630
2021,4,180007600
2021,4,168104731
2021,3,180007602
2021,2,167954661
2021,4,180007603
2021,4,167956506
2021,4,180007606
2021,4,167956672
2021,4,178803213
2021,4,167954632
2021,4,180007607
2021,4,167954667
2021,4,180007608
2021,4,167956628
2021,4,180007611
2021,4,167956438
2021,4,167954778
2021,4,180007612
2021,2,167954784
2021,4,180007613
2021,4,167956532
2021,4,180007616
2021,4,167956546
2021,4,167956547
2021,4,180007617
2021,4,167956415
2021,4,180007618
2021,4,167956613
2021,4,180007620
2021,4,167956664
2021,4,180007621
2021,2,167956633
2021,4,167956651
2021,4,180007622
2021,4,167956504
2021,4,180007624
2021,4,180007625
2021,2,169898596
2021,4,180007626
2021,4,169896038
2021,4,180007627
2021,3,167956620
2021,4,180007628
2021,4,167956499
2021,4,180007629
2021,1,167956675
2021,4,180007630
2021,4,167956541
2021,4,180007633
2021,4,167956569
2021,4,180007635
2021,4,168104751
2021,4,178803234
2021,4,167956646
2021,1,167954665
2021,3,167954665
2021,4,180007637
2021,2,167956549
2021,4,167956351
2021,4,180007638
2021,4,169896011
2021,4,180007640
2021,4,167956463
2021,4,180007641
2021,4,168104763
2021,4,168104764
2021,4,180007646
2021,4,167954662
2021,3,167954663
2021,4,180007647
2021,1,167956502
2021,3,167956502
2021,4,180007648
2021,4,167956606
2021,4,167956607
2021,4,180007649
2021,4,167956629
2021,4,180007652
2021,4,167956630
2021,3,180007653
2021,4,167956639
2021,4,167956625
2021,4,180007656
2021,4,167956650
2021,4,180007657
2021,4,167954560
2021,4,180007660
2021,4,167954595
2021,4,180007661
2021,4,167954618
2021,2,180007662
2021,4,167954722
2021,2,180007663
2021,4,167954699
2021,4,180007666
2021,4,167954734
2021,4,180007667
2021,4,167954748
2021,4,180007668
2021,4,176768788
2021,4,180007670
2021,4,167954609
2021,4,180007671
2021,4,167956680
2021,4,180007672
2021,4,167954559
2021,4,180007674
2021,3,167954553
2021,4,180007677
2021,4,167954585
2021,4,180007679
2021,4,168107189
2021,4,178803265
2021,4,167954625
2021,4,178803266
2021,4,167954628
2021,4,180007680
2021,4,167956422
2021,4,180007681
2021,4,167954578
2021,4,180007682
2021,3,167954600
2021,4,180007684
2021,4,168104724
2021,4,180007685
2021,4,167954567
2021,4,180007687
2021,4,167954573
2021,4,180007688
2021,2,167954589
2021,4,180007690
2021,4,167954608
2021,4,180007691
2021,4,169896019
2021,4,180007692
2021,4,167954570
2021,4,180007693
2021,2,167954565
2021,4,180007694
2021,4,167954634
2021,4,167956616
2021,4,180007695
2021,4,167954644
2021,4,180007696
2021,4,167954658
2021,4,180007698
2021,4,167954669
2021,3,180007699
2021,4,167954727
2021,4,180007701
2021,4,167954674
2021,4,167954675
2021,4,180007702
2021,4,167954579
2021,4,180007704
2021,4,178367723
2021,4,180007705
2021,4,167954610
2021,4,180007707
2021,4,170703330
2021,4,180007708
2021,4,167956686
2021,4,180007709
2021,4,167954624
2021,4,180007712
2021,4,167956462
2021,4,180007713
2021,1,167956649
2021,4,180007715
2021,4,167954627
2021,4,180007716
2021,4,167954637
2021,4,180007717
2021,4,167954643
2021,4,180007719
2021,4,170703333
2021,4,170703334
2021,4,180007720
2021,2,167954651
2021,4,180007722
2021,4,167954592
2021,4,180007723
2021,4,167956667
2021,4,180007724
2021,4,167954607
2021,4,180007726
2021,4,167954629
2021,4,180007727
2021,4,167954619
2021,4,180007729
2021,4,167954647
2021,4,180007730
2021,4,169896036
2021,4,180007731
2021,4,167956307
2021,4,180007732
2021,4,167954605
2021,4,167954639
2021,4,180007735
2021,4,167954729
2021,3,180007737
2021,4,167954683
2021,3,180007738
2021,4,167954657
2021,4,180007739
2021,4,167956659
2021,1,180007741
2021,4,167954769
2021,1,180007742
2021,4,167954613
2021,1,180007743
2021,2,174067816
2021,4,180007745
2021,4,167956375
2021,4,180007746
2021,4,167954691
2021,4,180007747
2021,4,167954696
2021,4,180007748
2021,4,180007751
2021,4,180007753
2021,4,180007754
2021,4,180007755
2021,4,180007757
2021,4,180007758
2021,4,180007759
2021,4,180007762
2021,4,180007763
2021,4,180007764
2021,4,180007766
2021,3,180007767
2021,3,180007768
2021,4,180007769
2021,4,180007771
2021,4,180007772
2021,4,180007773
2021,4,180007775
2021,4,180007776
2021,4,180007777
2021,4,180007779
2021,4,180007780
2021,4,180007782
2021,4,180007783
2021,4,180007785
2021,4,180007787
2021,4,180007790
2021,4,180007792
2021,4,180007794
2021,4,180007797
2021,4,180007798
2021,4,180007799
2021,4,180007801
2021,4,180007802
2021,4,180007803
2021,4,180007804
2021,4,180007805
2021,4,180007806
2021,4,180007807
2021,4,180007808
2021,3,180007809
2021,3,180007810
2021,4,180007812
2021,4,180007813
2021,4,180007814
2021,4,180007816
2021,4,180007817
2021,4,180007819
2021,4,180007820
2021,4,180007821
2021,4,180007822
2021,4,180007823
2021,4,180007824
2021,4,180007827
2021,1,175851976
2021,1,175851977
2021,2,180007828
2021,1,167956396
2021,2,180007830
2021,4,167956418
2021,4,180007831
2021,4,170703382
2021,4,170703383
2021,4,180007832
2021,3,167956595
2021,4,180007833
2021,4,180007835
2021,1,167956327
2021,4,180007836
2021,4,167956373
2021,1,167956571
2021,3,167956571
2021,4,180007837
2021,3,167955227
2021,4,180007840
2021,3,167955228
2021,4,167956623
2021,4,180007841
2021,1,167956643
2021,3,167956643
2021,4,180007842
2021,4,167956648
2021,4,180007843
2021,4,167956464
2021,4,180007845
2021,4,168104753
2021,4,168104754
2021,4,180007847
2021,4,167956600
2021,4,180007848
2021,4,167956579
2021,4,167956580
2021,4,180007849
2021,4,167956635
2021,4,180007851
2021,4,167956647
2021,4,180007852
2021,4,167956655
2021,4,180007853
2021,4,167956519
2021,4,180007856
2021,4,167956614
2021,4,180007857
2021,1,167956525
2021,3,167956525
2021,4,180007858
2021,4,167956433
2021,4,180007859
2021,4,167956589
2021,4,167956636
2021,3,180007860
2021,4,167956562
2021,3,180007861
2021,4,180007863
2021,4,167954766
2021,4,167956645
2021,3,180007864
2021,4,167954633
2021,3,180007865
2021,4,167956657
2021,4,180007866
2021,2,168104761
2021,4,180007868
2021,4,167954796
2021,4,180007869
2021,4,167956495
2021,4,180007870
2021,4,167956413
2021,4,180007871
2021,4,167956567
2021,4,180007872
2021,4,167954758
2021,4,168104773
2021,4,180007874
2021,4,167956592
2021,4,178803395
2021,4,167956611
2021,4,167956482
2021,4,180007876
2021,4,167954671
2021,4,167954702
2021,4,180007877
2021,4,167956658
2021,4,180007878
2021,3,168106689
2021,4,180007880
2021,4,167954743
2021,4,180007881
2021,4,167954646
2021,4,180007884
2021,4,167954687
2021,4,167954688
2021,4,180007885
2021,3,168104734
2021,4,180007888
2021,4,168107333
2021,4,180007889
2021,4,180007890
2021,4,175849623
2021,4,180007892
2021,4,167954799
2021,4,167956447
2021,4,180007893
2021,4,167956660
2021,4,180007895
2021,4,167956598
2021,4,167956619
2021,4,180007897
2021,4,167956634
2021,4,180007898
2021,4,168107328
2021,4,180007899
2021,4,174065044
2021,4,180007901
2021,4,167956668
2021,4,167956666
2021,3,180007902
2021,4,167956574
2021,4,180007903
2021,4,169896039
2021,4,180007904
2021,4,167956487
2021,4,180007906
2021,4,167956599
2021,4,167956459
2021,1,180007907
2021,4,167956632
2021,1,180007909
2021,1,167956545
2021,4,180007910
2021,4,167956653
2021,4,180007911
2021,4,167956662
2021,4,180007912
2021,4,167956670
2021,4,180007913
2021,4,167956605
2021,4,180007914
2021,4,168104747
2021,4,180007915
2021,4,169896392
2021,4,180007916
2021,4,167956624
2021,4,180007917
2021,4,167956654
2021,4,167956665
2021,4,180007918
2021,3,167956428
2021,4,180007919
2021,4,167954678
2021,4,180007920
2021,4,180007921
2021,4,169896051
2021,4,169896052
2021,1,180007922
2021,4,167954697
2021,4,180007923
2021,4,167954713
2021,4,167954714
2021,4,180007924
2021,4,167954824
2021,4,180007925
2021,4,167954836
2021,4,180007926
2021,4,167954853
2021,4,180007927
2021,4,167954670
2021,4,180007929
2021,4,167954681
2021,1,180007930
2021,4,168105768
2021,4,167954793
2021,4,180007931
2021,4,167954706
2021,4,180007932
2021,4,180007933
2021,4,167954802
2021,4,167954813
2021,4,180007934
2021,4,180007935
2021,4,167954822
2021,4,180007936
2021,4,167954694
2021,4,180007937
2021,4,167954752
2021,4,180007938
2021,4,167954817
2021,4,180007939
2021,4,170703338
2021,4,180007940
2021,4,167954721
2021,4,180007941
2021,4,167956520
2021,4,180007942
2021,4,167954788
2021,4,180007943
2021,4,167954789
2021,4,167954779
2021,4,180007944
2021,4,167956513
2021,4,178803453
2021,4,167954818
2021,4,180007945
2021,4,167956497
2021,4,180007947
2021,4,167954874
2021,4,180007948
2021,4,169896384
2021,4,167954909
2021,4,180007949
2021,4,167954922
2021,4,180007950
2021,4,169896044
2021,4,180007951
2021,4,180007952
2021,4,167954692
2021,4,180007954
2021,4,167954707
2021,4,167954723
2021,4,180007955
2021,4,167954738
2021,4,180007956
2021,4,180007957
2021,4,168107203
2021,4,180007958
2021,4,168104736
2021,4,180007959
2021,4,180007960
2021,4,167954862
2021,4,180007961
2021,4,169896025
2021,4,180007962
2021,4,167954834
2021,4,180007963
2021,4,167955277
2021,4,180007964
2021,4,169896014
2021,4,180007965
2021,4,167956322
2021,4,180007966
2021,4,167954897
2021,3,167954693
2021,4,180007967
2021,4,167954852
2021,4,180007968
2021,4,167954709
2021,4,180007970
2021,4,167954701
2021,4,180007971
2021,4,167954746
2021,4,167954823
2021,4,180007972
2021,4,167954732
2021,4,180007973
2021,4,167954718
2021,2,180007974
2021,4,168104785
2021,2,180007975
2021,4,167954783
2021,3,180007976
2021,4,167954801
2021,4,180007977
2021,3,167954945
2021,4,180007978
2021,4,167956404
2021,4,180007979
2021,1,167954786
2021,4,180007980
2021,1,168104817
2021,4,167956350
2021,4,180007981
2021,4,167954851
2021,4,180007982
2021,4,167954863
2021,4,180007984
2021,4,167954889
2021,4,180007985
2021,4,167954740
2021,4,180007986
2021,4,168104827
2021,4,180007987
2021,4,167955004
2021,4,180007988
2021,4,167954749
2021,4,180007989
2021,4,167954708
2021,4,180007990
2021,4,167954705
2021,4,180007991
2021,4,169896045
2021,4,169896046
2021,4,180007992
2021,4,167955316
2021,4,180007993
2021,4,167956368
2021,4,180007994
2021,4,167954762
2021,4,180007995
2021,4,167954959
2021,4,180007996
2021,4,167954989
2021,4,180007997
2021,4,167954816
2021,4,180007998
2021,4,167954770
2021,4,180007999
2021,4,167954864
2021,4,167954700
2021,4,180008000
2021,4,180008002
2021,4,167954904
2021,4,180008003
2021,4,167954739
2021,1,167954811
2021,4,180008004
2021,3,174065077
2021,4,180008005
2021,4,167954719
2021,4,180008006
2021,4,167954730
2021,4,180008007
2021,4,167954745
2021,4,180008008
2021,4,170703345
2021,4,180008009
2021,2,167954798
2021,4,180008010
2021,4,167954826
2021,4,167954827
2021,4,180008011
2021,2,167954768
2021,4,180008012
2021,4,167954987
2021,4,180008013
2021,4,167954810
2021,4,180008014
2021,4,167954866
2021,4,180008015
2021,4,167954800
2021,4,167954761
2021,4,180008016
2021,4,167954759
2021,4,180008017
2021,4,168104766
2021,4,180008018
2021,4,168104767
2021,4,180008019
2021,4,168104735
2021,4,180008020
2021,4,167954837
2021,4,180008021
2021,4,167954720
2021,4,180008022
2021,4,167956432
2021,4,167954873
2021,4,180008024
2021,4,174065106
2021,4,180008025
2021,4,167956572
2021,4,180008026
2021,4,167954735
2021,4,180008027
2021,1,167956474
2021,4,180008028
2021,4,167954754
2021,4,180008029
2021,4,167954737
2021,4,180008030
2021,4,167954772
2021,4,167954782
2021,4,180008031
2021,4,167955005
2021,4,180008032
2021,4,167954792
2021,4,180008033
2021,4,170705750
2021,4,180008034
2021,4,167954717
2021,4,180008035
2021,4,167954728
2021,4,180008036
2021,3,167954877
2021,4,180008037
2021,4,167954750
2021,1,180008038
2021,4,168104755
2021,4,180008040
2021,4,168104748
2021,4,167954774
2021,1,180008041
2021,1,170703350
2021,4,180008042
2021,1,170703351
2021,1,170703352
2021,4,180008043
2021,4,167954858
2021,4,180008044
2021,1,167954955
2021,1,180008045
2021,4,167955026
2021,4,180008046
2021,4,167955068
2021,4,180008047
2021,4,167954820
2021,4,180008048
2021,4,168106959
2021,4,180008049
2021,1,167954833
2021,3,167954833
2021,4,180008050
2021,4,167954845
2021,4,178803548
2021,4,167954890
2021,4,169896061
2021,3,180008051
2021,4,169896062
2021,4,180008052
2021,4,167954867
2021,4,180008053
2021,4,167954993
2021,4,180008055
2021,4,169896034
2021,4,180008056
2021,4,170703363
2021,1,180008057
2021,4,167954892
2021,4,167954859
2021,1,180008058
2021,4,180008059
2021,4,170703365
2021,4,180008060
2021,4,167954902
2021,4,180008061
2021,4,167954946
2021,4,167954962
2021,4,180008062
2021,4,167955028
2021,4,180008063
2021,4,168104752
2021,4,180008064
2021,4,167955087
2021,4,167955088
2021,4,180008065
2021,4,167955125
2021,4,180008066
2021,4,167955173
2021,4,167955174
2021,4,180008067
2021,4,180008068
2021,4,168104775
2021,1,180008069
2021,1,167954891
2021,4,180008070
2021,4,174065030
2021,4,180008071
2021,4,180008072
2021,4,168104760
2021,4,167954906
2021,4,180008073
2021,4,180008074
2021,4,167954879
2021,4,180008075
2021,4,167955118
2021,4,167954870
2021,4,180008077
2021,4,167956593
2021,4,180008078
2021,4,167954915
2021,4,180008079
2021,4,167954849
2021,3,167954850
2021,4,180008080
2021,4,175849611
2021,4,180008081
2021,4,168104784
2021,4,180008082
2021,4,167954943
2021,4,180008083
2021,4,175849616
2021,4,180008084
2021,4,167954844
2021,4,180008085
2021,1,167954917
2021,4,180008086
2021,4,170703381
2021,4,180008087
2021,4,180008088
2021,4,167954934
2021,4,167954935
2021,4,180008089
2021,4,167954898
2021,4,180008090
2021,4,167954933
2021,4,180008091
2021,4,167954911
2021,4,180008092
2021,1,167955161
2021,4,180008093
2021,4,170703349
2021,4,180008094
2021,4,167954923
2021,4,180008095
2021,3,167955187
2021,4,180008096
2021,3,167954938
2021,4,180008097
2021,1,167954895
2021,4,180008098
2021,4,168104803
2021,4,180008101
2021,4,170703357
2021,4,180008102
2021,4,167954918
2021,4,180008103
2021,4,167954927
2021,4,180008104
2021,4,167954937
2021,4,180008105
2021,4,167955062
2021,4,180008106
2021,4,176768717
2021,4,180008107
2021,4,167956601
2021,4,180008108
2021,4,167955045
2021,4,180008109
2021,4,167955060
2021,4,180008110
2021,4,167955199
2021,4,180008111
2021,4,168107357
2021,4,180008112
2021,3,167954883
2021,4,180008113
2021,4,167956609
2021,4,180008114
2021,4,167955108
2021,1,180008115
2021,4,167955077
2021,4,180008116
2021,4,169896037
2021,4,180008117
2021,4,167955201
2021,4,180008118
2021,1,180008119
2021,4,167954944
2021,4,180008120
2021,4,167954960
2021,4,167955150
2021,4,180008121
2021,4,180008122
2021,2,167955006
