data_year,weapon_id,offense_id,nibrs_weapon_id
2021,41,180025955,
2021,41,174068010,
2021,41,180025956,
2021,41,180025958,
2021,41,180025961,
2021,21,174068028,
2021,38,178841545,
2021,41,174066242,
2021,41,174067472,
2021,38,174067472,
2021,41,180025965,
2021,41,180025970,
2021,41,174068050,
2021,41,174066377,
2021,41,180025973,
2021,41,180025976,
2021,31,178841576,
2021,41,180025978,
2021,41,180025989,
2021,41,175850511,
2021,41,180025993,
2021,41,174068013,
2021,41,174068014,
2021,41,180025994,
2021,41,180026013,
2021,42,174068008,
2021,3,174066469,
2021,21,173925034,
2021,41,175849733,
2021,1,174066573,
2021,41,174066450,
2021,41,180026021,
2021,41,174068036,
2021,3,180026027,
2021,39,174066412,
2021,5,180026027,
2021,7,180026027,
2021,41,179535454,
2021,41,174066318,
2021,3,180026043,
2021,3,174066508,
2021,41,174066532,
2021,3,180026046,
2021,41,174066313,
2021,42,178841755,
2021,3,180026049,
2021,38,180026053,
2021,41,174067433,
2021,41,174067434,
2021,38,180026054,
2021,42,174067302,
2021,42,180026058,
2021,41,174066438,
2021,42,174066399,
2021,41,180026063,
2021,41,174066424,
2021,41,174067504,
2021,38,180026068,
2021,42,174066531,
2021,41,180026071,
2021,41,174068015,
2021,38,180026072,
2021,38,174066390,
2021,41,180026075,
2021,41,180026077,
2021,41,178841828,
2021,38,174066411,
2021,41,175849755,
2021,41,180026084,
2021,41,174068023,
2021,41,174068024,
2021,31,178841842,
2021,41,180026094,
2021,41,180026095,
2021,41,178841884,
2021,42,174066553,
2021,41,180026101,
2021,41,174066362,
2021,38,174066419,
2021,38,178841905,
2021,41,180026104,
2021,3,174068264,
2021,41,180026105,
2021,9,174066497,
2021,41,174066436,
2021,41,180026108,
2021,41,174066521,
2021,41,174068235,
2021,41,178841943,
2021,41,174066534,
2021,41,180026111,
2021,41,174067556,
2021,41,180026116,
2021,41,180026123,
2021,42,174066728,
2021,41,180026124,
2021,41,180026127,
2021,42,174067441,
2021,41,180026128,
2021,41,180026130,
2021,41,174066751,
2021,41,180026131,
2021,3,180026145,
2021,3,174068056,
2021,41,176768774,
2021,38,173925356,
2021,3,180026146,
2021,41,180026151,
2021,2,173924159,
2021,4,173924159,
2021,41,174068037,
2021,41,180026156,
2021,41,174068040,
2021,41,180026160,
2021,41,178842063,
2021,41,180026161,
2021,41,180026173,
2021,41,174066657,
2021,41,174066699,
2021,41,180026181,
2021,41,180026185,
2021,21,180026193,
2021,21,174066453,
2021,41,175849721,
2021,41,180026195,
2021,41,174066543,
2021,41,180026196,
2021,41,175849762,
2021,42,174066467,
2021,41,180026197,
2021,41,174066546,
2021,41,180026206,
2021,41,174066480,
2021,41,174066515,
2021,3,174066501,
2021,21,175849730,
2021,41,180026216,
2021,21,174066615,
2021,41,174066732,
2021,41,180026223,
2021,41,174066812,
2021,41,180026226,
2021,41,180026234,
2021,41,174066525,
2021,41,174067283,
2021,42,174066481,
2021,38,180026242,
2021,41,174066922,
2021,1,174066542,
2021,41,180026250,
2021,21,174066520,
2021,41,180026252,
2021,41,180026258,
2021,41,174068043,
2021,41,174066617,
2021,38,174068063,
2021,41,174066589,
2021,42,174066516,
2021,41,180026262,
2021,41,174066881,
2021,21,175849717,
2021,41,174066661,
2021,42,180026264,
2021,41,174066504,
2021,41,178842371,
2021,41,174066776,
2021,41,180026269,
2021,41,174066648,
2021,41,174066568,
2021,32,178842400,
2021,41,178367792,
2021,42,174066851,
2021,41,174066598,
2021,41,180026275,
2021,41,174066639,
2021,41,174066747,
2021,41,180026278,
2021,41,174066936,
2021,41,174066544,
2021,41,180026280,
2021,41,180026281,
2021,42,174066599,
2021,38,180026282,
2021,41,180026285,
2021,41,174066652,
2021,41,174066612,
2021,41,180026286,
2021,42,178842418,
2021,41,180026288,
2021,41,180026289,
2021,41,180026294,
2021,41,180026296,
2021,41,180026297,
2021,41,180026298,
2021,41,173924153,
2021,41,180026301,
2021,41,174066586,
2021,41,180026302,
2021,41,180026303,
2021,32,180026306,
2021,41,174066646,
2021,42,173924146,
2021,41,180026309,
2021,41,180026312,
2021,41,180026314,
2021,41,174067384,
2021,41,174066715,
2021,41,180026323,
2021,3,174068068,
2021,21,174068068,
2021,41,174068068,
2021,39,174066578,
2021,3,174066798,
2021,41,180026330,
2021,31,174068075,
2021,41,180026334,
2021,41,174066649,
2021,41,180026335,
2021,21,180026338,
2021,41,174066877,
2021,41,174066701,
2021,41,180026340,
2021,41,180026342,
2021,41,180026343,
2021,41,180026346,
2021,42,180026350,
2021,41,180026351,
2021,41,180026355,
2021,41,180026362,
2021,41,174066622,
2021,41,173924380,
2021,41,174066685,
2021,42,180026364,
2021,41,174067658,
2021,41,180026365,
2021,41,180026366,
2021,41,174066608,
2021,41,180026368,
2021,41,180026369,
2021,41,180026377,
2021,41,180026379,
2021,41,174066711,
2021,41,174067656,
2021,41,180026380,
2021,38,174066783,
2021,32,180026383,
2021,41,180026385,
2021,41,180026386,
2021,3,180026387,
2021,41,180026390,
2021,3,174066755,
2021,31,178842515,
2021,41,180026391,
2021,42,174067034,
2021,41,178842517,
2021,42,174066994,
2021,41,180026394,
2021,3,176768798,
2021,41,180026395,
2021,41,180026398,
2021,41,174066702,
2021,41,180026399,
2021,3,180026400,
2021,42,174068222,
2021,42,174068223,
2021,41,180026401,
2021,41,174066914,
2021,41,180026402,
2021,41,174066675,
2021,41,178842526,
2021,41,174066706,
2021,41,180026404,
2021,41,174068058,
2021,42,174068059,
2021,41,180026406,
2021,39,176768783,
2021,41,180026407,
2021,41,174066933,
2021,42,174066740,
2021,41,180026411,
2021,41,174066767,
2021,41,180026412,
2021,32,180026415,
2021,21,180026420,
2021,41,180026425,
2021,42,180026427,
2021,41,180026428,
2021,42,178842546,
2021,31,178842551,
2021,38,175849766,
2021,41,178842551,
2021,41,178842552,
2021,41,180026436,
2021,38,174066770,
2021,42,180026438,
2021,41,174066729,
2021,41,180026440,
2021,39,174066810,
2021,41,180026443,
2021,1,174068103,
2021,41,180026450,
2021,42,174068115,
2021,41,180026454,
2021,41,180026456,
2021,41,180026459,
2021,41,174066723,
2021,41,180026461,
2021,41,180026463,
2021,41,180026464,
2021,41,180026465,
2021,38,174068069,
2021,41,180026467,
2021,41,180026468,
2021,41,180026471,
2021,41,174066809,
2021,41,174066705,
2021,41,180026472,
2021,41,180026479,
2021,42,174068225,
2021,41,180026480,
2021,41,174068081,
2021,41,174066799,
2021,42,180026482,
2021,41,180026483,
2021,41,174068117,
2021,41,174068118,
2021,41,180026484,
2021,3,174068107,
2021,3,174068108,
2021,31,180026486,
2021,41,180026486,
2021,41,180026487,
2021,21,180026488,
2021,3,174068087,
2021,41,180026490,
2021,41,174066742,
2021,42,178842603,
2021,41,174066819,
2021,41,180026494,
2021,42,173924602,
2021,41,180026497,
2021,41,174066865,
2021,41,180026498,
2021,41,174066807,
2021,41,180026499,
2021,41,180026501,
2021,41,180026502,
2021,3,178842617,
2021,21,174066835,
2021,38,180026513,
2021,21,174068211,
2021,41,174067649,
2021,41,176768835,
2021,41,180370991,
2021,41,174067320,
2021,41,180026520,
2021,41,174067653,
2021,41,180026522,
2021,41,180026523,
2021,41,178842639,
2021,41,180026525,
2021,41,178842642,
2021,41,180026537,
2021,41,174068157,
2021,41,180026541,
2021,41,180026543,
2021,41,174066860,
2021,41,180026546,
2021,41,174066876,
2021,41,180026547,
2021,41,180026550,
2021,42,174067113,
2021,41,174067080,
2021,41,180026552,
2021,41,180026558,
2021,3,176768799,
2021,39,175849728,
2021,41,178842687,
2021,41,174066801,
2021,38,174066854,
2021,41,178842690,
2021,41,180026568,
2021,41,180026570,
2021,41,178842696,
2021,41,180026572,
2021,41,174066862,
2021,38,180026573,
2021,41,180026575,
2021,41,180026579,
2021,3,174066950,
2021,3,174066930,
2021,3,180026580,
2021,3,180026581,
2021,38,180026581,
2021,41,180026583,
2021,3,178842712,
2021,41,174067664,
2021,3,178842713,
2021,41,180026588,
2021,41,180026594,
2021,41,174068098,
2021,41,174066944,
2021,41,180026595,
2021,41,180026597,
2021,32,174068090,
2021,41,180026602,
2021,41,178842730,
2021,41,180026604,
2021,41,180026617,
2021,41,174067194,
2021,41,180026623,
2021,42,174067108,
2021,1,174067155,
2021,41,180026624,
2021,41,180026628,
2021,41,180026630,
2021,41,180026635,
2021,38,180026636,
2021,41,173924280,
2021,41,180026637,
2021,21,180026638,
2021,42,180026639,
2021,42,180026640,
2021,41,180026646,
2021,41,176768789,
2021,41,180026648,
2021,41,180026650,
2021,41,174068238,
2021,41,180026660,
2021,21,174066902,
2021,38,180026664,
2021,41,174067027,
2021,21,174067244,
2021,42,174066969,
2021,38,180026668,
2021,41,180026672,
2021,21,174068120,
2021,31,180026673,
2021,41,180026673,
2021,41,180026674,
2021,41,180026678,
2021,41,180026679,
2021,41,180026680,
2021,41,174066957,
2021,41,180026681,
2021,38,173925063,
2021,41,180026683,
2021,41,180026688,
2021,3,174066955,
2021,3,174066956,
2021,4,180026691,
2021,41,174067098,
2021,32,175849735,
2021,41,180026692,
2021,41,180026693,
2021,42,174067062,
2021,41,180026698,
2021,41,174067126,
2021,41,174067127,
2021,41,180026701,
2021,41,174067105,
2021,41,180026704,
2021,41,180026705,
2021,41,180026710,
2021,41,180026711,
2021,42,180026712,
2021,41,174067014,
2021,41,180026714,
2021,41,174067033,
2021,41,180026719,
2021,41,178842842,
2021,41,180026720,
2021,41,180026722,
2021,41,180026723,
2021,38,174066943,
2021,41,180026730,
2021,41,174067386,
2021,38,174067386,
2021,41,174067076,
2021,41,180026733,
2021,41,180370993,
2021,41,174067043,
2021,21,175849786,
2021,31,175849786,
2021,41,180026746,
2021,41,174067019,
2021,41,180026755,
2021,41,180026759,
2021,41,180026761,
2021,41,180026762,
2021,41,174067422,
2021,38,180026764,
2021,38,174067324,
2021,41,180026765,
2021,41,180026772,
2021,41,174068259,
2021,41,174068260,
2021,41,174067029,
2021,41,174068130,
2021,41,174067055,
2021,41,174066966,
2021,3,180026773,
2021,42,174067553,
2021,41,180026779,
2021,41,174067557,
2021,42,174066980,
2021,41,174067007,
2021,41,180026780,
2021,41,174067175,
2021,21,180026782,
2021,38,180026782,
2021,41,180026788,
2021,41,175849729,
2021,41,180026791,
2021,41,180026793,
2021,41,174067489,
2021,41,180026797,
2021,41,180026800,
2021,41,174067520,
2021,41,180026801,
2021,41,180026803,
2021,41,180026808,
2021,41,174067443,
2021,41,180026815,
2021,21,175849746,
2021,3,180371119,
2021,3,178842931,
2021,42,174067008,
2021,41,176768779,
2021,38,178842938,
2021,41,173925060,
2021,42,174068139,
2021,41,174067239,
2021,41,180026821,
2021,41,173924971,
2021,42,173924976,
2021,41,180026826,
2021,21,174068149,
2021,41,180026827,
2021,41,180026830,
2021,41,180026831,
2021,21,180026832,
2021,41,180026833,
2021,3,180026834,
2021,21,180026838,
2021,39,174067308,
2021,41,180026842,
2021,41,180026848,
2021,41,180026853,
2021,42,174067133,
2021,41,180026854,
2021,41,174067211,
2021,41,180026860,
2021,41,180026866,
2021,42,174067141,
2021,21,180026868,
2021,21,178842983,
2021,41,174067038,
2021,42,174067040,
2021,41,180026869,
2021,37,180026869,
2021,41,180026874,
2021,41,174067355,
2021,41,180026876,
2021,41,180026877,
2021,41,180026878,
2021,42,174068151,
2021,41,180026882,
2021,41,178367826,
2021,41,180026895,
2021,1,175850577,
2021,41,174067140,
2021,41,178370191,
2021,38,180026895,
2021,41,180026896,
2021,41,180026898,
2021,41,180026900,
2021,32,174067559,
2021,41,174067559,
2021,41,180026902,
2021,41,180026906,
2021,41,175850686,
2021,1,176768804,
2021,41,174067025,
2021,41,180026912,
2021,39,178843033,
2021,41,180026915,
2021,41,180026916,
2021,41,180026918,
2021,3,178843041,
2021,41,180026921,
2021,41,180026925,
2021,41,180026932,
2021,41,180026933,
2021,41,180026936,
2021,42,180026939,
2021,41,180026942,
2021,42,179535457,
2021,3,180026944,
2021,41,180026945,
2021,3,180026951,
2021,42,180026953,
2021,38,180026955,
2021,41,178843089,
2021,41,180026957,
2021,41,180026959,
2021,38,180026961,
2021,41,180026963,
2021,41,180026966,
2021,41,180026968,
2021,41,180026970,
2021,3,178843105,
2021,41,180026977,
2021,7,174067617,
2021,41,180026978,
2021,41,180026992,
2021,41,173924258,
2021,32,174067293,
2021,41,174067642,
2021,41,180026999,
2021,31,180027001,
2021,41,180027001,
2021,3,180027009,
2021,42,174067191,
2021,41,174067584,
2021,41,174067603,
2021,3,180027012,
2021,41,180027013,
2021,41,180027014,
2021,41,175850774,
2021,42,180027016,
2021,41,180027019,
2021,41,178843161,
2021,41,180027025,
2021,38,174068168,
2021,41,180027029,
2021,41,180027030,
2021,38,180027033,
2021,41,174067322,
2021,41,174067650,
2021,41,174067659,
2021,41,180027036,
2021,41,178843175,
2021,41,180027038,
2021,41,180027041,
2021,32,178843184,
2021,3,180027043,
2021,41,180027046,
2021,41,180027047,
2021,41,180027051,
2021,41,173924271,
2021,41,180027054,
2021,38,178843203,
2021,41,174067629,
2021,21,173926700,
2021,41,180027062,
2021,42,174068229,
2021,41,180027063,
2021,1,176768819,
2021,21,180027065,
2021,38,174067542,
2021,3,178843208,
2021,41,178843209,
2021,41,180027066,
2021,41,180027067,
2021,41,180027069,
2021,41,173925363,
2021,41,178843215,
2021,41,180027072,
2021,42,180027073,
2021,41,180027074,
2021,41,180027075,
2021,3,174067374,
2021,3,174067375,
2021,41,180027076,
2021,41,178843224,
2021,41,174068159,
2021,41,180027078,
2021,41,175850605,
2021,41,180027080,
2021,41,180027081,
2021,21,173924290,
2021,38,173924284,
2021,38,178843230,
2021,21,173924294,
2021,41,180027085,
2021,41,180027089,
2021,41,175850561,
2021,41,178843264,
2021,41,173925016,
2021,41,174067142,
2021,41,180027102,
2021,41,180027103,
2021,41,180027107,
2021,42,173924328,
2021,3,180027111,
2021,41,180027113,
2021,41,180027114,
2021,41,180027118,
2021,41,174067145,
2021,41,180027119,
2021,3,180027122,
2021,41,180027123,
2021,41,174067282,
2021,41,180027127,
2021,41,180027133,
2021,41,174068182,
2021,41,173924292,
2021,41,174067501,
2021,41,180027137,
2021,38,174068162,
2021,38,180027138,
2021,41,174067138,
2021,41,180027140,
2021,42,174067226,
2021,41,180027143,
2021,41,174068156,
2021,41,173924248,
2021,41,180027144,
2021,42,174067174,
2021,41,180027146,
2021,41,174067310,
2021,41,180027148,
2021,41,180027149,
2021,41,173924289,
2021,41,180027150,
2021,3,180027151,
2021,41,180027153,
2021,3,174068170,
2021,41,174068170,
2021,41,180027154,
2021,42,173924339,
2021,41,180027155,
2021,41,180027159,
2021,42,180027161,
2021,41,180027162,
2021,41,180027163,
2021,41,174067296,
2021,41,180027164,
2021,41,180027166,
2021,5,180027167,
2021,41,173924985,
2021,21,180027167,
2021,41,180027173,
2021,3,174067558,
2021,42,173924371,
2021,42,173924334,
2021,41,180027180,
2021,41,180027182,
2021,41,180027184,
2021,41,180027185,
2021,41,173924425,
2021,42,180027187,
2021,42,180027188,
2021,42,173924293,
2021,41,180027191,
2021,41,173924344,
2021,41,180370995,
2021,41,180027194,
2021,41,180027196,
2021,38,178843392,
2021,21,174068183,
2021,41,180027199,
2021,41,173926889,
2021,41,180027205,
2021,41,178367769,
2021,41,174067311,
2021,21,176768806,
2021,41,180027206,
2021,39,180027207,
2021,41,180027208,
2021,42,178843413,
2021,41,173925040,
2021,41,180027211,
2021,41,173925083,
2021,41,173924570,
2021,3,173926578,
2021,41,178843420,
2021,41,175849760,
2021,38,175849761,
2021,41,180027212,
2021,31,180027215,
2021,41,173926771,
2021,41,180027216,
2021,41,180027219,
2021,3,178843434,
2021,42,173926084,
2021,41,180027221,
2021,41,180027222,
2021,41,180027223,
2021,41,180027225,
2021,41,180027230,
2021,41,173926804,
2021,41,180027231,
2021,41,180027233,
2021,42,173925181,
2021,41,180027237,
2021,41,175849749,
2021,3,180027238,
2021,41,180027240,
2021,38,173924519,
2021,38,173924409,
2021,41,180027245,
2021,41,173924463,
2021,38,178843459,
2021,41,180027246,
2021,41,175849796,
2021,41,180027247,
2021,41,180027253,
2021,41,173924453,
2021,41,180027254,
2021,41,180027260,
2021,41,180027267,
2021,41,178843480,
2021,42,178843483,
2021,41,178843486,
2021,41,173924544,
2021,41,178843491,
2021,42,173924439,
2021,41,173924503,
2021,41,180027276,
2021,41,175849764,
2021,41,180027285,
2021,41,173924472,
2021,41,176768832,
2021,41,173924475,
2021,41,173924495,
2021,41,173924433,
2021,41,180027286,
2021,42,173924415,
2021,41,180027289,
2021,21,180027290,
2021,41,180027292,
2021,21,180027293,
2021,41,180027296,
2021,3,173924447,
2021,41,180027297,
2021,41,173925362,
2021,41,180027298,
2021,41,180027299,
2021,21,180027301,
2021,3,178843521,
2021,41,180027305,
2021,41,180027306,
2021,41,180027312,
2021,41,173924437,
2021,41,173924499,
2021,42,175851971,
2021,42,180027316,
2021,38,173924426,
2021,41,180027317,
2021,41,178843535,
2021,1,173924459,
2021,41,178843536,
2021,3,178843539,
2021,41,180027323,
2021,42,173924568,
2021,41,180027325,
2021,41,180027332,
2021,41,175849789,
2021,41,175849797,
2021,3,173924662,
2021,41,178843557,
2021,42,173924583,
2021,41,173924476,
2021,41,180027339,
2021,41,173924523,
2021,41,173924546,
2021,41,173924489,
2021,41,173924555,
2021,3,173924534,
2021,41,173924620,
2021,3,178843569,
2021,5,178843569,
2021,41,178843569,
2021,41,180027347,
2021,41,173924521,
2021,42,173924493,
2021,42,178367764,
2021,39,173924446,
2021,41,180027350,
2021,41,173924533,
2021,38,173924506,
2021,31,180027354,
2021,38,178843618,
2021,41,178843620,
2021,41,180027358,
2021,41,180027359,
2021,21,180027360,
2021,41,180027360,
2021,21,180027361,
2021,41,180027361,
2021,41,180027362,
2021,41,180027366,
2021,41,180027367,
2021,41,180027376,
2021,42,173924543,
2021,38,173924598,
2021,41,180027381,
2021,42,178843728,
2021,3,173924630,
2021,41,173924741,
2021,41,180027393,
2021,41,173924653,
2021,41,180027394,
2021,41,178367798,
2021,41,178367799,
2021,41,180027395,
2021,41,173924511,
2021,41,180027400,
2021,41,173924682,
2021,42,173924581,
2021,42,180027401,
2021,41,178843781,
2021,41,173926670,
2021,41,180027403,
2021,41,180027406,
2021,21,173924526,
2021,41,178843843,
2021,41,173924501,
2021,41,173924567,
2021,39,173924698,
2021,21,180027421,
2021,41,175852118,
2021,41,180027422,
2021,41,180027426,
2021,41,173924497,
2021,41,173924930,
2021,38,173926737,
2021,41,180027432,
2021,21,173924522,
2021,42,173924735,
2021,41,178843884,
2021,41,180027433,
2021,38,180027441,
2021,42,173924643,
2021,42,173924574,
2021,41,178843914,
2021,41,173924623,
2021,41,180027445,
2021,41,180027446,
2021,21,180027451,
2021,38,173924654,
2021,38,180027451,
2021,41,180027452,
2021,3,178843962,
2021,21,173924518,
2021,41,173924705,
2021,5,178843962,
2021,41,178843962,
2021,41,180027454,
2021,41,173924550,
2021,42,180027455,
2021,41,180027456,
2021,41,173924669,
2021,41,180027457,
2021,41,180027460,
2021,41,180027462,
2021,3,173924595,
2021,42,173924621,
2021,41,180027464,
2021,41,180027465,
2021,41,180027470,
2021,41,175852181,
2021,41,180027472,
2021,41,180027476,
2021,41,180027478,
2021,41,180027479,
2021,41,180027480,
2021,21,180027485,
2021,41,180027486,
2021,41,180027490,
2021,41,173926695,
2021,41,180027491,
2021,41,180027492,
2021,41,180027494,
2021,41,173924704,
2021,41,180027497,
2021,41,180027499,
2021,41,180027502,
2021,41,180027505,
2021,38,180027506,
2021,41,180027507,
2021,41,180027508,
2021,41,180027513,
2021,38,173924758,
2021,41,180027517,
2021,41,178844167,
2021,41,180027519,
2021,42,173926711,
2021,41,180027520,
2021,21,180027521,
2021,42,173926928,
2021,42,173926608,
2021,3,178844194,
2021,41,173924632,
2021,41,180027523,
2021,42,173924563,
2021,41,180027532,
2021,41,176768834,
2021,41,180027535,
2021,41,173924633,
2021,41,173926777,
2021,41,180027537,
2021,21,180027538,
2021,41,180027541,
2021,41,180027542,
2021,41,178844256,
2021,41,180027543,
2021,41,180027544,
2021,4,178844274,
2021,41,173925563,
2021,41,180027548,
2021,3,180027553,
2021,41,180027556,
2021,41,180027564,
2021,41,173925718,
2021,41,180027566,
2021,38,180027567,
2021,41,180027568,
2021,41,180027574,
2021,41,173924824,
2021,3,178844369,
2021,42,173924796,
2021,21,173924790,
2021,3,178844370,
2021,41,180027580,
2021,41,180027582,
2021,41,180027586,
2021,42,175849813,
2021,42,178367801,
2021,41,180027587,
2021,3,180027589,
2021,41,180027590,
2021,41,173924852,
2021,41,180027595,
2021,42,173924752,
2021,21,180027596,
2021,3,176768897,
2021,41,180027598,
2021,3,180027599,
2021,41,180027600,
2021,42,173924942,
2021,41,180027601,
2021,41,180027604,
2021,41,180027608,
2021,41,173924807,
2021,41,173924696,
2021,41,180027611,
2021,21,173924827,
2021,41,173924898,
2021,41,178844462,
2021,21,180027612,
2021,41,180027613,
2021,41,180027615,
2021,38,180027616,
2021,21,180027619,
2021,41,180027620,
2021,21,178367809,
2021,41,180027629,
2021,41,173924794,
2021,32,176768840,
2021,42,180027631,
2021,41,173924823,
2021,41,173924875,
2021,41,180027634,
2021,38,178844531,
2021,42,173924915,
2021,41,180027636,
2021,41,178844550,
2021,41,180027640,
2021,41,173924837,
2021,41,178844575,
2021,42,178367865,
2021,41,180027646,
2021,41,173924793,
2021,41,180027659,
2021,41,173924777,
2021,1,175849811,
2021,41,180027663,
2021,41,180027667,
2021,41,180027672,
2021,41,178844623,
2021,41,180027675,
2021,41,180027683,
2021,41,173925883,
2021,41,173925884,
2021,41,173926600,
2021,38,180027688,
2021,41,180027689,
2021,41,178368517,
2021,41,178844654,
2021,21,180027693,
2021,42,173924808,
2021,41,180027694,
2021,38,173926655,
2021,41,180027698,
2021,41,180027699,
2021,41,180027701,
2021,41,180027704,
2021,41,180027708,
2021,41,173926978,
2021,41,178844677,
2021,3,178844688,
2021,41,173924963,
2021,42,173926781,
2021,41,173924835,
2021,3,178844699,
2021,41,173924905,
2021,41,173925594,
2021,41,173925557,
2021,31,178844699,
2021,41,180027711,
2021,41,178844707,
2021,41,173925962,
2021,21,178844714,
2021,41,180027714,
2021,41,180027716,
2021,41,173924781,
2021,41,180027717,
2021,41,180027719,
2021,41,180027722,
2021,37,180027722,
2021,41,180027727,
2021,41,173924844,
2021,41,180027735,
2021,38,173925098,
2021,41,173924909,
2021,41,178844789,
2021,21,173924845,
2021,3,180027750,
2021,42,173925055,
2021,41,173924920,
2021,38,173924912,
2021,41,180027752,
2021,41,178844816,
2021,41,180027758,
2021,41,173925007,
2021,41,180027763,
2021,42,173925022,
2021,41,180027766,
2021,41,173926990,
2021,41,180027778,
2021,42,173924860,
2021,41,173926952,
2021,41,173924872,
2021,42,173924948,
2021,41,173925038,
2021,41,180027779,
2021,42,173926783,
2021,41,180027781,
2021,41,173924847,
2021,41,180027793,
2021,41,173924893,
2021,41,173925111,
2021,41,180027794,
2021,41,180027798,
2021,41,176768944,
2021,41,180027803,
2021,41,180027806,
2021,42,173925119,
2021,42,173925120,
2021,21,180027809,
2021,41,173925088,
2021,41,180027811,
2021,42,173924994,
2021,41,173925003,
2021,41,178844914,
2021,41,175849853,
2021,41,180027815,
2021,1,173926967,
2021,41,180027817,
2021,41,180027818,
2021,41,180027826,
2021,41,173925012,
2021,41,180027827,
2021,41,180027830,
2021,41,173924978,
2021,41,176768838,
2021,41,180027835,
2021,1,178368358,
2021,41,178368358,
2021,41,173926643,
2021,31,180027838,
2021,21,178368467,
2021,41,173925078,
2021,41,180027839,
2021,41,173925028,
2021,41,180027840,
2021,41,180027844,
2021,41,173924969,
2021,41,173925099,
2021,41,180027845,
2021,42,180027847,
2021,3,180027848,
2021,1,173924958,
2021,3,180027849,
2021,41,180027851,
2021,41,173925054,
2021,41,180027852,
2021,41,173924940,
2021,3,178844953,
2021,41,173925030,
2021,31,178844953,
2021,41,178844953,
2021,3,178844955,
2021,41,178844955,
2021,33,178844955,
2021,41,180027856,
2021,41,173925027,
2021,41,180027857,
2021,21,180027859,
2021,41,180027861,
2021,41,175849823,
2021,41,178844963,
2021,41,180027870,
2021,41,173925162,
2021,41,173926933,
2021,41,180027876,
2021,41,173925024,
2021,41,180027877,
2021,41,180027878,
2021,21,175849878,
2021,41,180027879,
2021,41,180027880,
2021,41,173925047,
2021,41,180027881,
2021,41,173926947,
2021,41,180027888,
2021,42,173925064,
2021,3,178368412,
2021,42,173925097,
2021,1,173924979,
2021,38,173924979,
2021,21,180027889,
2021,41,180027893,
2021,41,178844992,
2021,41,180027894,
2021,41,180027899,
2021,41,180027900,
2021,41,180027901,
2021,7,178400025,
2021,38,175849956,
2021,41,180027902,
2021,42,180027903,
2021,21,180027904,
2021,41,180027905,
2021,21,173926973,
2021,41,180027906,
2021,41,180027909,
2021,42,175850163,
2021,41,180027910,
2021,3,173925143,
2021,42,173925299,
2021,3,178845007,
2021,41,173926982,
2021,41,178845007,
2021,3,180027913,
2021,21,173925159,
2021,38,173925159,
2021,41,180027914,
2021,41,180027918,
2021,41,180027927,
2021,38,173925125,
2021,41,175849874,
2021,41,173926778,
2021,41,180027928,
2021,41,180027936,
2021,42,173925854,
2021,41,173925080,
2021,41,180027938,
2021,41,180027945,
2021,41,176768852,
2021,41,180027947,
2021,41,180027949,
2021,41,175849871,
2021,41,180027955,
2021,41,180027959,
2021,41,180027960,
2021,41,180027963,
2021,41,173925105,
2021,41,180027966,
2021,31,173926053,
2021,37,180027967,
2021,41,178845063,
2021,41,180027968,
2021,41,180027972,
2021,1,173926212,
2021,41,180027973,
2021,3,173926213,
2021,41,180027976,
2021,41,180027977,
2021,21,180027978,
2021,38,173925033,
2021,41,180027981,
2021,3,178845079,
2021,21,178845082,
2021,41,180027984,
2021,41,180027985,
2021,21,180027987,
2021,42,173925178,
2021,41,175849895,
2021,41,180027988,
2021,41,175849896,
2021,41,180027989,
2021,41,180027990,
2021,32,180027991,
2021,41,173926824,
2021,41,180028003,
2021,41,180028013,
2021,42,175849862,
2021,1,173925069,
2021,42,180028017,
2021,41,180028018,
2021,5,180028021,
2021,41,173925180,
2021,41,180028024,
2021,38,173925381,
2021,41,178845119,
2021,42,173925297,
2021,41,180028026,
2021,42,178845130,
2021,41,173925787,
2021,41,180028031,
2021,42,180028033,
2021,42,180028034,
2021,41,173925309,
2021,41,180028039,
2021,42,180028041,
2021,3,176771360,
2021,42,173926634,
2021,3,178845147,
2021,41,173925241,
2021,41,180028045,
2021,41,180028046,
2021,41,173925233,
2021,41,180028051,
2021,41,173925205,
2021,41,180028054,
2021,41,173926786,
2021,41,180028055,
2021,41,178845168,
2021,41,175851973,
2021,42,173925223,
2021,41,173926899,
2021,38,173925347,
2021,41,178367802,
2021,41,180028065,
2021,41,180028067,
2021,41,180028073,
2021,41,173926918,
2021,41,178845193,
2021,38,173925168,
2021,41,180028081,
2021,21,173925388,
2021,21,173925390,
2021,41,178845199,
2021,41,180028084,
2021,41,178845202,
2021,21,180028087,
2021,41,180028087,
2021,41,180028090,
2021,38,180028091,
2021,41,180028092,
2021,41,178845211,
2021,41,173925220,
2021,21,180028099,
2021,42,180028100,
2021,41,175852211,
2021,41,180028102,
2021,42,176768895,
2021,41,178845217,
2021,41,180028103,
2021,3,180028104,
2021,31,180028105,
2021,41,180028106,
2021,41,178845222,
2021,41,180028107,
2021,32,173925600,
2021,41,178845226,
2021,41,180028113,
2021,41,178845231,
2021,41,180028122,
2021,42,173925293,
2021,41,173925250,
2021,41,173925374,
2021,41,180028123,
2021,41,180028128,
2021,41,173926843,
2021,41,180028130,
2021,3,175849820,
2021,41,180028133,
2021,42,173925207,
2021,41,173925333,
2021,41,180028138,
2021,41,180028142,
2021,42,180028143,
