data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2021,165689432,170530833,9,
2021,165689441,170530841,3,
2021,165797990,170638848,15,
2021,165797991,170638848,15,
2021,165797992,170638848,17,
2021,165797994,170638850,3,
2021,165797997,170638852,16,
2021,165798009,170638862,21,
2021,165798012,170638865,1,
2021,165798020,170638871,16,
2021,165689441,170530842,25,
2021,165689442,170530841,25,
2021,165689442,170530842,3,
2021,165798022,170638873,3,
2021,165798027,170638878,21,
2021,165798027,170638879,1,
2021,165798027,170638880,1,
2021,165689447,170530847,1,
2021,165689457,170530857,25,
2021,165689457,170530858,1,
2021,165689458,170530857,1,
2021,165689458,170530858,25,
2021,165689466,170530867,27,
2021,165689466,170530868,25,
2021,165689467,170530867,25,
2021,165689467,170530868,27,
2021,165689473,170530873,24,
2021,165798028,170638878,1,
2021,165798028,170638879,1,
2021,165798028,170638880,1,
2021,165798030,170638882,3,
2021,165798032,170638884,17,
2021,165798034,170638886,19,
2021,165798036,170638888,1,
2021,165798038,170638890,17,
2021,165798039,170638891,21,
2021,165798041,170638893,3,
2021,165798043,170638895,3,
2021,165798045,170638897,3,
2021,165798055,170638909,1,
2021,165689536,170530936,25,
2021,165798060,170638914,3,
2021,165798062,170638916,1,
2021,165798066,170638920,24,
2021,165689536,170530937,1,
2021,165689537,170530936,1,
2021,165689537,170530937,25,
2021,165689540,170530940,9,
2021,165798076,170638931,19,
2021,165798077,170638932,14,
2021,165798081,170638936,21,
2021,165798083,170638938,5,
2021,165689564,170530959,23,
2021,165798085,170638940,1,
2021,165689574,170530968,18,
2021,165689575,170530968,18,
2021,165689578,170530974,18,
2021,165689581,170530977,17,
2021,165798089,170638944,1,
2021,165798093,170638948,3,
2021,165798099,170638953,21,
2021,165798101,170638955,3,
2021,165798103,170638957,26,
2021,165798107,170638961,1,
2021,165798109,170638963,24,
2021,165798110,170638964,21,
2021,165798112,170638966,3,
2021,165798115,170638969,3,
2021,165798117,170638972,3,
2021,165689583,170530979,20,
2021,164586357,169442495,3,
2021,164586357,169442496,3,
2021,164586358,169442495,3,
2021,164586358,169442496,3,
2021,165798119,170638974,17,
2021,165798121,170638976,1,
2021,165798123,170638981,1,
2021,165798125,170638983,1,
2021,165798126,170638983,1,
2021,165798128,170638985,3,
2021,165689585,170530981,18,
2021,165689600,170531002,17,
2021,165689609,170531012,3,
2021,165689609,170531013,25,
2021,165689610,170531012,25,
2021,165798130,170638987,1,
2021,165798131,170638987,1,
2021,165798134,170638989,24,
2021,165798139,170638994,1,
2021,165798143,170638998,1,
2021,165798144,170638998,1,
2021,165798155,170639007,3,
2021,165798157,170639009,1,
2021,165689610,170531013,3,
2021,165689616,170531019,25,
2021,165798163,170639015,7,
2021,165689616,170531020,19,
2021,165689617,170531019,19,
2021,165689617,170531020,25,
2021,165689618,170531019,17,
2021,165689618,170531020,17,
2021,165689640,170531043,5,
2021,165689648,170531052,25,
2021,164586411,169442543,17,
2021,165798173,170639024,17,
2021,165798174,170639024,19,
2021,165798178,170639028,16,
2021,165798179,170639029,3,
2021,165689648,170531053,3,
2021,165689649,170531052,3,
2021,165689649,170531053,25,
2021,165689655,170531059,24,
2021,165798185,170639034,1,
2021,165798189,170639038,17,
2021,165798192,170639041,3,
2021,165798195,170639044,1,
2021,165798197,170639046,3,
2021,165798200,170639048,24,
2021,165689666,170531070,25,
2021,165689666,170531071,17,
2021,165689667,170531070,5,
2021,165798217,170639065,24,
2021,165689667,170531071,25,
2021,165689670,170531076,18,
2021,165689675,170531081,17,
2021,165689683,170531090,18,
2021,165798222,170639071,3,
2021,165798227,170639075,3,
2021,165798230,170639077,17,
2021,165798236,170639085,26,
2021,165798242,170639090,1,
2021,165798247,170639095,24,
2021,165689701,170531109,18,
2021,165798249,170639097,1,
2021,165798250,170639097,1,
2021,165798252,170639099,1,
2021,165798254,170639100,21,
2021,165689701,170531110,18,
2021,165798258,170639104,3,
2021,165798260,170639106,21,
2021,165798264,170639110,3,
2021,165798266,170639112,3,
2021,165798273,170639119,15,
2021,165689702,170531109,18,
2021,165689702,170531110,18,
2021,165798279,170639125,3,
2021,165689721,170531127,25,
2021,165689721,170531128,3,
2021,165689721,170531129,1,
2021,165689722,170531127,3,
2021,165689722,170531128,25,
2021,165798282,170639128,3,
2021,165798284,170639130,5,
2021,165798290,170639136,1,
2021,165798290,170639137,1,
2021,165798291,170639136,1,
2021,165798291,170639137,1,
2021,165689722,170531129,17,
2021,165689723,170531127,1,
2021,165689723,170531128,5,
2021,165798298,170639144,1,
2021,165798301,170639148,24,
2021,165798302,170639148,24,
2021,165798303,170639149,10,
2021,165798305,170639151,1,
2021,165798307,170639153,21,
2021,165798312,170639158,24,
2021,165689723,170531129,25,
2021,165689726,170531133,25,
2021,165689726,170531134,21,
2021,165689727,170531133,21,
2021,165689727,170531134,25,
2021,165689731,170531139,25,
2021,165798318,170639163,17,
2021,165798321,170639166,17,
2021,165798324,170639169,21,
2021,165798326,170639171,13,
2021,165798331,170639175,19,
2021,165798331,170639176,1,
2021,165798333,170639178,22,
2021,165798334,170639178,17,
2021,165798335,170639178,19,
2021,165798337,170639182,1,
2021,165689731,170531140,1,
2021,164586594,169442715,3,
2021,165798341,170639185,24,
2021,165798342,170639185,24,
2021,165798343,170639185,24,
2021,165798345,170639188,21,
2021,165798346,170639189,3,
2021,165798350,170639193,1,
2021,165798352,170639195,17,
2021,165689732,170531139,1,
2021,165689732,170531140,25,
2021,165689735,170531143,1,
2021,165689750,170531156,3,
2021,165689759,170531165,17,
2021,165798364,170639208,5,
2021,165689762,170531168,24,
2021,165689762,170531169,24,
2021,165798366,170639210,17,
2021,165798369,170639214,1,
2021,165689769,170531176,21,
2021,165689777,170531184,3,
2021,165689777,170531185,17,
2021,165689778,170531184,25,
2021,165798371,170639216,3,
2021,165798374,170639219,15,
2021,165689778,170531185,16,
2021,165689782,170531188,24,
2021,165689783,170531188,24,
2021,165689784,170531188,24,
2021,164586645,169442756,3,
2021,165798378,170639223,1,
2021,165798378,170639224,1,
2021,165798382,170639230,3,
2021,165798388,170639237,21,
2021,165798400,170639248,19,
2021,165798404,170639252,24,
2021,165689795,170531202,24,
2021,165689795,170531203,24,
2021,165689796,170531202,25,
2021,165689796,170531203,9,
2021,165798405,170639252,1,
2021,165798406,170639252,24,
2021,165798410,170639256,5,
2021,165798415,170639260,24,
2021,165689797,170531202,9,
2021,165689797,170531203,25,
2021,165689801,170531207,1,
2021,165689810,170531217,18,
2021,165689811,170531217,18,
2021,165689818,170531220,1,
2021,165689818,170531221,1,
2021,165689823,170531226,16,
2021,165798415,170639261,24,
2021,165798416,170639260,24,
2021,165689823,170531227,16,
2021,165689836,170531236,24,
2021,165689859,170531258,20,
2021,165798416,170639261,24,
2021,165689862,170531261,27,
2021,165798422,170639267,3,
2021,165798426,170639271,15,
2021,165798428,170639273,24,
2021,165798429,170639273,24,
2021,165798430,170639273,24,
2021,165798432,170639275,5,
2021,164586710,169442818,3,
2021,165689866,170531265,21,
2021,165689869,170531268,18,
2021,165689872,170531271,18,
2021,165689873,170531271,18,
2021,165798440,170639284,3,
2021,165798446,170639293,1,
2021,165689876,170531274,3,
2021,165798458,170639299,1,
2021,165798462,170639303,3,
2021,165798467,170639309,5,
2021,165798473,170639315,17,
2021,165798475,170639317,1,
2021,165798476,170639317,1,
2021,165798477,170639317,1,
2021,165689887,170531286,3,
2021,165798479,170639319,3,
2021,165798480,170639320,1,
2021,165798484,170639324,17,
2021,165798486,170639326,1,
2021,165798496,170639336,17,
2021,165689896,170531295,25,
2021,165689896,170531296,17,
2021,165689897,170531295,5,
2021,165689897,170531296,19,
2021,165689903,170531303,25,
2021,165798500,170639340,24,
2021,165798502,170639342,3,
2021,165798502,170639343,3,
2021,165798503,170639342,3,
2021,165798503,170639343,3,
2021,165798509,170639350,1,
2021,165798512,170639353,3,
2021,165798514,170639355,1,
2021,165798517,170639358,1,
2021,165798521,170639361,3,
2021,165689903,170531304,1,
2021,165689904,170531303,1,
2021,165798523,170639364,3,
2021,165798531,170639373,3,
2021,165689904,170531304,25,
2021,165689920,170531318,24,
2021,165689935,170531328,3,
2021,165798534,170639376,16,
2021,165798537,170639379,3,
2021,165798541,170639383,3,
2021,165798548,170639390,17,
2021,165689946,170531339,18,
2021,165689959,170531355,1,
2021,165689959,170531356,1,
2021,165689960,170531355,1,
2021,165689960,170531356,1,
2021,165689961,170531355,5,
2021,165798552,170639394,19,
2021,165798554,170639396,19,
2021,165689961,170531356,1,
2021,165689992,170531393,18,
2021,165690000,170531401,17,
2021,165798559,170639400,24,
2021,165798563,170639403,17,
2021,165690006,170531407,1,
2021,165798567,170639407,1,
2021,165798572,170639411,17,
2021,165798576,170639415,19,
2021,165798578,170639417,21,
2021,165798580,170639419,3,
2021,165690021,170531420,24,
2021,165798583,170639421,1,
2021,165798585,170639423,3,
2021,165798589,170639427,15,
2021,165798590,170639427,15,
2021,165798591,170639427,15,
2021,165798602,170639437,17,
2021,165798603,170639437,17,
2021,165798610,170639445,3,
2021,165798614,170639450,3,
2021,165690023,170531422,25,
2021,165690023,170531423,3,
2021,165690024,170531422,3,
2021,165690024,170531423,25,
2021,165798616,170639452,1,
2021,165690032,170531430,1,
2021,165798618,170639454,1,
2021,165798622,170639458,22,
2021,165798624,170639460,24,
2021,165798630,170639466,1,
2021,165798631,170639467,1,
2021,165798632,170639467,1,
2021,165798634,170639469,1,
2021,165798637,170639472,20,
2021,165798639,170639474,21,
2021,165798644,170639479,1,
2021,165798648,170639483,19,
2021,165798648,170639484,1,
2021,165798649,170639483,19,
2021,165798649,170639484,1,
2021,165690035,170531433,18,
2021,165690039,170531436,15,
2021,165798650,170639485,24,
2021,165690045,170531442,18,
2021,165798652,170639487,3,
2021,165798653,170639488,5,
2021,165798654,170639488,1,
2021,165798659,170639493,1,
2021,165798660,170639494,1,
2021,165798666,170639499,3,
2021,165798667,170639500,1,
2021,165798670,170639505,15,
2021,165798671,170639506,5,
2021,165798673,170639508,1,
2021,165798675,170639510,3,
2021,165798676,170639511,3,
2021,164587022,169443102,1,
2021,165690047,170531444,21,
2021,164587023,169443102,1,
2021,165798682,170639517,14,
2021,165798683,170639518,17,
2021,165798686,170639521,15,
2021,165798688,170639523,1,
2021,165690052,170531449,3,
2021,165730173,170571569,17,
2021,165798691,170639526,1,
2021,165798692,170639527,15,
2021,165798693,170639528,1,
2021,165690066,170531462,1,
2021,165690075,170531468,18,
2021,165690083,170531477,18,
2021,165690084,170531477,18,
2021,164587063,169443143,3,
2021,165690087,170531482,18,
2021,165690092,170531487,18,
2021,165798697,170639531,5,
2021,165798699,170639533,17,
2021,164587078,169443156,24,
2021,164587079,169443156,24,
2021,165798700,170639534,1,
2021,165798701,170639535,1,
2021,165798708,170639540,24,
2021,165798709,170639541,1,
2021,165798712,170639544,21,
2021,165690092,170531488,18,
2021,165690096,170531491,24,
2021,165690100,170531495,18,
2021,165798713,170639545,1,
2021,165798713,170639546,1,
2021,165798716,170639549,1,
2021,165730175,170571571,3,
2021,165798720,170639553,5,
2021,165798723,170639556,19,
2021,165798726,170639559,1,
2021,165690111,170531511,17,
2021,165690118,170531520,18,
2021,165798726,170639560,1,
2021,165798727,170639559,1,
2021,165798727,170639560,1,
2021,165798731,170639564,1,
2021,165798736,170639569,1,
2021,165798740,170639572,1,
2021,165690131,170531534,17,
2021,165690149,170531553,18,
2021,165798740,170639573,1,
2021,165798740,170639574,1,
2021,165798742,170639576,3,
2021,164587163,169443238,24,
2021,165798743,170639577,17,
2021,165798744,170639577,17,
2021,165798746,170639579,19,
2021,165798749,170639582,3,
2021,165798750,170639583,1,
2021,165798752,170639585,1,
2021,165798755,170639588,1,
2021,165798759,170639591,15,
2021,165798760,170639591,1,
2021,165690149,170531554,18,
2021,165730177,170571573,21,
2021,165798761,170639592,15,
2021,165690150,170531553,18,
2021,165690150,170531554,18,
2021,165798766,170639597,1,
2021,165798768,170639599,24,
2021,165798769,170639599,24,
2021,165798771,170639601,3,
2021,165798772,170639602,1,
2021,165798773,170639603,3,
2021,165798774,170639604,24,
2021,165798775,170639606,1,
2021,165798776,170639607,1,
2021,165798776,170639608,3,
2021,165798781,170639613,19,
2021,165798782,170639614,3,
2021,165798783,170639615,1,
2021,165798784,170639616,1,
2021,165690167,170531572,3,
2021,165798785,170639617,24,
2021,165798787,170639620,3,
2021,165798788,170639621,3,
2021,165690176,170531580,3,
2021,165798795,170639628,1,
2021,165798797,170639630,3,
2021,165798799,170639632,1,
2021,165798801,170639634,21,
2021,165798805,170639638,24,
2021,165798808,170639645,1,
2021,165798813,170639656,3,
2021,165798813,170639657,3,
2021,165798814,170639656,3,
2021,165798814,170639657,3,
2021,165798816,170639659,3,
2021,165798826,170639669,1,
2021,165690176,170531581,25,
2021,165690177,170531580,25,
2021,165798834,170639673,21,
2021,165690177,170531581,3,
2021,165690192,170531595,18,
2021,165798837,170639676,19,
2021,165798841,170639680,3,
2021,165798842,170639680,1,
2021,165798844,170639682,1,
2021,165798846,170639684,24,
2021,165690203,170531607,27,
2021,165690214,170531620,24,
2021,165690214,170531621,24,
2021,165690215,170531620,24,
2021,165690215,170531621,24,
2021,165690230,170531634,27,
2021,165690232,170531636,18,
2021,165798848,170639686,1,
2021,165690240,170531643,3,
2021,165798854,170639692,1,
2021,165798855,170639692,1,
2021,165798860,170639696,3,
2021,165690245,170531648,18,
2021,165690246,170531648,18,
2021,165690250,170531654,18,
2021,165690255,170531659,16,
2021,165690265,170531670,25,
2021,165690265,170531671,21,
2021,165690266,170531670,21,
2021,165690266,170531671,25,
2021,165690277,170531682,14,
2021,165690286,170531690,3,
2021,165690307,170531712,17,
2021,165798860,170639697,1,
2021,165798862,170639699,24,
2021,165798863,170639700,1,
2021,165798866,170639702,3,
2021,165798869,170639705,1,
2021,165798883,170639719,24,
2021,165798884,170639719,24,
2021,165798885,170639719,24,
2021,165798886,170639720,3,
2021,165798888,170639722,4,
2021,165798895,170639728,3,
2021,165798902,170639735,1,
2021,165798904,170639737,1,
2021,165798904,170639738,1,
2021,165798905,170639737,1,
2021,165798905,170639738,1,
2021,165798910,170639743,3,
2021,165798916,170639746,3,
2021,165798916,170639747,3,
2021,165798917,170639746,3,
2021,165798917,170639747,3,
2021,165798919,170639749,3,
2021,165798921,170639751,3,
2021,165798924,170639755,3,
2021,165798925,170639755,1,
2021,165798927,170639757,3,
2021,165798930,170639760,21,
2021,165798937,170639769,1,
2021,165798938,170639770,1,
2021,165690308,170531712,22,
2021,165690311,170531715,17,
2021,165690315,170531719,25,
2021,165798938,170639771,1,
2021,165798939,170639770,1,
2021,165798939,170639771,1,
2021,165798942,170639776,26,
2021,165798945,170639779,1,
2021,165798952,170639786,1,
2021,165798952,170639787,1,
2021,165690315,170531720,1,
2021,165690316,170531719,1,
2021,165690316,170531720,25,
2021,165690319,170531723,25,
2021,165690319,170531724,1,
2021,165690320,170531723,1,
2021,165690320,170531724,25,
2021,165690322,170531726,21,
2021,165798956,170639791,1,
2021,165798960,170639795,3,
2021,165798964,170639798,7,
2021,165798966,170639800,1,
2021,164587417,169443485,24,
2021,164587418,169443485,24,
2021,164587419,169443485,24,
2021,164587420,169443485,24,
2021,165798970,170639804,1,
2021,165798979,170639812,1,
2021,165798981,170639814,24,
2021,165798982,170639815,3,
2021,165798995,170639827,24,
2021,165690328,170531732,3,
2021,165690336,170531742,17,
2021,165690339,170531745,18,
2021,165690352,170531759,18,
2021,165690354,170531761,27,
2021,165690365,170531772,3,
2021,165690373,170531779,1,
2021,165690373,170531780,25,
2021,165690374,170531779,25,
2021,165690374,170531780,1,
2021,165690385,170531790,1,
2021,165690385,170531791,1,
2021,165690386,170531790,1,
2021,165690386,170531791,1,
2021,165690395,170531799,21,
2021,165690401,170531805,25,
2021,165798996,170639828,1,
2021,165799000,170639832,1,
2021,165799006,170639837,3,
2021,165799009,170639840,24,
2021,165799012,170639842,17,
2021,165799013,170639842,17,
2021,165799015,170639845,13,
2021,165690401,170531806,18,
2021,165690402,170531805,18,
2021,165690402,170531806,25,
2021,165690406,170531810,18,
2021,165690409,170531813,1,
2021,165690412,170531816,24,
2021,165690415,170531819,25,
2021,165690415,170531820,3,
2021,165690416,170531819,3,
2021,165690416,170531820,25,
2021,165690418,170531822,3,
2021,165690418,170531823,25,
2021,165690419,170531822,25,
2021,165690419,170531823,3,
2021,165690422,170531826,24,
2021,165690426,170531830,1,
2021,165690429,170531833,25,
2021,165690429,170531834,17,
2021,165690430,170531833,5,
2021,165690430,170531834,25,
2021,165690434,170531838,3,
2021,165690439,170531843,25,
2021,165690439,170531844,19,
2021,165690439,170531845,5,
2021,165690440,170531843,19,
2021,165690440,170531844,25,
2021,165690440,170531845,5,
2021,165690441,170531843,17,
2021,165690441,170531844,17,
2021,165690441,170531845,25,
2021,165690449,170531853,25,
2021,165690449,170531854,1,
2021,165690450,170531853,1,
2021,165690450,170531854,25,
2021,165690457,170531861,1,
2021,165690460,170531864,18,
2021,165690462,170531866,3,
2021,165690470,170531874,18,
2021,165690482,170531886,18,
2021,165690490,170531894,18,
2021,165690491,170531894,18,
2021,165690499,170531902,16,
2021,165799020,170639849,1,
2021,165690506,170531908,21,
2021,165799023,170639852,17,
2021,165690518,170531920,18,
2021,165690521,170531923,15,
2021,165690524,170531926,5,
2021,165690527,170531930,27,
2021,165690543,170531948,19,
2021,165690557,170531961,1,
2021,165799035,170639860,1,
2021,165690560,170531965,17,
2021,165690567,170531973,18,
2021,165690570,170531976,3,
2021,165690571,170531976,1,
2021,165690577,170531981,19,
2021,165690580,170531984,18,
2021,165690583,170531989,1,
2021,165690584,170531990,25,
2021,165690584,170531991,18,
2021,165690585,170531990,18,
2021,165690585,170531991,25,
2021,165690597,170532005,3,
2021,165690601,170532009,3,
2021,165690613,170532021,18,
2021,165799037,170639862,19,
2021,165690625,170532030,15,
2021,165799041,170639866,1,
2021,165799043,170639868,21,
2021,165690638,170532041,1,
2021,165799045,170639870,3,
2021,165690644,170532047,18,
2021,165690647,170532049,3,
2021,165690661,170532063,18,
2021,165690661,170532064,18,
2021,165690664,170532067,24,
2021,165690691,170532098,25,
2021,165690691,170532099,19,
2021,165690692,170532098,19,
2021,165690692,170532099,25,
2021,165690700,170532107,24,
2021,165690711,170532119,1,
2021,165799046,170639870,1,
2021,165690719,170532127,18,
2021,165690719,170532128,18,
2021,165690724,170532133,17,
2021,165690733,170532143,24,
2021,165690745,170532156,24,
2021,165690755,170532166,18,
2021,165690767,170532177,3,
2021,165690775,170532185,18,
2021,165690775,170532186,18,
2021,165799047,170639871,1,
2021,165690777,170532188,3,
2021,165690780,170532190,19,
2021,165799053,170639875,24,
2021,165690787,170532200,3,
2021,165690791,170532204,3,
2021,165690798,170532210,16,
2021,165690800,170532212,25,
2021,165690800,170532213,18,
2021,165690801,170532212,18,
2021,165690801,170532213,25,
2021,165690806,170532218,21,
2021,165690809,170532221,18,
2021,165690809,170532222,25,
2021,165690810,170532221,18,
2021,165690810,170532222,18,
2021,165690813,170532225,5,
2021,165799055,170639877,3,
2021,165799055,170639878,3,
2021,165799056,170639877,3,
2021,165799056,170639878,3,
2021,165799058,170639880,1,
2021,165799060,170639883,1,
2021,165799067,170639889,3,
2021,165799069,170639891,1,
2021,165690825,170532237,3,
2021,165690829,170532241,24,
2021,165690838,170532250,18,
2021,165690844,170532256,18,
2021,165690844,170532257,18,
2021,165690852,170532265,27,
2021,165690860,170532274,18,
2021,165690863,170532277,13,
2021,165690863,170532278,25,
2021,165690864,170532277,25,
2021,165690864,170532278,13,
2021,165690870,170532284,3,
2021,165690882,170532299,5,
2021,165799076,170639894,24,
2021,165690882,170532300,15,
2021,165690886,170532303,16,
2021,165690889,170532306,1,
2021,165690907,170532316,1,
2021,165799078,170639896,21,
2021,165799080,170639898,17,
2021,165690912,170532324,5,
2021,165690928,170532341,27,
2021,165690931,170532345,3,
2021,165690937,170532348,24,
2021,165690938,170532348,24,
2021,165690945,170532357,3,
2021,165690977,170532387,18,
2021,165690977,170532388,18,
2021,165690990,170532399,15,
2021,165690993,170532402,18,
2021,165690998,170532407,25,
2021,165690998,170532408,3,
2021,165690999,170532407,3,
2021,165690999,170532408,25,
2021,165691002,170532411,16,
2021,165799084,170639902,1,
2021,165799087,170639905,17,
2021,165799091,170639909,1,
2021,165799092,170639909,1,
2021,165799094,170639911,15,
2021,165799098,170639914,17,
2021,165799101,170639917,1,
2021,165799106,170639921,1,
2021,165799106,170639922,1,
2021,165799110,170639925,17,
2021,165799112,170639927,1,
2021,165799116,170639930,17,
2021,165799119,170639933,1,
2021,165799123,170639937,3,
2021,165799123,170639938,1,
2021,165799124,170639937,19,
2021,165799124,170639938,1,
2021,165691024,170532426,25,
2021,165691024,170532427,27,
2021,165691025,170532426,27,
2021,165799128,170639942,3,
2021,165799129,170639943,1,
2021,165799136,170639947,1,
2021,165799140,170639953,1,
2021,165799140,170639954,1,
2021,165799140,170639955,1,
2021,165799141,170639953,1,
2021,165799141,170639954,1,
2021,165799141,170639955,1,
2021,165691025,170532427,25,
2021,165691027,170532429,9,
2021,165799144,170639957,17,
2021,165799147,170639959,1,
2021,165799150,170639961,5,
2021,165799153,170639964,3,
2021,165799155,170639966,1,
2021,165799155,170639967,1,
2021,165691048,170532448,21,
2021,165799156,170639966,1,
2021,165799156,170639967,1,
2021,165799158,170639969,1,
2021,165691054,170532454,18,
2021,165691054,170532455,18,
2021,165691061,170532464,1,
2021,165799158,170639970,1,
2021,165799158,170639971,1,
2021,165691064,170532469,20,
2021,165799159,170639969,1,
2021,165799159,170639970,1,
2021,165799159,170639971,1,
2021,165799160,170639969,1,
2021,165691077,170532483,16,
2021,165691080,170532486,1,
2021,165691101,170532509,17,
2021,165691104,170532512,1,
2021,165799160,170639970,1,
2021,165799160,170639971,1,
2021,165799161,170639972,1,
2021,165799165,170639976,1,
2021,165799171,170639980,15,
2021,165799171,170639981,15,
2021,165799175,170639984,24,
2021,165799177,170639986,3,
2021,165799179,170639989,21,
2021,165799180,170639990,24,
2021,165691108,170532515,24,
2021,165691115,170532522,18,
2021,165799186,170639995,1,
2021,165691115,170532523,18,
2021,165799186,170639996,1,
2021,165799187,170639995,1,
2021,165799187,170639996,1,
2021,165799188,170639995,1,
2021,165799188,170639996,1,
2021,165799192,170639998,1,
2021,165691115,170532524,18,
2021,165691116,170532522,27,
2021,165799196,170640002,1,
2021,165691116,170532523,18,
2021,165691116,170532524,18,
2021,165691124,170532532,16,
2021,165691132,170532542,21,
2021,165799205,170640009,1,
2021,165799205,170640010,1,
2021,165691142,170532551,18,
2021,165799205,170640011,1,
2021,165799205,170640012,1,
2021,165799206,170640009,1,
2021,165799206,170640010,1,
2021,165799206,170640011,1,
2021,165691158,170532567,16,
2021,165799206,170640012,1,
2021,165799208,170640014,3,
2021,165799218,170640024,17,
2021,165799220,170640026,5,
2021,165799226,170640033,1,
2021,165799231,170640039,3,
2021,165799237,170640043,1,
2021,165799237,170640044,1,
2021,165799238,170640043,1,
2021,165691169,170532579,16,
2021,165691177,170532587,25,
2021,165799238,170640044,1,
2021,165799241,170640047,1,
2021,165799242,170640047,1,
2021,165799244,170640049,24,
2021,165799247,170640051,1,
2021,165799249,170640053,24,
2021,165799254,170640057,3,
2021,165799256,170640059,21,
2021,165799258,170640061,1,
2021,165799261,170640063,3,
2021,165799263,170640065,16,
2021,165799264,170640065,16,
2021,164587708,169443744,3,
2021,165799266,170640067,1,
2021,165799268,170640069,3,
2021,165799280,170640083,7,
2021,165691177,170532588,3,
2021,165691178,170532587,3,
2021,165691178,170532588,25,
2021,165799284,170640088,19,
2021,165691187,170532600,24,
2021,165691187,170532601,24,
2021,165799286,170640090,5,
2021,165799288,170640093,1,
2021,165799292,170640098,1,
2021,165799292,170640099,1,
2021,165799292,170640100,1,
2021,165799292,170640101,1,
2021,165799292,170640102,1,
2021,165799293,170640098,1,
2021,165799293,170640099,1,
2021,165691193,170532609,3,
2021,165691212,170532629,18,
2021,165691217,170532636,3,
2021,165691218,170532636,24,
2021,165691220,170532636,24,
2021,165691224,170532641,3,
2021,165691224,170532642,25,
2021,165691225,170532641,25,
2021,165691225,170532642,3,
2021,165691230,170532646,3,
2021,165799293,170640100,1,
2021,165799293,170640101,1,
2021,165799293,170640102,1,
2021,165799294,170640098,1,
2021,165799294,170640099,1,
2021,165799294,170640100,1,
2021,165799294,170640101,1,
2021,165799294,170640102,1,
2021,165799295,170640098,1,
2021,165799295,170640099,1,
2021,165799295,170640100,1,
2021,165799295,170640101,1,
2021,165799295,170640102,1,
2021,165799297,170640104,17,
2021,165799305,170640112,1,
2021,165691255,170532669,24,
2021,165799319,170640126,3,
2021,165799323,170640129,15,
2021,165799330,170640134,21,
2021,165691258,170532672,18,
2021,165799335,170640138,1,
2021,165799339,170640142,24,
2021,165799341,170640144,1,
2021,165799341,170640145,1,
2021,165799341,170640146,1,
2021,165691258,170532673,18,
2021,165691258,170532674,18,
2021,165691262,170532679,1,
2021,165691265,170532682,25,
2021,165691265,170532683,15,
2021,165799342,170640144,1,
2021,165799342,170640145,1,
2021,165799342,170640146,1,
2021,165799343,170640144,1,
2021,165799343,170640145,1,
2021,165799343,170640146,1,
2021,165691266,170532682,15,
2021,165691266,170532683,25,
2021,165691270,170532687,1,
2021,165799345,170640148,1,
2021,165799347,170640150,3,
2021,165799349,170640152,1,
2021,165799351,170640154,3,
2021,165799356,170640159,17,
2021,165799358,170640164,1,
2021,165691270,170532688,25,
2021,165691271,170532687,25,
2021,165799361,170640167,3,
2021,165799366,170640172,20,
2021,165799368,170640174,3,
2021,165799370,170640177,1,
2021,165691271,170532688,1,
2021,165691272,170532687,9,
2021,165691272,170532688,9,
2021,165691278,170532694,9,
2021,165799378,170640185,1,
2021,165799378,170640186,1,
2021,165730178,170571574,1,
2021,165691282,170532698,21,
2021,165799381,170640188,19,
2021,165799386,170640192,5,
2021,164587824,169443851,1,
2021,164587824,169443852,1,
2021,164587824,169443853,1,
2021,164587824,169443854,1,
2021,164587825,169443851,1,
2021,164587825,169443852,1,
2021,164587825,169443853,1,
2021,164587825,169443854,1,
2021,165799388,170640194,1,
2021,165691299,170532715,18,
2021,165691304,170532719,27,
2021,165799390,170640196,1,
2021,165799395,170640200,1,
2021,165799398,170640205,14,
2021,165799400,170640207,1,
2021,165799400,170640208,1,
2021,165691309,170532724,24,
2021,165691313,170532728,18,
2021,165799401,170640207,1,
2021,165799401,170640208,1,
2021,165799407,170640214,1,
2021,165691321,170532736,24,
2021,165799414,170640221,1,
2021,165799416,170640223,3,
2021,165799417,170640224,21,
2021,165799421,170640230,14,
2021,165799423,170640233,17,
2021,165799429,170640238,1,
2021,165799431,170640240,1,
2021,165799435,170640244,1,
2021,165691321,170532737,24,
2021,165691321,170532738,24,
2021,165691338,170532757,18,
2021,165799439,170640246,3,
2021,165799446,170640253,1,
2021,164587864,169443893,1,
2021,165799451,170640258,21,
2021,165799452,170640258,1,
2021,165799453,170640258,1,
2021,165799455,170640260,14,
2021,165730179,170571575,1,
2021,165799457,170640263,24,
2021,165799459,170640265,3,
2021,165799465,170640269,19,
2021,165799465,170640270,19,
2021,165799466,170640269,19,
2021,165691339,170532757,18,
2021,165691349,170532770,25,
2021,165799466,170640270,19,
2021,165799469,170640272,24,
2021,165799477,170640282,24,
2021,165799482,170640287,17,
2021,164587884,169443913,21,
2021,165799487,170640292,15,
2021,165799489,170640294,11,
2021,165799502,170640307,21,
2021,165799502,170640308,15,
2021,165799504,170640310,5,
2021,165799511,170640317,1,
2021,165799513,170640319,3,
2021,165799515,170640321,1,
2021,165799515,170640322,1,
2021,165799516,170640321,1,
2021,165799516,170640322,1,
2021,165799518,170640324,3,
2021,165799521,170640327,1,
2021,165799523,170640329,1,
