data_year,victim_id,offense_id
2021,165716984,180019588
2021,165716986,180019590
2021,161565948,175849725
2021,159785961,174065434
2021,165716987,180019591
2021,159786027,174065500
2021,165716988,180019592
2021,159785975,174065448
2021,165716989,180019593
2021,159787837,174067228
2021,165716990,180019594
2021,159785882,174065358
2021,159785883,174065358
2021,159785884,174065358
2021,165716991,180019595
2021,159785885,174065358
2021,159785886,174065358
2021,165716992,180019596
2021,159785887,174065358
2021,159785888,174065358
2021,165716993,180019597
2021,159785949,174065418
2021,165716994,180019598
2021,162482632,176768724
2021,162482633,176768724
2021,165716995,180019599
2021,162482666,176768763
2021,165716996,180019600
2021,159785911,174065379
2021,165716997,180019600
2021,159785909,174065377
2021,165716998,180019601
2021,159787851,174067242
2021,165716999,180019603
2021,159787888,174067277
2021,165717000,180019602
2021,159786051,174065526
2021,165717000,180019603
2021,165717001,180019604
2021,159785891,174065361
2021,165717002,180019605
2021,164080049,178367748
2021,165717003,180019606
2021,161565931,175849703
2021,161565931,175849704
2021,164551677,178831604
2021,159785919,174065385
2021,165717004,180019607
2021,159785928,174065396
2021,165717005,180019607
2021,165717006,180019608
2021,164080070,178367768
2021,165717010,180019612
2021,159786125,174065594
2021,159785905,174065374
2021,165717010,180019613
2021,165717011,180019614
2021,159785906,174065374
2021,165717012,180019615
2021,159785976,174065449
2021,159785918,174065384
2021,165717013,180019616
2021,159788893,174068192
2021,165717014,180019617
2021,159785962,174065435
2021,165717015,180019618
2021,159787187,174066595
2021,165717016,180019619
2021,159785926,174065394
2021,165717017,180019620
2021,159785937,174065406
2021,165717018,180019621
2021,159785954,174065426
2021,159788898,174068197
2021,165717019,180019622
2021,159787098,174066503
2021,165717020,180019623
2021,159787161,174066569
2021,159787161,174066570
2021,165717021,180019623
2021,165717022,180019624
2021,159787132,174066538
2021,165717023,180019624
2021,159787371,174066773
2021,165717023,180019625
2021,165717024,180019626
2021,159787587,174066984
2021,165717025,180019627
2021,159787231,174066641
2021,165717027,180019629
2021,159787310,174066717
2021,165717028,180019630
2021,159788013,174067396
2021,164080091,178367787
2021,165717029,180019631
2021,159786013,174065485
2021,165717030,180019632
2021,159787439,174066842
2021,165717031,180019632
2021,165717032,180019633
2021,159785935,174065403
2021,165717033,180019634
2021,159787688,174067075
2021,159785990,174065464
2021,165717034,180019635
2021,159786070,174065545
2021,165717035,180019635
2021,159785987,174065461
2021,165717036,180019636
2021,159786016,174065488
2021,165717037,180019637
2021,159786043,174065515
2021,159786043,174065516
2021,165717038,180019638
2021,159786005,174065478
2021,165717039,180019639
2021,165717040,180019640
2021,159785974,174065447
2021,159785995,174065469
2021,165717041,180019640
2021,165717042,180019641
2021,159788028,174067407
2021,165717043,180019642
2021,159785985,174065459
2021,159788899,174068198
2021,165717044,180019643
2021,159788900,174068198
2021,159787796,174067185
2021,165717045,180019644
2021,159786054,174065529
2021,165717046,180019645
2021,159786028,174065501
2021,165717046,180019646
2021,165717047,180019646
2021,159786024,174065496
2021,164551710,178831636
2021,159785965,174065438
2021,165717048,180019647
2021,159786337,174065794
2021,165717049,180019648
2021,159785939,174065408
2021,165717050,180019649
2021,159785978,174065451
2021,165717051,180019649
2021,159788055,174067432
2021,165717052,180019649
2021,165717055,180019652
2021,159785989,174065463
2021,159786002,174065475
2021,165717056,180019653
2021,159786006,174065479
2021,165717057,180019654
2021,159788084,174067461
2021,165717058,180019655
2021,159786073,174065548
2021,165717059,180019656
2021,159786111,174065581
2021,159786010,174065482
2021,165717060,180019656
2021,165717061,180019656
2021,159785940,174065409
2021,165717062,180019658
2021,159786039,174065511
2021,165717063,180019658
2021,159785955,174065427
2021,165717064,180019657
2021,165717065,180019657
2021,159785964,174065437
2021,165717066,180019657
2021,159785991,174065465
2021,165717067,180019657
2021,165717068,180019657
2021,159785977,174065450
2021,165717069,180019657
2021,159788904,174068202
2021,165717070,180019659
2021,159785966,174065439
2021,165717071,180019659
2021,162482641,176768732
2021,165717072,180019660
2021,159785972,174065444
2021,159785972,174065445
2021,165717073,180019660
2021,165717074,180019661
2021,161565906,175849680
2021,165717075,180019662
2021,159788110,174067486
2021,159785980,174065453
2021,159785980,174065454
2021,165717076,180019662
2021,165717077,180019663
2021,159786029,174065502
2021,165717078,180019663
2021,159786020,174065492
2021,165717079,180019664
2021,159786004,174065477
2021,165717080,180019664
2021,159786061,174065536
2021,165717081,180019664
2021,159785981,174065455
2021,165717082,180019664
2021,159786015,174065487
2021,165717083,180019665
2021,159786044,174065517
2021,165717084,180019665
2021,159786082,174065557
2021,165717085,180019666
2021,159786083,174065557
2021,165717086,180019667
2021,159785993,174065467
2021,159785993,174065468
2021,159785994,174065467
2021,165717087,180019668
2021,159786093,174065567
2021,165717088,180019669
2021,159786007,174065480
2021,165717089,180019670
2021,159786104,174065575
2021,165717090,180019671
2021,159787931,174067319
2021,159787932,174067319
2021,165717091,180019671
2021,159786012,174065484
2021,165717092,180019671
2021,159787900,174067289
2021,165717093,180019671
2021,165717094,180019671
2021,159786426,174065878
2021,165717095,180019671
2021,165717097,180019673
2021,159786038,174065510
2021,159785996,174065470
2021,165717098,180019674
2021,159787950,174067335
2021,165717099,180019675
2021,159786003,174065476
2021,165717100,180019675
2021,159786008,174065481
2021,165717101,180019676
2021,159786009,174065481
2021,165717102,180019677
2021,159787972,174067354
2021,165717103,180019678
2021,159786053,174065528
2021,159786079,174065554
2021,165717104,180019679
2021,159786064,174065539
2021,165717105,180019679
2021,159786087,174065561
2021,165717106,180019680
2021,159786037,174065509
2021,165717107,180019681
2021,159786100,174065573
2021,159786101,174065573
2021,159786102,174065573
2021,165717108,180019682
2021,159786110,174065580
2021,165717109,180019683
2021,159786018,174065490
2021,165717110,180019684
2021,159786011,174065483
2021,165717111,180019685
2021,159787909,174067299
2021,165717112,180019686
2021,159786025,174065497
2021,159786025,174065498
2021,159786042,174065514
2021,165717114,180019688
2021,159786049,174065522
2021,159786049,174065523
2021,164551742,178831664
2021,159787746,174067135
2021,165717115,180019689
2021,159787825,174067213
2021,165717116,180019690
2021,159786026,174065499
2021,165717117,180019691
2021,159786135,174065604
2021,165717118,180019692
2021,159786056,174065531
2021,165717119,180019693
2021,159786060,174065535
2021,165717120,180019694
2021,159786065,174065540
2021,165717121,180019695
2021,164728504,179008561
2021,165717122,180019695
2021,165717123,180019696
2021,159786046,174065519
2021,165717124,180019697
2021,159787852,174067243
2021,159786072,174065547
2021,165717125,180019698
2021,159786097,174065570
2021,165717126,180019699
2021,159786090,174065564
2021,165717127,180019699
2021,159786078,174065553
2021,165717128,180019700
2021,159786052,174065527
2021,165717129,180019701
2021,159786107,174065577
2021,165717129,180019702
2021,165717129,180019703
2021,165717130,180019704
2021,159786023,174065495
2021,159786033,174065506
2021,165717131,180019705
2021,159788159,174067535
2021,165717131,180019706
2021,165717132,180019707
2021,159788004,174067383
2021,159787850,174067241
2021,165717134,180019709
2021,159786081,174065556
2021,165717135,180019710
2021,159788048,174067426
2021,165717136,180019711
2021,159786069,174065544
2021,165717137,180019712
2021,159788025,174067404
2021,159788026,174067405
2021,165717138,180019713
2021,159786115,174065585
2021,165717139,180019714
2021,159786105,174065576
2021,159786106,174065576
2021,165717140,180019716
2021,159786092,174065566
2021,165717141,180019715
2021,159786103,174065574
2021,165717142,180019717
2021,159786032,174065505
2021,165717143,180019717
2021,161565903,175849677
2021,165717144,180019718
2021,159786096,174065569
2021,165717145,180019719
2021,159786048,174065521
2021,165717146,180019720
2021,159786055,174065530
2021,165717147,180019721
2021,159786169,174065639
2021,159786121,174065591
2021,165717148,180019722
2021,159786071,174065546
2021,165717149,180019723
2021,159786091,174065565
2021,159786144,174065614
2021,165717150,180019723
2021,165717151,180019724
2021,159788622,174067958
2021,165717151,180019725
2021,165717152,180019726
2021,159786066,174065541
2021,165717153,180019727
2021,159786513,174065963
2021,165717154,180019728
2021,159786059,174065534
2021,165717155,180019729
2021,159786113,174065583
2021,159787876,174067266
2021,165717156,180019730
2021,159786085,174065559
2021,165717156,180019731
2021,165717157,180019732
2021,159786094,174065568
2021,159786095,174065568
2021,166060819,180370951
2021,159786035,174065508
2021,159786036,174065508
2021,166060819,180370952
2021,165717160,180019736
2021,159786108,174065578
2021,165717161,180019737
2021,159786126,174065595
2021,159786131,174065600
2021,165717162,180019738
2021,159788068,174067445
2021,165717162,180019739
2021,165717163,180019740
2021,159786166,174065636
2021,165717164,180019741
2021,159786184,174065653
2021,165717165,180019742
2021,159787962,174067343
2021,159787962,174067344
2021,165717166,180019743
2021,165717167,180019745
2021,159786050,174065524
2021,159786050,174065525
2021,165717168,180019744
2021,159786058,174065533
2021,165717168,180019745
2021,165717169,180019746
2021,159786118,174065588
2021,165717170,180019747
2021,159786084,174065558
2021,165717171,180019748
2021,159787907,174067297
2021,165717172,180019750
2021,159787691,174067078
2021,165717173,180019749
2021,159788081,174067458
2021,165717174,180019751
2021,159787518,174066917
2021,165717175,180019752
2021,159786514,174065962
2021,165717176,180019752
2021,159787526,174066926
2021,165717177,180019753
2021,159787621,174067018
2021,165717178,180019754
2021,159786476,174065930
2021,165717179,180019754
2021,159787586,174066983
2021,165717180,180019755
2021,159787554,174066953
2021,165717181,180019757
2021,159786114,174065584
2021,165717182,180019756
2021,159786127,174065596
2021,165717182,180019757
2021,165717183,180019756
2021,159788009,174067388
2021,159788009,174067389
2021,165717183,180019757
2021,165717185,180019759
2021,159787673,174067063
2021,159787674,174067063
2021,165717186,180019760
2021,159787892,174067281
2021,165717187,180019761
2021,159786062,174065537
2021,165717188,180019762
2021,159786153,174065623
2021,165717189,180019763
2021,159787707,174067095
2021,165717190,180019764
2021,159788638,174067973
2021,164551807,178831731
2021,159787735,174067124
2021,159787599,174066995
2021,165717191,180019765
2021,161565916,175849691
2021,161565924,175849697
2021,165717192,180019766
2021,159786147,174065617
2021,165717193,180019767
2021,164080039,178367741
2021,165717194,180019769
2021,159786360,174065816
2021,165717195,180019769
2021,159787974,174067356
2021,165717196,180019768
2021,165717196,180019769
2021,165717197,180019770
2021,159786176,174065646
2021,159786098,174065571
2021,165717198,180019772
2021,159787848,174067240
2021,165717199,180019772
2021,159787849,174067240
2021,165717200,180019772
2021,159786080,174065555
2021,165717201,180019771
2021,165717202,180019771
2021,159786340,174065798
2021,165717203,180019774
2021,159786140,174065610
2021,165717203,180019775
2021,165717204,180019773
2021,159787908,174067298
2021,165717204,180019774
2021,165717205,180019775
2021,165717206,180019776
2021,159788103,174067480
2021,159786076,174065551
2021,165717207,180019777
2021,159786089,174065563
2021,165717208,180019778
2021,159786333,174065789
2021,159786333,174065790
2021,159787960,174067342
2021,165717209,180019779
2021,159788616,174067950
2021,165717212,180019783
2021,164080058,178367756
2021,165717213,180019784
2021,159786109,174065579
2021,165717214,180019785
2021,159786385,174065839
2021,165717215,180019786
2021,159786130,174065599
2021,159786167,174065637
2021,164551821,178831744
2021,159788118,174067494
2021,164551821,178831745
2021,165717216,180019788
2021,159786112,174065582
2021,165717217,180019787
2021,159786332,174065787
2021,159786332,174065788
2021,164551822,178831746
2021,159786099,174065572
2021,164551822,178831747
2021,165717218,180019789
2021,159647185,173924075
2021,159647186,173924075
2021,165717219,180019790
2021,159647187,173924075
2021,165717220,180019790
2021,159786116,174065586
2021,164551826,178831750
2021,159786122,174065592
2021,164551826,178831751
2021,159786402,174065855
2021,165717221,180019791
2021,159787938,174067325
2021,165717222,180019792
2021,159786154,174065624
2021,165717223,180019793
2021,159786164,174065633
2021,165717224,180019794
2021,159786163,174065632
2021,165717225,180019795
2021,159647181,173924069
2021,165717226,180019796
2021,159786182,174065651
2021,165717227,180019797
2021,161565936,175849711
2021,165717228,180019798
2021,159786304,174065758
2021,165717229,180019799
2021,159786159,174065629
2021,159786160,174065629
2021,159786157,174065627
2021,165717229,180019800
2021,164551836,178831762
2021,159787982,174067364
2021,159787983,174067364
2021,159787983,174067365
2021,165717230,180019801
2021,159787984,174067364
2021,159787985,174067364
2021,165717231,180019802
2021,159786189,174065658
2021,165717231,180019803
2021,165717233,180019805
2021,159788174,174067549
2021,159788907,174068205
2021,165717234,180019806
2021,159788636,174067971
2021,165717234,180019807
2021,165717235,180019808
2021,159786203,174065672
2021,165717236,180019809
2021,159786132,174065601
2021,165717236,180019810
2021,165717237,180019811
2021,159786143,174065613
2021,159788041,174067420
2021,165717237,180019812
2021,165717238,180019813
2021,159786150,174065620
2021,165717239,180019814
2021,159786318,174065773
2021,165717240,180019815
2021,159788628,174067964
2021,159788629,174067963
2021,165717241,180019816
2021,161565917,175849692
2021,165717242,180019817
2021,159786165,174065634
2021,159786165,174065635
2021,165717242,180019818
2021,159786151,174065621
2021,165717243,180019819
2021,159788610,174067943
2021,165717244,180019820
2021,159786137,174065607
2021,165717244,180019821
2021,165717245,180019822
2021,161565929,175849702
2021,165717246,180019823
2021,159786145,174065615
2021,165717247,180019824
2021,159788619,174067953
2021,165717248,180019825
2021,159786152,174065622
2021,165717249,180019826
2021,162482638,176768729
2021,159786161,174065630
2021,165717250,180019826
2021,165717251,180019827
2021,159786133,174065602
2021,159786172,174065642
2021,165717252,180019827
2021,165717254,180019829
2021,159786146,174065616
2021,165717255,180019830
2021,159786191,174065660
2021,159786183,174065652
2021,165717256,180019831
2021,159786198,174065667
2021,165717257,180019832
2021,159786206,174065675
2021,165717258,180019833
2021,159786220,174065685
2021,165717259,180019834
2021,159786241,174065704
2021,165717260,180019834
2021,159786128,174065597
2021,165717261,180019835
2021,159786136,174065605
2021,159786136,174065606
2021,159786196,174065665
2021,165717261,180019836
2021,165717262,180019837
2021,159786149,174065619
2021,165717263,180019838
2021,164082654,178370217
2021,165717263,180019839
2021,165717264,180019840
2021,159786254,174065715
2021,165717264,180019841
2021,165717265,180019842
2021,159786173,174065643
2021,165717266,180019843
2021,159786195,174065664
2021,159786222,174065687
2021,159786222,174065688
2021,165717267,180019844
2021,159786400,174065853
2021,165717268,180019845
2021,159786174,174065644
2021,165717269,180019846
2021,159786194,174065663
2021,165717270,180019847
2021,159786148,174065618
2021,165717271,180019848
2021,161565939,175849714
2021,161565939,175849715
2021,161565939,175849716
2021,159786156,174065626
2021,165717272,180019849
2021,159786175,174065645
2021,165717274,180019851
2021,159786452,174065904
2021,159786452,174065905
2021,165717275,180019852
2021,159786530,174065978
2021,165717276,180019853
2021,159788617,174067952
2021,159788618,174067951
2021,165717277,180019854
2021,159786142,174065612
2021,165717278,180019855
2021,159786236,174065700
2021,165717279,180019856
2021,159786269,174065727
2021,165717280,180019857
2021,159786324,174065779
2021,159788627,174067962
2021,165717281,180019858
2021,159786398,174065851
2021,165717282,180019859
2021,159786289,174065746
2021,165717283,180019860
2021,159788620,174067954
2021,165717284,180019860
2021,159786278,174065735
2021,165717285,180019861
2021,159786240,174065705
2021,165717286,180019862
2021,164080037,178367738
2021,164551885,178831819
2021,159786253,174065714
2021,159787875,174067265
2021,165717287,180019863
2021,159786285,174065742
2021,165717288,180019864
2021,165717289,180019865
2021,165717290,180019866
2021,165717291,180019867
2021,165717292,180019868
2021,165717293,180019869
2021,165717294,180019870
2021,165717295,180019871
2021,164551895,178831829
2021,165717296,180019872
2021,165717298,180019874
2021,165717299,180019874
2021,165717299,180019875
2021,165717300,180019876
2021,165717301,180019877
2021,165717302,180019878
2021,165717303,180019879
2021,165717304,180019880
2021,165717304,180019881
2021,165717305,180019882
2021,165717306,180019883
2021,165717306,180019884
2021,165717307,180019885
2021,165717308,180019886
2021,165717309,180019887
2021,165717309,180019888
2021,165717310,180019889
2021,165717311,180019890
2021,165717312,180019891
2021,165717313,180019892
2021,165717314,180019893
2021,165717315,180019894
2021,165717316,180019895
2021,165717317,180019895
2021,165717318,180019895
2021,165717319,180019895
2021,165717320,180019896
2021,165717321,180019897
2021,165717322,180019898
2021,165717323,180019899
2021,165717324,180019900
2021,165717326,180019902
2021,165717327,180019903
2021,165717328,180019904
2021,165717329,180019905
2021,165717330,180019906
2021,165717331,180019907
2021,165717332,180019908
2021,165717333,180019909
2021,165717333,180019910
2021,165717334,180019911
2021,165717335,180019912
2021,165717336,180019912
2021,165717337,180019913
2021,165717338,180019914
2021,165717339,180019914
2021,165717340,180019915
2021,165717341,180019916
2021,165717342,180019917
2021,159649139,173925881
2021,165717342,180019918
2021,165717343,180019919
2021,159786284,174065741
2021,165717343,180019920
2021,165717344,180019921
2021,162482660,176768755
2021,165717345,180019921
2021,159786178,174065648
2021,165717346,180019922
2021,159788614,174067948
2021,165717348,180019924
2021,159786311,174065765
2021,165717349,180019925
2021,159788058,174067436
2021,165717350,180019926
2021,159786192,174065661
2021,165717350,180019927
2021,165717351,180019928
2021,159786210,174065679
2021,159786230,174065694
2021,165717352,180019929
2021,159786245,174065709
2021,165717353,180019930
2021,159786179,174065649
2021,159786180,174065649
2021,165717354,180019931
2021,159786170,174065640
2021,165717355,180019932
2021,159786190,174065659
2021,165717356,180019933
2021,159786258,174065719
2021,165717357,180019934
2021,159786209,174065678
2021,165717358,180019934
2021,159786344,174065801
2021,165717359,180019934
2021,159786274,174065731
2021,165717360,180019934
2021,165717361,180019935
2021,159786286,174065743
2021,165717362,180019936
2021,159786188,174065657
2021,159786162,174065631
2021,165717364,180019938
2021,159786200,174065669
2021,159786219,174065684
2021,165717365,180019939
2021,159786231,174065695
2021,165717366,180019940
2021,159786171,174065641
2021,165717367,180019941
2021,159786193,174065662
2021,159786197,174065666
2021,165717368,180019942
2021,159788090,174067465
2021,165717369,180019943
2021,159786232,174065696
2021,165717370,180019944
2021,164080068,178367766
2021,164551958,178831895
2021,159788074,174067451
2021,159786255,174065716
2021,164551959,178831895
2021,165717371,180019945
2021,159786280,174065737
2021,165717372,180019945
2021,159788101,174067478
2021,165717373,180019946
2021,159786271,174065729
2021,159786272,174065729
2021,165717374,180019947
2021,159786177,174065647
2021,165717375,180019948
2021,159786224,174065690
2021,165717376,180019949
2021,159786223,174065689
2021,165717376,180019950
2021,159786309,174065763
2021,165717377,180019951
2021,159788107,174067484
2021,165717377,180019952
2021,159788108,174067484
2021,165717378,180019953
2021,159786251,174065713
2021,165717379,180019954
2021,159786252,174065713
2021,165717380,180019955
2021,159786761,174066195
2021,165717381,180019956
2021,159787945,174067330
2021,159786273,174065730
2021,165717382,180019957
2021,159786338,174065795
2021,165717383,180019958
2021,159786330,174065785
2021,159786331,174065785
2021,159786331,174065786
2021,165717385,180019960
2021,159786345,174065802
2021,159786242,174065706
2021,165717386,180019961
2021,159786362,174065818
2021,159786363,174065818
2021,159786363,174065819
2021,165717387,180019962
2021,159786181,174065650
2021,165717388,180019963
2021,159786199,174065668
2021,165717389,180019964
2021,159786208,174065677
2021,165717390,180019965
2021,159786218,174065683
2021,165717391,180019966
2021,159786205,174065674
2021,165249519,179535410
2021,159786201,174065670
2021,159786204,174065673
2021,165717392,180019967
2021,159786216,174065682
2021,159786217,174065682
2021,165717392,180019968
2021,165717392,180019969
2021,165717393,180019970
2021,159786250,174065712
2021,159786299,174065756
2021,165717394,180019971
2021,159786300,174065756
2021,159786301,174065756
2021,159786302,174065756
2021,165717394,180019972
2021,165717395,180019973
2021,159786292,174065749
2021,165717395,180019974
2021,165717396,180019975
2021,159787861,174067252
2021,165717396,180019976
2021,159786233,174065697
2021,165717397,180019977
2021,159786234,174065697
2021,165717397,180019978
2021,159786268,174065726
2021,165717398,180019979
2021,159786239,174065703
2021,165717399,180019980
2021,159786211,174065680
2021,159786212,174065680
2021,165717400,180019981
2021,159786213,174065680
2021,159786214,174065680
2021,165717402,180019983
2021,159786263,174065722
2021,165717403,180019984
2021,164080075,178367773
2021,165717404,180019985
2021,165717405,180019986
2021,159786277,174065734
2021,165717406,180019987
2021,159788624,174067960
2021,159788625,174067960
2021,165717407,180019988
2021,159788988,174068271
2021,165717407,180019989
2021,165717408,180019990
2021,164080119,178367812
2021,165717408,180019991
2021,159786306,174065760
2021,165717409,180019992
2021,159788114,174067490
2021,165717410,180019993
2021,159788092,174067467
2021,165717411,180019994
2021,159786238,174065702
2021,165717412,180019995
2021,159786296,174065753
2021,165717413,180019996
2021,159786319,174065774
2021,165717414,180019998
2021,159786215,174065681
2021,165717415,180019997
2021,159786326,174065781
2021,165717416,180019999
2021,159786352,174065806
2021,165717417,180020000
2021,159786247,174065711
2021,159786248,174065711
2021,159786249,174065711
2021,165717418,180020001
2021,159786276,174065733
2021,165717418,180020002
2021,165717419,180020003
2021,159786260,174065721
2021,159786261,174065721
2021,159786262,174065721
2021,165717420,180020005
2021,159786229,174065692
2021,159786229,174065693
2021,165717421,180020004
2021,165717422,180020006
2021,159786288,174065745
2021,165717423,180020007
2021,159786305,174065759
2021,159786244,174065708
2021,165717424,180020007
2021,165717425,180020008
2021,161565954,175849731
2021,165717426,180020009
2021,159786207,174065676
2021,165717426,180020010
2021,165717427,180020011
2021,159786259,174065720
2021,159786246,174065710
2021,165717429,180020013
2021,164080060,178367758
2021,164080060,178367759
2021,164552012,178831959
2021,159788213,174067589
2021,165717430,180020014
2021,159786295,174065752
2021,165717431,180020014
2021,159787883,174067272
2021,165717432,180020015
2021,161566837,175850543
2021,165717433,180020015
2021,165717434,180020016
2021,159786282,174065739
2021,164552014,178831961
2021,159786303,174065757
2021,159786413,174065866
2021,165717435,180020017
2021,159786237,174065701
2021,165717436,180020017
2021,165717437,180020017
2021,162482667,176768764
2021,165717438,180020018
2021,159786298,174065755
2021,165717439,180020019
2021,159786279,174065736
2021,165717440,180020019
2021,159786308,174065762
2021,165717441,180020020
2021,159788014,174067394
2021,165717442,180020021
2021,159786291,174065747
2021,165717443,180020022
2021,159647216,173924100
2021,165717444,180020023
2021,159647217,173924099
2021,159786315,174065770
2021,165717445,180020024
2021,159787829,174067219
2021,165717446,180020025
2021,159786456,174065909
2021,165717446,180020026
2021,165717447,180020027
2021,159787913,174067303
2021,159787887,174067276
2021,165717448,180020028
2021,161566895,175850602
2021,165717449,180020030
2021,159788075,174067454
2021,165717450,180020029
2021,159788077,174067454
2021,165717451,180020031
2021,159787952,174067337
2021,165717453,180020033
2021,159787928,174067316
2021,165717454,180020034
2021,159788132,174067508
2021,159788132,174067509
2021,165717455,180020034
2021,159786256,174065717
2021,165717456,180020034
2021,159787993,174067372
2021,165717457,180020035
2021,159788122,174067498
2021,165717458,180020036
2021,159786243,174065707
2021,165717459,180020036
2021,159788165,174067541
2021,165717460,180020037
2021,159786310,174065764
2021,165717461,180020038
2021,159786367,174065823
2021,165717462,180020039
2021,159786266,174065724
2021,159786267,174065724
2021,165717463,180020040
2021,159787858,174067249
2021,165717464,180020041
2021,159788626,174067961
2021,165717465,180020042
2021,159786321,174065776
2021,165717466,180020043
2021,159786357,174065810
2021,165717467,180020044
2021,159787999,174067379
2021,159788063,174067440
2021,165717468,180020045
2021,159788637,174067972
2021,165717469,180020046
2021,159788093,174067468
2021,165717470,180020046
2021,165717471,180020047
2021,159788650,174067979
2021,159788630,174067965
2021,165717472,180020048
2021,159786307,174065761
2021,165717473,180020048
2021,165717474,180020049
2021,159788127,174067503
2021,165717476,180020051
2021,159787843,174067235
2021,159787967,174067350
2021,165717477,180020052
2021,159786283,174065740
2021,165717478,180020053
2021,164080082,178367780
2021,165717479,180020054
2021,159787927,174067313
2021,165717480,180020054
2021,159787998,174067377
2021,165717481,180020055
2021,159786293,174065750
2021,164552046,178831994
2021,159788032,174067412
2021,159788033,174067412
2021,159788034,174067411
2021,164552047,178831993
2021,165717482,180020056
2021,165717483,180020057
2021,165717484,180020058
2021,165717485,180020059
2021,165717486,180020060
2021,165717486,180020061
2021,165717487,180020062
2021,165717488,180020063
2021,165717488,180020064
2021,164552055,178832004
2021,164552055,178832005
2021,165717490,180020066
2021,165717491,180020067
2021,165717492,180020068
2021,164552059,178832009
2021,164552059,178832010
2021,165717493,180020069
2021,165717494,180020069
2021,165717495,180020070
2021,165717495,180020071
2021,165717496,180020072
2021,165717497,180020073
2021,165717498,180020073
2021,165717499,180020073
2021,165717500,180020074
2021,165717501,180020075
2021,165717502,180020076
2021,165717503,180020077
2021,165717504,180020077
2021,165717505,180020078
2021,165717506,180020079
2021,165717507,180020080
2021,164552070,178832021
2021,165717508,180020081
2021,165717509,180020082
2021,165717511,180020084
2021,164552074,178832025
2021,164552074,178832026
2021,165717512,180020085
2021,165717513,180020086
2021,165717514,180020087
2021,165717515,180020088
2021,165717516,180020089
2021,165717517,180020090
2021,165717518,180020090
2021,165717519,180020091
2021,165717520,180020092
2021,165717520,180020093
2021,165717521,180020094
2021,165717522,180020095
2021,165717523,180020096
2021,165717524,180020097
2021,165717525,180020098
2021,165717526,180020099
2021,165717527,180020100
2021,165717527,180020101
2021,165717528,180020100
2021,165717528,180020101
2021,165717529,180020102
2021,165717530,180020104
2021,165717531,180020103
2021,165717532,180020103
2021,165717533,180020105
2021,165717534,180020106
2021,165717536,180020108
2021,165717537,180020109
2021,164552095,178832048
2021,161566940,175850642
2021,165717538,180020110
2021,165717539,180020111
2021,159786317,174065772
2021,165717540,180020112
2021,159786388,174065841
2021,165717541,180020113
2021,159786475,174065929
2021,159786297,174065754
2021,165717542,180020114
2021,159788064,174067442
2021,165717543,180020114
2021,165717544,180020115
2021,159786348,174065805
2021,159786349,174065805
2021,159786350,174065805
2021,159786351,174065805
2021,165717545,180020116
2021,159786334,174065791
2021,165717546,180020117
2021,159788082,174067459
2021,165717547,180020118
2021,159786381,174065835
2021,165717548,180020119
2021,159787669,174067059
2021,165717549,180020120
2021,159786394,174065847
2021,165717550,180020120
2021,159786421,174065874
2021,159786422,174065874
2021,165717551,180020121
2021,159786467,174065921
2021,165717552,180020122
2021,159787947,174067332
2021,165717553,180020123
2021,159786423,174065875
2021,165717554,180020124
2021,159787992,174067371
2021,159788029,174067408
2021,165717555,180020126
2021,159788645,174067975
2021,159788646,174067975
2021,165717556,180020125
2021,159788647,174067975
2021,165717557,180020127
2021,159788648,174067975
2021,165717560,180020130
2021,159788060,174067438
2021,159786427,174065879
2021,165717561,180020131
2021,159786428,174065879
2021,159787994,174067373
2021,165717562,180020131
2021,165717563,180020131
2021,159788106,174067483
2021,165717564,180020131
2021,165717565,180020131
2021,159788634,174067969
2021,165717566,180020131
2021,159786948,174066371
2021,165717567,180020132
2021,159788067,174067446
2021,165717568,180020133
2021,159788217,174067593
2021,165717569,180020134
2021,159788657,174067986
2021,165717570,180020135
2021,159786374,174065830
2021,165717571,180020136
2021,159788102,174067479
2021,165717572,180020136
2021,159786314,174065769
2021,165717573,180020137
2021,159786547,174065990
2021,165717574,180020138
2021,159786335,174065792
2021,165717575,180020139
2021,159786355,174065809
2021,159786347,174065804
2021,165717576,180020140
2021,159786366,174065822
2021,165717577,180020140
2021,165717578,180020141
2021,159788955,174068253
2021,165717579,180020143
2021,159786401,174065854
2021,159786359,174065815
2021,165717580,180020142
2021,165717580,180020144
2021,165717581,180020145
2021,159786433,174065885
2021,159786433,174065886
2021,164552126,178832079
2021,159788236,174067612
2021,159788236,174067613
2021,159788126,174067502
2021,165717582,180020146
2021,159786377,174065833
2021,165717583,180020147
2021,165717583,180020148
2021,165717584,180020149
2021,159786418,174065871
2021,165717585,180020150
2021,159786458,174065911
2021,159786458,174065912
2021,165717586,180020151
2021,159786383,174065837
2021,159788137,174067513
2021,165717587,180020152
2021,159786322,174065777
2021,165717590,180020156
2021,159647486,173924330
2021,165717591,180020157
2021,159788633,174067968
2021,165717592,180020158
2021,159786391,174065844
2021,165717593,180020159
2021,159786342,174065799
2021,165717594,180020160
2021,159786375,174065831
2021,165717595,180020161
2021,159786378,174065834
2021,159786379,174065834
2021,159786380,174065834
2021,165717596,180020162
2021,159786393,174065846
2021,165717597,180020163
2021,159786343,174065800
2021,165717598,180020164
2021,159786382,174065836
2021,165717599,180020165
2021,159788910,174068208
2021,165717600,180020166
2021,159786320,174065775
2021,165717601,180020167
