data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,43518285,,51
2021,43518287,,51
2021,44525951,,51
2021,44526263,,51
2021,43719039,,51
2021,45932192,,51
2021,43719048,,51
2021,45932193,,51
2021,45932194,,51
2021,45932201,,51
2021,44525961,,51
2021,45150136,,51
2021,43719041,,51
2021,43719038,,52
2021,43719210,,51
2021,43719242,,51
2021,45932206,,51
2021,43719236,,51
2021,43719237,,51
2021,45528600,,51
2021,44942655,,51
2021,43719055,,51
2021,44526264,,51
2021,45932207,,52
2021,43719224,,51
2021,45932208,,51
2021,45932209,,51
2021,43719056,,51
2021,45932214,,51
2021,43719050,,51
2021,43719051,,51
2021,45932216,,51
2021,45932219,,51
2021,43719053,,51
2021,43719057,,51
2021,44526267,,51
2021,45932224,,51
2021,45932226,,51
2021,45932229,,51
2021,45932233,,51
2021,45932235,,4
2021,43719064,,51
2021,43719052,,51
2021,43719066,,51
2021,45932239,,51
2021,43719074,,51
2021,43719084,,51
2021,44526262,,51
2021,45932240,,51
2021,43719054,,51
2021,45932242,,51
2021,45932243,,51
2021,43719058,,51
2021,45932244,,51
2021,45932245,,51
2021,44526207,,51
2021,45932257,,51
2021,43719238,,51
2021,43719065,,51
2021,43719085,,51
2021,43719086,,51
2021,44526355,,51
2021,43719079,,52
2021,43719080,,51
2021,45932261,,51
2021,43719061,,52
2021,44526188,,51
2021,44526189,,51
2021,44526190,,51
2021,43719113,,51
2021,44526266,,51
2021,43719234,,51
2021,43719240,,51
2021,43719081,,52
2021,43719195,,51
2021,44526045,,51
2021,43719073,,51
2021,43719230,,52
2021,45932266,,51
2021,43719087,,51
2021,43719067,,51
2021,43719068,,51
2021,45932275,,51
2021,43719072,,52
2021,43719078,,51
2021,43719077,,3
2021,43719199,,51
2021,43719244,,51
2021,45528607,,51
2021,45528605,,51
2021,44526058,,51
2021,45528721,,51
2021,45528723,,51
2021,44526043,,51
2021,44526044,,51
2021,45932283,,51
2021,43719208,,51
2021,43719108,,51
2021,44525972,,51
2021,45932289,,51
2021,43719172,,51
2021,43719093,,51
2021,43719094,,51
2021,45932290,,4
2021,43719229,,3
2021,44526046,,51
2021,43719098,,51
2021,45932291,,51
2021,45932297,,51
2021,43719099,,51
2021,45932302,,3
2021,43719089,,51
2021,45528742,,51
2021,45932303,,51
2021,43719226,,51
2021,43719104,,51
2021,45932305,,51
2021,45932307,,51
2021,43719106,,51
2021,45932315,,51
2021,43719088,,51
2021,45149773,,51
2021,45149774,,51
2021,44525954,,51
2021,45149776,,51
2021,45149777,,51
2021,45149778,,51
2021,45149779,,51
2021,45149780,,51
2021,43719111,,52
2021,43719105,,51
2021,45932318,,51
2021,45149781,,51
2021,43719190,,51
2021,44526210,,51
2021,44526268,,51
2021,43719202,,51
2021,43719203,,51
2021,45932335,,51
2021,43719160,,51
2021,45528606,,51
2021,44942657,,51
2021,45932342,,51
2021,43719198,,51
2021,43719107,,51
2021,44526051,,51
2021,43719218,,51
2021,43719096,,51
2021,45932361,,51
2021,45932366,,51
2021,43719116,,51
2021,43719092,,51
2021,44526269,,51
2021,43719246,,51
2021,43719245,,51
2021,45932374,,51
2021,44525969,,51
2021,43719095,,51
2021,44526069,,51
2021,45932376,,51
2021,43719102,,52
2021,45932377,,51
2021,45932381,,51
2021,45932388,,51
2021,43719141,,51
2021,43719100,,51
2021,43719103,,51
2021,43719133,,51
2021,43719143,,51
2021,45932390,,51
2021,43719117,,51
2021,44526358,,51
2021,45932394,,51
2021,43719127,,51
2021,43719194,,1
2021,43719112,,52
2021,43719110,,53
2021,43719121,,53
2021,43719135,,51
2021,43719137,,52
2021,45932400,,51
2021,43719136,,51
2021,45625786,,51
2021,45932412,,51
2021,43719131,,51
2021,43719120,,51
2021,43719115,,51
2021,44526278,,51
2021,43719235,,51
2021,45932413,,51
2021,45932484,,51
2021,44526273,,51
2021,44525970,,3
2021,44525971,,51
2021,44525981,,52
2021,43719119,,51
2021,45528608,,51
2021,45528610,,51
2021,45528614,,51
2021,43719130,,51
2021,44525979,,51
2021,44525963,,51
2021,44525977,,51
2021,44525968,,51
2021,44526212,,51
2021,43719166,,51
2021,43719167,,51
2021,43719128,,51
2021,43719129,,51
2021,44525964,,51
2021,43719178,,51
2021,43719196,,51
2021,44525965,,51
2021,44525966,,51
2021,44525967,,51
2021,43719228,,51
2021,43719145,,3
2021,44525962,,51
2021,44525978,,51
2021,44526271,,51
2021,43719212,,51
2021,43719144,,52
2021,44942929,,51
2021,43719138,,51
2021,45932488,,51
2021,43719134,,52
2021,43719132,,52
2021,43719139,,51
2021,45932492,,51
2021,43719180,,51
2021,43719181,,51
2021,43719182,,51
2021,44526359,,51
2021,43719209,,51
2021,44525974,,51
2021,44525982,,51
2021,43719161,,51
2021,43719149,,51
2021,44526272,,51
2021,45932493,,51
2021,43719214,,51
2021,45932497,,51
2021,43719152,,3
2021,45932509,,51
2021,43719153,,3
2021,43719154,,3
2021,43719155,,3
2021,43719157,,51
2021,43719219,,51
2021,43719169,,51
2021,43719170,,51
2021,44526270,,51
2021,44525987,,51
2021,43719243,,51
2021,44525973,,51
2021,43719165,,3
2021,43719159,,51
2021,45528611,,51
2021,45528617,,51
2021,45528613,,51
2021,45528988,,51
2021,45528624,,51
2021,43719158,,51
2021,44525976,,51
2021,43719191,,51
2021,45528619,,51
2021,45932511,,51
2021,44488197,,51
2021,45932512,,51
2021,43719163,,51
2021,45932515,,51
2021,43719192,,51
2021,44525992,,51
2021,44526274,,51
2021,44488202,,51
2021,44526032,,51
2021,44525980,,51
2021,44525985,,51
2021,45932537,,51
2021,45150124,,51
2021,43719162,,52
2021,44525983,,51
2021,43719173,,51
2021,43719247,,51
2021,44525986,,51
2021,45528958,,51
2021,45528959,,51
2021,44526013,,51
2021,45932545,,51
2021,43719174,,51
2021,43719175,,51
2021,44525998,,51
2021,45932548,,51
2021,44525993,,51
2021,44525988,,51
2021,44525989,,51
2021,44526158,,51
2021,43719168,,51
2021,44525995,,51
2021,44526103,,51
2021,45932549,,51
2021,45932552,,4
2021,43719171,,51
2021,44526109,,51
2021,44526074,,51
2021,44526075,,52
2021,43719232,,51
2021,44526014,,51
2021,44526083,,52
2021,44526082,,51
2021,45932553,,4
2021,45932554,,4
2021,45932559,,51
2021,43719207,,51
2021,45528618,,51
2021,44942658,,51
2021,44942659,,51
2021,43719186,,51
2021,44525994,,51
2021,44526005,,1
2021,44526006,,3
2021,45528764,,51
2021,45528620,,51
2021,44525997,,51
2021,44526000,,51
2021,45932568,,51
2021,44525996,,51
2021,44526168,,51
2021,44526169,,51
2021,44526007,,51
2021,44942661,,51
2021,44942662,,51
2021,44526015,,51
2021,44525999,,51
2021,44526196,,51
2021,44526346,,51
2021,44526004,,51
2021,44526001,,51
2021,44526002,,51
2021,44526003,,51
2021,44526009,,51
2021,44526163,,51
2021,44526164,,51
2021,44526010,,51
2021,44526008,,51
2021,44526206,,51
2021,44526011,,51
2021,44526191,,51
2021,44526016,,51
2021,44526177,,3
2021,45932569,,51
2021,44526012,,51
2021,45932572,,51
2021,44526184,,1
2021,44526022,,51
2021,44526151,,51
2021,45528625,,51
2021,45528626,,51
2021,44526039,,51
2021,44526179,,51
2021,45528631,,3
2021,44526175,,51
2021,45932573,,51
2021,45932574,,51
2021,44488165,,51
2021,44942663,,51
2021,44526019,,51
2021,44942660,,51
2021,44526020,,51
2021,45932584,,51
2021,44526017,,51
2021,44526021,,51
2021,44526279,,51
2021,45932596,,51
2021,44526024,,51
2021,44526277,,51
2021,44526038,,51
2021,44526194,,51
2021,44526195,,51
2021,44526025,,51
2021,44526026,,51
2021,44526197,,52
2021,44526029,,53
2021,44526027,,51
2021,44526036,,51
2021,44526037,,51
2021,44526030,,51
2021,44526028,,52
2021,45528633,,51
2021,44526185,,51
2021,44942776,,51
2021,44526199,,51
2021,44526031,,51
2021,44526040,,51
2021,44526280,,51
2021,44526161,,51
2021,44526178,,51
2021,44526035,,51
2021,44526282,,51
2021,44526284,,51
2021,44526042,,51
2021,44526049,,51
2021,44526050,,51
2021,45932597,,51
2021,44526347,,51
2021,44526162,,51
2021,44526053,,51
2021,44526052,,51
2021,44526041,,51
2021,44526047,,51
2021,45806074,,51
2021,45149783,,51
2021,45149784,,51
2021,44942793,,51
2021,44942795,,51
2021,44526054,,51
2021,44526055,,51
2021,44526056,,51
2021,44526057,,51
2021,44526059,,51
2021,44942673,,51
2021,44942665,,51
2021,44942675,,51
2021,44942656,,51
2021,44526348,,51
2021,44526349,,51
2021,44526182,,52
2021,44526048,,51
2021,44488173,,51
2021,45528649,,51
2021,45932610,,51
2021,45932614,,51
2021,44526066,,51
2021,44526192,,51
2021,44526060,,51
2021,45932619,,3
2021,44526072,,51
2021,44526202,,52
2021,44526065,,51
2021,44526079,,51
2021,44526067,,3
2021,44526281,,51
2021,45932621,,51
2021,44942670,,51
2021,45528653,,51
2021,45528654,,51
2021,44526172,,51
2021,44526077,,52
2021,44526078,,51
2021,44526063,,51
2021,44526062,,51
2021,44942755,,51
2021,44526061,,51
2021,44526287,,51
2021,44526198,,51
2021,44526285,,51
2021,44526181,,51
2021,44526070,,3
2021,44526068,,51
2021,45932631,,51
2021,44526201,,51
2021,44526071,,52
2021,44942758,,51
2021,44526205,,52
2021,44526073,,51
2021,44526176,,51
2021,44526086,,51
2021,45528623,,51
2021,44526289,,51
2021,44942674,,51
2021,44526295,,51
2021,44942664,,51
2021,44526093,,51
2021,45528627,,51
2021,44526171,,1
2021,44526186,,51
2021,45932637,,51
2021,44526076,,51
2021,44526081,,52
2021,44526286,,51
2021,44526291,,51
2021,44526288,,51
2021,44526080,,51
2021,44526088,,51
2021,44526084,,51
2021,44526296,,51
2021,44526085,,51
2021,45932640,,51
2021,45932646,,3
2021,45932647,,3
2021,45932666,,51
2021,44526090,,51
2021,44526096,,51
2021,44526097,,51
2021,44526098,,1
2021,44526101,,51
2021,44526173,,51
2021,44526089,,51
2021,44526200,,51
2021,45528628,,51
2021,45149794,,51
2021,45932679,,4
2021,44526091,,51
2021,44526095,,51
2021,44526099,,51
2021,44526100,,51
2021,44526183,,51
2021,45528638,,51
2021,44526122,,51
2021,44526087,,51
2021,44526297,,51
2021,44526136,,51
2021,44526137,,51
2021,45932680,,4
2021,45932692,,51
2021,44488185,,2
2021,44526112,,51
2021,44526113,,51
2021,45932693,,51
2021,45932695,,51
2021,44526092,,51
2021,44526106,,51
2021,44526094,,52
2021,44526153,,51
2021,44942666,,51
2021,45932698,,51
2021,44526110,,52
2021,44526117,,51
2021,44526111,,51
2021,44526102,,51
2021,44526104,,51
2021,44526105,,51
2021,44526294,,51
2021,45932714,,51
2021,45932715,,51
2021,45932716,,51
2021,45932742,,51
2021,44488423,,51
2021,44488424,,51
2021,44526108,,51
2021,45149791,,51
2021,44488183,,51
2021,44526107,,51
2021,44526302,,51
2021,44526127,,51
2021,44942668,,51
2021,44942669,,51
2021,45149799,,51
2021,44526118,,51
2021,44526123,,51
2021,44526124,,3
2021,44526125,,3
2021,45149796,,3
2021,45149797,,3
2021,44526115,,51
2021,44526351,,51
2021,44526116,,51
2021,44526130,,51
2021,44526135,,51
2021,44526131,,51
2021,44526303,,51
2021,44526304,,51
2021,44942671,,51
2021,44942672,,51
2021,44526120,,51
2021,44526121,,51
2021,44526315,,3
2021,44526114,,51
2021,44526126,,51
2021,44526119,,51
2021,44526313,,51
2021,44526314,,51
2021,44526128,,51
2021,44526319,,51
2021,44526310,,51
2021,44526311,,51
2021,44942681,,51
2021,44526148,,51
2021,45932746,,51
2021,45932751,,51
2021,44526174,,51
2021,44526180,,51
2021,44526317,,51
2021,44526147,,51
2021,44526324,,3
2021,44526325,,3
2021,45149813,,51
2021,44526132,,51
2021,44526356,,51
2021,45149798,,3
2021,45932758,,51
2021,44526143,,51
2021,44526139,,3
2021,44526129,,51
2021,44526145,,51
2021,44526146,,51
2021,44526312,,51
2021,44526138,,51
2021,44526134,,51
2021,45932761,,51
2021,45932767,,51
2021,45932783,,51
2021,44526140,,51
2021,44942944,,51
2021,45932784,,51
2021,45932795,,51
2021,45932796,,51
2021,44526193,,51
2021,44526354,,51
2021,45932801,,51
2021,45932803,,3
2021,45932805,,51
2021,45932809,,51
2021,44526209,,51
2021,45932813,,51
2021,44526320,,51
2021,44526142,,51
2021,45149803,,51
2021,44488284,,51
2021,44488285,,51
2021,44942667,,51
2021,44526144,,52
2021,45932814,,51
2021,45932821,,51
2021,45932823,,51
2021,45932828,,51
2021,45932834,,51
2021,44526149,,51
2021,44526150,,51
2021,44526204,,51
2021,45932836,,51
2021,45150108,,51
2021,45150109,,51
2021,45932837,,51
2021,44526357,,51
2021,45932841,,51
2021,45932842,,51
2021,45932844,,51
2021,45932849,,51
2021,45149788,,51
2021,45149789,,51
2021,45149790,,51
2021,45932850,,51
2021,45932858,,51
2021,44526322,,51
2021,44526327,,52
2021,45528655,,51
2021,44942771,,3
2021,44942772,,3
2021,44942773,,3
2021,44526152,,51
2021,45528965,,51
2021,44942789,,51
2021,44526211,,7
2021,44942797,,51
2021,44942798,,51
2021,44526208,,51
2021,45932876,,51
2021,44526213,,51
2021,45149801,,51
2021,45149802,,51
2021,45150120,,51
2021,45528642,,51
2021,44526154,,51
2021,45932885,,51
2021,45625873,,51
2021,44488437,,52
2021,44488438,,51
2021,45149805,,51
2021,45932895,,51
2021,44526336,,51
2021,44526337,,51
2021,44942783,,51
2021,44942784,,51
2021,44526329,,51
2021,45528634,,51
2021,45528635,,51
2021,45528644,,51
2021,45528645,,51
2021,45528646,,51
2021,44526165,,51
2021,44526166,,51
2021,45149804,,51
2021,44526330,,52
2021,44526331,,51
2021,44526187,,51
2021,44526155,,51
2021,44526340,,51
2021,44526203,,51
2021,44526328,,51
2021,44526159,,51
2021,44526160,,51
2021,45932896,,51
2021,45932899,,51
2021,44488209,,51
2021,45932908,,4
2021,44488210,,51
2021,44526332,,3
2021,44526341,,51
2021,44526338,,51
2021,44526339,,51
2021,45932926,,51
2021,44488216,,51
2021,45932930,,51
2021,45932933,,51
2021,45932952,,51
2021,45149806,,51
2021,45149807,,51
2021,44942680,,51
2021,45932954,,52
2021,44488223,,51
2021,44488421,,51
2021,44488422,,51
2021,45528643,,51
2021,44488277,,51
2021,44488291,,51
2021,44488241,,51
2021,44488425,,3
2021,44942676,,51
2021,44488320,,51
2021,44488221,,51
2021,45932957,,51
2021,45932961,,51
2021,45932964,,52
2021,45932982,,51
2021,45932987,,51
2021,45625884,,51
2021,45625885,,51
2021,45625886,,51
2021,45625887,,51
2021,45932997,,51
2021,45933003,,51
2021,45933004,,51
2021,45933005,,51
2021,45933006,,3
2021,45149808,,51
2021,45933011,,51
2021,44488228,,51
2021,45933024,,51
2021,45933028,,51
2021,45933034,,51
2021,46030906,,51
2021,45933044,,51
2021,45933047,,51
2021,45933048,,51
2021,45933059,,51
2021,44488230,,52
2021,44488229,,52
2021,44488237,,51
2021,44488240,,51
2021,45933063,,51
2021,45933064,,4
2021,45933065,,51
2021,45933068,,4
2021,45933069,,51
2021,45933074,,4
2021,44488479,,51
2021,45933075,,51
2021,45933081,,51
2021,44488239,,51
2021,45528637,,51
2021,45149800,,51
2021,45528640,,51
2021,45528641,,51
2021,45528647,,51
2021,44488238,,51
2021,44488246,,3
2021,45150125,,51
2021,45933094,,51
2021,45933097,,51
2021,45933098,,51
2021,45933110,,51
2021,44488432,,51
2021,44488236,,52
2021,45933125,,51
2021,45149809,,51
2021,45933126,,51
2021,44488235,,52
2021,45933141,,51
2021,45933160,,51
2021,45933166,,51
2021,44488244,,51
2021,45933169,,51
2021,44488248,,51
2021,45933177,,51
2021,45933178,,51
2021,45933181,,51
2021,45933183,,51
2021,45933184,,51
2021,44488250,,51
2021,44488242,,3
2021,44488243,,3
2021,44942950,,51
2021,45625926,,51
2021,45933186,,51
2021,44488249,,51
2021,44488444,,51
2021,45528795,,51
2021,44488247,,51
2021,44488441,,51
2021,44488442,,51
2021,44488443,,51
2021,45933187,,51
2021,45933189,,3
2021,44488253,,51
2021,44488429,,51
2021,44488251,,51
2021,45933190,,51
2021,45933191,,51
2021,44488245,,51
2021,44488303,,51
2021,44488304,,51
2021,44488360,,51
2021,45933192,,51
2021,45933193,,51
2021,45933194,,51
2021,45933195,,51
2021,44488294,,51
2021,44488254,,51
2021,44488266,,51
2021,44488256,,52
2021,44488260,,51
2021,45528770,,51
2021,45528771,,51
2021,45149812,,52
2021,45933197,,51
2021,45528664,,51
2021,45149810,,51
2021,44488252,,51
2021,45933198,,6
2021,44488255,,51
2021,44488377,,51
2021,44488382,,51
2021,44488376,,51
2021,44488259,,51
2021,44488273,,51
2021,45933199,,51
2021,45625938,,51
2021,44488268,,51
2021,45150131,,51
2021,44488317,,52
2021,44488305,,51
2021,45933200,,3
2021,44488283,,51
2021,44488261,,51
2021,45933201,,51
2021,45933202,,51
2021,44942689,,51
2021,44488274,,51
2021,45933203,,51
2021,44488278,,51
2021,44942691,,51
2021,44488298,,51
2021,45149825,,51
2021,44488301,,51
2021,45933204,,51
2021,44942690,,51
2021,45933205,,51
2021,44942683,,51
2021,45933206,,51
2021,45933207,,51
2021,44488264,,51
2021,45933208,,51
2021,44488272,,51
2021,45149811,,51
2021,45933209,,51
2021,44488290,,51
2021,44488269,,51
2021,44488267,,3
2021,45933210,,51
2021,45933211,,51
2021,45933212,,51
2021,45933213,,51
2021,45933214,,51
2021,45933215,,51
2021,45933216,,51
2021,45933217,,51
2021,44488282,,51
2021,44488295,,51
2021,44488280,,51
2021,44942693,,52
2021,44488466,,51
2021,44488293,,51
2021,44488271,,1
2021,44488482,,51
2021,45933218,,51
2021,45933219,,51
2021,44488307,,51
2021,44488483,,51
2021,44488302,,51
2021,44488366,,51
2021,44488367,,51
2021,44942692,,51
2021,45933220,,51
2021,45933221,,51
2021,44488390,,51
2021,44488430,,52
2021,44488430,,53
2021,44488313,,52
2021,45933222,,52
2021,45528794,,51
2021,45528648,,51
2021,44488329,,51
2021,44488308,,51
2021,44488297,,51
2021,45528658,,51
2021,45933223,,51
2021,44488316,,51
2021,45933224,,51
2021,45150147,,1
2021,44488310,,51
2021,45933225,,51
2021,44488331,,51
2021,44488306,,51
2021,45933226,,51
2021,45933227,,51
2021,45933228,,51
2021,45149819,,51
2021,45149820,,51
2021,44488477,,51
2021,44488459,,51
2021,44488330,,52
2021,44488314,,51
2021,44488315,,51
2021,44488327,,51
2021,44942956,,51
2021,45149822,,51
2021,45933232,,51
2021,45933233,,51
2021,44488309,,51
2021,45933234,,51
2021,45933235,,51
2021,44488352,,51
2021,44488328,,51
2021,44488311,,51
2021,44488312,,51
2021,44488326,,51
2021,45150128,,51
2021,44488323,,51
2021,44488334,,51
2021,44488341,,52
2021,44488344,,51
2021,45933236,,51
2021,44488426,,51
2021,45933237,,3
2021,45933241,,51
2021,44942688,,52
2021,44942685,,51
2021,44942686,,51
2021,44942687,,51
2021,45933242,,51
2021,44488337,,51
2021,44488322,,51
2021,44942684,,51
2021,44488345,,51
2021,44488397,,51
2021,45933243,,51
2021,44488318,,51
2021,45933244,,51
2021,44488354,,51
2021,44488321,,51
2021,44488343,,51
2021,45933245,,51
2021,44488350,,51
2021,44488333,,51
2021,45150106,,51
2021,44488391,,52
2021,44488324,,51
2021,44488325,,51
2021,44488319,,51
2021,45528651,,51
2021,45933246,,51
2021,44488338,,51
2021,45933247,,51
2021,44488435,,51
2021,45149814,,51
2021,44488379,,51
2021,44488335,,51
2021,45149821,,51
2021,44488342,,52
2021,45528652,,51
2021,44488414,,51
2021,44488457,,51
2021,44488480,,51
2021,44488364,,51
2021,44488356,,52
2021,45933248,,51
2021,44488361,,51
2021,44488336,,51
2021,44488463,,51
2021,45933249,,51
2021,44942835,,51
2021,45933250,,51
2021,44942836,,51
2021,45933251,,51
2021,44942837,,51
2021,44488359,,51
2021,44488475,,52
2021,44488416,,51
2021,44488339,,51
2021,44488340,,51
2021,44488349,,51
2021,44488362,,51
2021,44488368,,51
2021,44942697,,3
2021,44488370,,51
2021,45933252,,51
2021,44488351,,51
2021,44488357,,51
2021,44488380,,51
2021,44942694,,51
2021,44942695,,51
2021,44942696,,51
2021,44488451,,51
2021,44942937,,51
2021,44488462,,5
2021,44488462,,7
2021,44488464,,5
2021,44488464,,7
2021,44488465,,3
2021,44488369,,51
2021,44488353,,51
2021,45150135,,51
2021,44488363,,51
2021,45933253,,3
2021,44942698,,51
2021,44488371,,51
2021,44488358,,51
2021,44942704,,51
2021,44488383,,51
2021,44488378,,9
2021,45149815,,51
2021,44488373,,51
2021,44488374,,52
2021,44488375,,51
2021,45528656,,51
2021,45528663,,51
2021,44488384,,51
2021,44488365,,51
2021,44488389,,51
2021,44942700,,51
2021,44942701,,51
2021,45933254,,3
2021,44942711,,1
2021,45933255,,51
2021,44942868,,51
2021,44488396,,51
2021,44488381,,51
2021,44488469,,51
2021,44488387,,51
2021,44488470,,51
2021,44488471,,51
2021,44488472,,51
2021,44488401,,51
2021,44942703,,51
2021,44488446,,51
2021,44488404,,51
2021,44488478,,51
2021,45933256,,51
2021,44942896,,51
2021,44488455,,51
2021,45149818,,51
2021,45150117,,51
2021,44488386,,51
2021,45149823,,51
2021,44942702,,51
2021,44488405,,51
2021,44488388,,51
2021,45149958,,51
2021,45149959,,51
2021,45149960,,51
2021,44488398,,51
2021,44488399,,51
2021,44488392,,51
2021,44488393,,52
2021,44488394,,52
2021,44488468,,51
2021,45933257,,51
2021,44488409,,51
2021,44488400,,51
2021,45149951,,51
2021,44488395,,51
2021,45150105,,51
2021,45149955,,51
2021,44488481,,52
2021,45149829,,51
2021,45933258,,51
2021,44942710,,51
2021,45933259,,51
2021,45933260,,51
2021,44488461,,51
2021,44942707,,51
2021,44488402,,51
2021,44488403,,51
2021,44488427,,51
2021,44488410,,51
2021,44942705,,51
2021,44942706,,3
2021,44488456,,51
2021,45528657,,51
2021,45150111,,51
2021,45149843,,51
2021,45149844,,51
2021,45149949,,51
2021,44942717,,51
2021,44942718,,3
2021,44942838,,51
2021,45528693,,52
2021,45528694,,51
2021,45933261,,3
2021,44488417,,51
2021,44488415,,51
2021,44942713,,51
2021,44488431,,51
2021,44488411,,51
2021,44942749,,51
2021,44942716,,51
2021,44488476,,51
2021,44942715,,51
2021,44942714,,51
2021,45528939,,51
2021,45149824,,51
2021,44488452,,52
2021,45528666,,51
2021,44942953,,3
2021,45528659,,3
2021,45528660,,3
2021,45933262,,51
2021,44942721,,51
2021,44488418,,51
2021,44942902,,51
2021,44942903,,51
2021,44942904,,51
2021,44942905,,51
2021,44942719,,51
2021,45149961,,51
2021,45149978,,51
2021,45149966,,1
2021,44488433,,51
2021,44942730,,52
2021,44942938,,51
2021,44942968,,51
2021,44942720,,53
2021,45933263,,51
2021,44942966,,51
2021,45149981,,51
2021,45933264,,51
2021,44942924,,51
2021,44942927,,51
2021,44942725,,51
2021,45933265,,51
2021,44942726,,52
2021,44942728,,51
2021,44942732,,51
2021,44942734,,51
2021,44942727,,51
2021,44942946,,51
2021,44942731,,51
2021,44942738,,51
2021,44942736,,51
2021,44942729,,51
2021,44942737,,51
2021,44942740,,51
2021,45528661,,51
2021,45528662,,51
2021,45528667,,51
2021,45528668,,51
2021,45933266,,51
2021,45933267,,51
2021,45933268,,51
2021,45933269,,51
2021,45933270,,51
2021,44942735,,51
2021,45149840,,51
2021,44942754,,51
2021,44942741,,51
2021,44942743,,51
2021,45149962,,51
2021,45149963,,51
2021,44942744,,53
2021,44942745,,53
2021,44942746,,51
2021,45933271,,51
2021,44942977,,51
2021,44942739,,51
2021,44942742,,1
2021,44942747,,51
2021,44942748,,51
2021,44942752,,51
2021,44942750,,51
2021,45528683,,3
2021,45528684,,1
2021,45149835,,51
2021,45528672,,1
2021,45149841,,51
2021,44942756,,51
2021,45933272,,51
2021,45933273,,51
2021,45149965,,51
2021,45149974,,51
2021,44942751,,51
2021,45933274,,51
2021,45149850,,51
2021,45933275,,51
2021,44942957,,51
2021,45933276,,51
2021,44942779,,51
2021,45528805,,51
2021,44942757,,51
2021,44942770,,51
2021,44942759,,51
2021,44942764,,51
2021,44942768,,51
2021,44942761,,51
2021,44942766,,51
2021,44942780,,52
2021,45528954,,51
2021,44942765,,51
2021,44942964,,52
2021,44942769,,51
2021,44942958,,51
2021,44942967,,51
2021,45933277,,51
2021,45933278,,51
2021,45933279,,51
2021,44942762,,51
2021,44942763,,51
2021,45933280,,51
2021,45149971,,51
2021,44942782,,51
2021,45933281,,51
2021,45933282,,51
2021,44942781,,51
2021,45528665,,51
2021,44942806,,52
2021,45149831,,52
2021,44942774,,51
2021,45933283,,51
2021,45933284,,51
2021,45933285,,4
2021,45933286,,51
2021,45933287,,51
2021,44942979,,9
2021,45149851,,51
2021,44942786,,51
2021,44942802,,51
2021,44942978,,52
2021,45149830,,3
2021,45933288,,51
2021,45933289,,51
2021,44942962,,51
2021,44942942,,51
2021,45149832,,51
2021,44942971,,52
2021,45933290,,51
2021,44942972,,52
2021,44942785,,51
2021,44942796,,51
2021,44942801,,51
2021,45149875,,51
2021,45149876,,51
2021,45149877,,51
2021,45149986,,51
2021,44942800,,51
2021,44942865,,51
2021,45528816,,52
2021,44942804,,52
2021,45933291,,51
2021,45149979,,52
2021,45933292,,51
2021,44942810,,51
2021,44942807,,52
2021,44942809,,51
2021,44942803,,51
2021,45149996,,51
2021,44942829,,51
2021,45149976,,51
2021,45149853,,52
2021,45149842,,9
2021,45149839,,51
2021,45933293,,51
2021,45933294,,51
2021,44942814,,51
2021,45933295,,51
2021,45933296,,51
2021,45933297,,51
2021,44942813,,51
2021,44942815,,51
2021,44942823,,51
2021,44942827,,51
2021,45149838,,52
2021,44942951,,3
2021,44942811,,51
2021,44942812,,51
2021,45149837,,51
2021,45528813,,51
2021,44942974,,51
2021,44942819,,51
2021,44942825,,51
2021,44942828,,51
2021,45149866,,51
2021,45149867,,51
2021,45528806,,52
2021,45149845,,51
2021,45149846,,51
2021,45933298,,51
2021,45933299,,51
2021,45149855,,1
2021,45149856,,51
2021,45149847,,51
2021,45149848,,51
2021,45149849,,51
2021,44942824,,52
2021,45933300,,51
2021,44942983,,51
2021,44942984,,51
2021,44942830,,51
2021,45528669,,51
2021,45528818,,3
2021,45528824,,51
2021,45150121,,51
2021,45150122,,51
2021,44942849,,51
2021,44942841,,52
2021,44942842,,52
2021,45149859,,51
2021,45149860,,51
2021,45149861,,51
2021,45149862,,51
2021,44942845,,51
2021,44942843,,51
2021,44942844,,51
2021,44942834,,52
2021,44942846,,51
2021,45933301,,51
2021,44942960,,51
2021,44942850,,1
2021,44942851,,51
2021,44942852,,51
2021,44942853,,51
2021,44942866,,51
2021,44942864,,53
2021,45149868,,51
2021,45149878,,51
2021,45528677,,51
2021,44942894,,51
2021,44942848,,51
2021,44942858,,51
2021,44942847,,51
2021,44942863,,51
2021,44942869,,51
2021,45933302,,51
2021,45149854,,52
2021,44942861,,52
2021,44942859,,51
2021,44942860,,51
2021,44942867,,51
2021,44942880,,51
2021,44942955,,51
2021,44942961,,52
2021,45528673,,51
2021,45528674,,51
2021,45528675,,51
2021,45528676,,51
2021,44942985,,52
2021,45150032,,51
2021,44942965,,51
2021,45150003,,51
2021,44942862,,51
2021,44942912,,51
2021,44942913,,51
2021,44942914,,51
2021,44942873,,51
2021,44942875,,51
2021,44942878,,52
2021,45933303,,3
2021,44942889,,51
2021,45933304,,51
2021,45933305,,51
2021,45150025,,51
2021,44942879,,51
2021,45149857,,3
2021,44942884,,51
2021,45149858,,51
2021,44942970,,51
2021,45150130,,51
2021,45149865,,51
2021,45149864,,51
2021,45528698,,51
2021,45149869,,51
2021,45149870,,51
2021,44942890,,51
2021,45149863,,51
2021,45149881,,52
2021,44942917,,52
2021,45933306,,51
