data_year,victim_id,injury_id
2021,165671788,5
2021,149394231,4
2021,149394234,5
2021,165671789,5
2021,165671841,4
2021,149394235,5
2021,149390373,5
2021,165671851,4
2021,165671860,5
2021,165671864,5
2021,165671865,5
2021,165671879,5
2021,165671880,5
2021,165671883,4
2021,165671890,4
2021,149390985,5
2021,155633422,5
2021,155633423,5
2021,155633424,5
2021,153693585,4
2021,150303639,3
2021,149394255,5
2021,149394247,5
2021,165671903,2
2021,149394252,5
2021,150302511,4
2021,150302662,5
2021,150302663,4
2021,150302664,4
2021,150302812,3
2021,149394253,4
2021,165671909,4
2021,149394254,4
2021,149394257,4
2021,150302734,5
2021,165671910,4
2021,149394258,4
2021,165671911,4
2021,165671920,5
2021,153693604,2
2021,153693604,6
2021,150301136,4
2021,165671934,5
2021,149390414,4
2021,149390415,5
2021,149394270,4
2021,149390420,4
2021,150302523,5
2021,150302524,5
2021,165671935,2
2021,165671935,4
2021,165671944,4
2021,150301156,5
2021,150301157,5
2021,149390419,5
2021,165671957,2
2021,149390429,5
2021,149394274,5
2021,149390856,5
2021,149394642,5
2021,149394275,4
2021,149394271,4
2021,165671957,4
2021,165671960,5
2021,165671961,5
2021,165671966,5
2021,165671976,5
2021,149390437,5
2021,149390435,4
2021,161565813,5
2021,165671980,5
2021,165671982,5
2021,165671983,5
2021,149390986,4
2021,165672006,5
2021,162482584,5
2021,165672042,4
2021,150303913,4
2021,150301141,4
2021,155633251,4
2021,151473481,5
2021,165672043,5
2021,165672051,5
2021,165672052,4
2021,165672055,4
2021,165672097,5
2021,165672113,5
2021,150303714,4
2021,149390479,5
2021,150301208,5
2021,165672126,5
2021,165672133,5
2021,165672139,5
2021,165672140,4
2021,165672141,4
2021,165672142,4
2021,165672143,5
2021,165672151,1
2021,165672159,4
2021,165672160,4
2021,165672181,5
2021,165672182,4
2021,165672183,5
2021,165672198,4
2021,165672214,4
2021,165672222,5
2021,165672225,4
2021,165672232,5
2021,165672233,5
2021,165672256,5
2021,165672257,5
2021,165672258,5
2021,165672267,5
2021,151473517,5
2021,165672270,5
2021,165672273,4
2021,165672280,4
2021,165672281,5
2021,149390542,5
2021,165672287,4
2021,165672290,4
2021,165672297,2
2021,165672311,5
2021,165672313,5
2021,149390564,4
2021,165672319,5
2021,165672320,5
2021,165672322,5
2021,165672323,5
2021,165672376,5
2021,150301224,5
2021,164079924,5
2021,149390874,5
2021,149390871,5
2021,149394411,4
2021,150301256,4
2021,150301257,4
2021,165672401,4
2021,149394422,4
2021,149394420,4
2021,165672432,5
2021,165672433,5
2021,165672439,5
2021,149390683,4
2021,149394477,4
2021,149394484,4
2021,151473479,5
2021,150301350,4
2021,150301259,4
2021,150301260,4
2021,150301316,5
2021,150301326,4
2021,150301327,4
2021,150301328,4
2021,149394504,5
2021,165672445,4
2021,165672457,5
2021,150301300,4
2021,150301301,4
2021,150301361,4
2021,165672460,5
2021,153695951,5
2021,165672498,5
2021,150301320,5
2021,150301294,4
2021,150301295,4
2021,149390709,5
2021,150301273,4
2021,165672509,5
2021,156437931,5
2021,159788989,5
2021,149394678,4
2021,149394680,4
2021,149390715,4
2021,150301283,4
2021,150301352,4
2021,150301346,5
2021,150301347,5
2021,150301348,5
2021,150301281,5
2021,150303751,5
2021,150303752,5
2021,149394568,5
2021,153843014,6
2021,150303833,5
2021,149390877,4
2021,149390761,4
2021,150301305,4
2021,150301477,4
2021,151473501,5
2021,150301324,4
2021,150301325,5
2021,151474247,5
2021,150304029,5
2021,150301372,2
2021,150301351,5
2021,150301373,5
2021,150301486,4
2021,150304032,4
2021,150302273,5
2021,150303629,5
2021,150303630,5
2021,150301398,4
2021,150301491,5
2021,150301390,4
2021,150303649,5
2021,150301446,5
2021,150301453,5
2021,150303685,5
2021,150303686,4
2021,150301455,4
2021,150301456,4
2021,150301463,5
2021,153843044,4
2021,150301632,5
2021,150301633,5
2021,150304035,4
2021,150301473,4
2021,150301474,5
2021,150301475,5
2021,151473507,8
2021,150301493,5
2021,150301494,5
2021,150301485,5
2021,150301487,5
2021,150301573,5
2021,150301574,5
2021,150301575,5
2021,150301496,4
2021,150301546,1
2021,150301546,2
2021,150301546,8
2021,150301537,5
2021,150301619,5
2021,150301659,5
2021,150301660,5
2021,165672529,5
2021,150301482,4
2021,150301483,4
2021,150301516,4
2021,150301602,4
2021,150301641,5
2021,150301722,4
2021,155632954,5
2021,164509546,5
2021,150301645,5
2021,150301618,4
2021,150301688,4
2021,150301689,5
2021,150301664,5
2021,150301646,5
2021,150301653,4
2021,150301692,5
2021,150301630,4
2021,150301631,4
2021,150303618,4
2021,150303620,4
2021,150301886,4
2021,150301684,4
2021,153694358,4
2021,150301764,5
2021,150301706,5
2021,150301740,4
2021,150301741,4
2021,150301742,4
2021,165672542,4
2021,164079961,5
2021,150301805,4
2021,150301720,3
2021,150301673,5
2021,150301794,1
2021,150301777,5
2021,165672543,4
2021,165672576,5
2021,151474398,4
2021,150301733,5
2021,150303722,5
2021,153693603,5
2021,150301784,5
2021,150301785,5
2021,150303895,4
2021,150301809,4
2021,150303737,4
2021,150301719,4
2021,153693624,3
2021,150301790,4
2021,150302061,4
2021,150303948,4
2021,150301768,5
2021,150301758,5
2021,151474406,4
2021,153695983,6
2021,150301833,4
2021,150301840,4
2021,150301829,4
2021,150303642,4
2021,150301849,5
2021,150301779,5
2021,150301780,5
2021,150301782,5
2021,150301763,4
2021,150303699,4
2021,150303700,4
2021,150303919,4
2021,150303920,4
2021,150303727,4
2021,151473522,1
2021,150301839,4
2021,150301897,5
2021,150303935,5
2021,150301958,5
2021,150303909,5
2021,150303947,5
2021,150301888,4
2021,150301860,4
2021,161565810,5
2021,150301838,5
2021,150301882,5
2021,150301908,5
2021,150301984,1
2021,150301994,2
2021,150303772,4
2021,150301952,5
2021,150303802,5
2021,150303652,5
2021,150303653,4
2021,150301929,5
2021,150302001,5
2021,150302258,4
2021,150302092,1
2021,150302054,5
2021,156438458,5
2021,150302038,5
2021,150302129,5
2021,150303390,5
2021,150303695,4
2021,150303696,4
2021,150302112,5
2021,164079982,5
2021,165672585,5
2021,165672612,5
2021,153694413,5
2021,150302018,5
2021,150302030,5
2021,150302042,5
2021,150302047,4
2021,150302029,4
2021,151473543,4
2021,150302065,5
2021,151474358,5
2021,150302355,5
2021,150302230,5
2021,151473541,4
2021,150302074,4
2021,153843034,5
2021,153843035,4
2021,150302110,5
2021,150302131,4
2021,151476032,4
2021,151476033,4
2021,150303637,4
2021,150303638,4
2021,150302212,5
2021,150302600,5
2021,151474503,5
2021,150303750,5
2021,150302356,5
2021,150303614,5
2021,150303615,5
2021,150303627,5
2021,150302201,4
2021,150303650,4
2021,150302213,4
2021,156437938,5
2021,156437939,5
2021,150303691,5
2021,150303692,5
2021,165672639,5
2021,156437963,5
2021,156437964,4
2021,150302256,4
2021,150302257,4
2021,150303747,5
2021,151475781,5
2021,150302380,4
2021,150302381,5
2021,151475829,4
2021,150302265,4
2021,150302266,4
2021,150302301,5
2021,150302302,5
2021,150302303,5
2021,150302327,5
2021,150303989,5
2021,150302419,4
2021,150302420,4
2021,151473598,2
2021,150302373,5
2021,150302374,5
2021,150302774,2
2021,156437946,5
2021,156437947,5
2021,156437948,5
2021,156437949,5
2021,165672659,5
2021,156437950,5
2021,156437951,5
2021,150302402,5
2021,150302267,5
2021,153694267,5
2021,156437997,5
2021,150303623,5
2021,150302353,4
2021,162482598,4
2021,150302245,6
2021,150302245,7
2021,150303736,5
2021,150302209,2
2021,150303759,4
2021,150302246,5
2021,150302247,5
2021,150302352,5
2021,150302229,4
2021,159788434,5
2021,150302385,5
2021,153843037,6
2021,150303787,4
2021,150302443,4
2021,150303984,4
2021,151473595,2
2021,150302313,4
2021,150302317,3
2021,150303861,4
2021,150302653,5
2021,150302430,5
2021,150302431,4
2021,150302432,5
2021,150302296,5
2021,150303988,5
2021,151473586,4
2021,150304005,4
2021,151473596,4
2021,150303985,5
2021,150303994,4
2021,150304004,4
2021,150302392,4
2021,150302440,4
2021,150302441,4
2021,153694341,5
2021,159785512,4
2021,150303912,5
2021,153843053,5
2021,150303921,5
2021,150303922,5
2021,159785507,5
2021,150303848,4
2021,150302654,4
2021,161565798,5
2021,150302475,4
2021,165672660,5
2021,150302660,5
2021,153693652,4
2021,150302751,4
2021,150302623,4
2021,150302491,4
2021,150303738,5
2021,150303739,5
2021,151473551,4
2021,150302573,5
2021,150302574,5
2021,150302575,5
2021,150302578,5
2021,150302912,4
2021,150302617,5
2021,150302618,5
2021,150302619,5
2021,150302620,5
2021,150302745,4
2021,165672661,5
2021,150302539,5
2021,165672677,5
2021,150302697,5
2021,150302632,4
2021,150302633,4
2021,150302717,5
2021,150303794,4
2021,150303795,4
2021,150303061,3
2021,155633373,5
2021,150302665,5
2021,150302713,5
2021,150302765,4
2021,159788669,5
2021,151473640,4
2021,151473641,4
2021,159785523,4
2021,150302813,5
2021,150302835,4
2021,150302843,4
2021,150302732,4
2021,150302733,4
2021,150302819,5
2021,150302820,4
2021,150303698,4
2021,150302916,5
2021,150302917,5
2021,150302797,5
2021,150302798,5
2021,151473576,5
2021,150302996,5
2021,150303720,5
2021,150303721,5
2021,153693623,4
2021,151474845,5
2021,150302816,4
2021,150302817,4
2021,153693654,5
2021,150302759,4
2021,150302760,5
2021,150302761,4
2021,150302824,5
2021,150302766,4
2021,150302879,5
2021,153694238,4
2021,150302891,5
2021,150303039,4
2021,150302915,5
2021,165672688,5
2021,151475875,5
2021,151473646,5
2021,150302927,5
2021,150302900,4
2021,150302901,4
2021,150302886,4
2021,150303654,4
2021,153694273,2
2021,151473588,4
2021,165672697,4
2021,156438314,5
2021,165672698,4
2021,165672717,5
2021,150303424,5
2021,153844186,4
2021,150303874,4
2021,150302951,4
2021,151475888,4
2021,150302881,5
2021,150302903,5
2021,150302906,4
2021,150302894,5
2021,150302895,4
2021,150302896,4
2021,150302988,4
2021,150302914,4
2021,150302942,4
2021,150303822,4
2021,150303824,5
2021,150302938,4
2021,150302955,4
2021,150303022,5
2021,151475209,5
2021,150303934,5
2021,150303012,4
2021,165672726,5
2021,153694374,4
2021,165672739,5
2021,150303084,4
2021,150303009,5
2021,150303100,4
2021,150303101,4
2021,153693632,5
2021,153693633,5
2021,150303939,4
2021,150303205,4
2021,150303206,5
2021,151473670,4
2021,155633263,4
2021,155633264,4
2021,150303078,4
2021,150303945,4
2021,150303066,4
2021,164079991,5
2021,150303613,5
2021,150303957,5
2021,150303958,5
2021,150303264,5
2021,150303265,5
2021,150303087,4
2021,150303088,5
2021,150303295,4
2021,150303191,4
2021,150303192,4
2021,150303193,4
2021,150303194,5
2021,150303153,4
2021,150303260,5
2021,150303535,5
2021,150303097,5
2021,165672740,4
2021,165672744,5
2021,150303182,5
2021,150303158,5
2021,150303159,5
2021,150303163,4
2021,150303800,4
2021,151473672,4
2021,150303175,5
2021,150303184,4
2021,155633289,4
2021,164728501,4
2021,150303268,4
2021,150303410,4
2021,150303411,4
2021,150303831,4
2021,151473685,2
2021,151473685,6
2021,165672756,5
2021,153843879,4
2021,153843062,5
2021,150303255,5
2021,153843153,5
2021,150303293,4
2021,151473684,5
2021,151473702,4
2021,151473711,5
2021,151473712,5
2021,151473713,5
2021,150303400,5
2021,151475847,4
2021,151473698,5
2021,150303723,5
2021,150303724,4
2021,150303712,4
2021,150303767,4
2021,151473693,4
2021,151473694,5
2021,151473695,4
2021,151473696,4
2021,151473697,5
2021,151475927,5
2021,150303706,3
2021,150303329,5
2021,150303578,5
2021,150303579,5
2021,153694438,4
2021,150303253,4
2021,151475857,4
2021,150303284,4
2021,150303464,5
2021,153694489,5
2021,153694490,5
2021,151473705,5
2021,151473706,6
2021,151473720,5
2021,151473721,5
2021,151473722,5
2021,151475924,4
2021,162482595,4
2021,165672784,5
2021,150303835,5
2021,150303314,4
2021,151473764,4
2021,151473765,5
2021,151473775,5
2021,151473776,5
2021,150303395,4
2021,150303407,5
2021,151473724,5
2021,151473860,5
2021,155633429,4
2021,153694536,5
2021,150303514,4
2021,151473824,5
2021,165672789,4
2021,165672792,5
2021,165672795,4
2021,150303458,4
2021,150303462,5
2021,165672798,4
2021,165672799,5
2021,165672878,5
2021,151473750,4
2021,150303569,4
2021,150303570,4
2021,151473806,4
2021,151473807,5
2021,151473819,4
2021,150303420,4
2021,165672879,5
2021,165672887,5
2021,165672914,4
2021,150303544,4
2021,165672934,5
2021,150303530,5
2021,150303542,4
2021,150303557,5
2021,150303558,4
2021,151473830,4
2021,151473801,5
2021,162482600,4
2021,151473817,4
2021,151473972,5
2021,151473973,5
2021,151473929,4
2021,151473849,4
2021,151473841,5
2021,151473897,5
2021,151473898,5
2021,150303597,5
2021,151473835,4
2021,151473861,4
2021,151473862,4
2021,165672947,5
2021,151474007,5
2021,151473899,5
2021,151473864,5
2021,151473877,4
2021,151473914,5
2021,151475913,4
2021,151474033,5
2021,151474034,4
2021,151473949,5
2021,151473950,5
2021,151473998,5
2021,151473951,5
2021,151473952,5
2021,165672950,4
2021,165672951,4
2021,165672958,5
2021,156437993,5
2021,165672962,4
2021,165672999,5
2021,151474022,4
2021,151473990,4
2021,151475930,4
2021,151475931,4
2021,151475932,4
2021,151475933,4
2021,151474042,4
2021,151475824,4
2021,151475957,5
2021,151473962,5
2021,151474181,5
2021,151474095,4
2021,151474096,4
2021,151475984,5
2021,153694299,6
2021,151474069,5
2021,151474235,5
2021,151474236,4
2021,151473997,5
2021,151474349,4
2021,151475974,4
2021,151474010,5
2021,151474055,5
2021,151474017,5
2021,155632958,4
2021,155632959,5
2021,151474063,4
2021,151474184,4
2021,151474185,4
2021,151474134,5
2021,151474027,5
2021,151474103,5
2021,151474104,5
2021,151475775,5
2021,156438113,4
2021,153694393,5
2021,151476075,5
2021,151474060,4
2021,151474061,4
2021,151474061,6
2021,151476002,5
2021,151474046,4
2021,151474084,4
2021,151474092,5
2021,151474201,5
2021,151475483,5
2021,151474163,4
2021,151474127,4
2021,163041985,5
2021,151474654,4
2021,153693653,5
2021,153696079,4
2021,161565799,6
2021,153696119,5
2021,153693693,4
2021,153693723,5
2021,151474164,5
2021,165673047,5
2021,151474215,5
2021,151474196,5
2021,151475836,5
2021,151474231,4
2021,151474230,5
2021,151474382,5
2021,151474415,4
2021,151474218,5
2021,151474334,5
2021,151474335,5
2021,165673090,5
2021,153693685,4
2021,151475850,5
2021,151474179,3
2021,151474192,4
2021,151474193,4
2021,151474475,5
2021,153843104,4
2021,153843105,5
2021,151474270,4
2021,151474417,4
2021,151474237,4
2021,151474341,5
2021,151474342,4
2021,151474336,4
2021,151474221,6
2021,151474255,5
2021,151474242,4
2021,151474253,4
2021,151474269,4
2021,161568472,4
2021,165673100,5
2021,165673101,5
2021,165673112,5
2021,159785535,5
2021,151474520,5
2021,151474521,5
2021,151474729,5
2021,151474730,5
2021,151474414,4
2021,151476119,5
2021,151474386,4
2021,151474538,5
2021,151474280,4
2021,151474605,4
2021,151474283,4
2021,151474299,5
2021,151474550,6
2021,151474551,4
2021,151476110,5
2021,151474351,4
2021,151474464,5
2021,151474465,5
2021,151474466,5
2021,153693692,5
2021,165673124,4
2021,151474569,4
2021,151474446,4
2021,151474447,5
2021,151474627,4
2021,151474628,4
2021,151474404,4
2021,151474405,4
2021,151474635,4
2021,151475822,5
2021,151475992,4
2021,151475993,4
2021,151476004,4
2021,151476005,4
2021,151474467,5
2021,151474383,5
2021,153694454,4
2021,151474488,5
2021,151474630,4
2021,151474653,5
2021,151475912,4
2021,151475929,4
2021,151474572,4
2021,151474573,4
2021,151474574,4
2021,151475918,4
2021,151475919,4
2021,165673128,5
2021,165673131,5
2021,156439003,5
2021,151474448,4
2021,151474437,4
2021,151474528,5
2021,151474722,4
2021,151474723,5
2021,153843118,5
2021,151474543,4
2021,151474544,5
2021,151474506,5
2021,151474524,5
2021,151474786,5
2021,151474613,4
2021,151474545,5
2021,151474499,4
2021,165673154,6
2021,153694551,4
2021,151474536,4
2021,151474537,4
2021,151474561,4
2021,156438042,5
2021,151474529,5
2021,151474779,5
2021,151474742,5
2021,151474919,5
2021,151474753,5
2021,151475523,4
2021,151475524,5
2021,151474877,4
2021,151474878,4
2021,151474583,5
2021,151474584,5
2021,151474588,5
2021,151474622,4
2021,151474616,4
2021,151474606,5
2021,165673183,4
2021,151474589,4
2021,151474597,5
2021,151475040,5
2021,151475041,5
2021,151474733,4
2021,153693706,4
2021,153693732,5
2021,153693730,2
2021,162482621,5
2021,151475024,5
2021,151474718,5
2021,159788437,5
2021,155632984,4
2021,151475973,4
2021,151475948,5
2021,151474738,5
2021,151475968,5
2021,159785525,5
2021,159785526,5
2021,159788429,5
2021,151474818,4
2021,151474819,4
2021,151474841,5
2021,151474842,5
2021,151474843,5
2021,153693713,5
2021,153693705,5
2021,151474923,4
2021,151474924,4
2021,151475030,5
2021,151475430,5
2021,151474858,4
2021,153694010,3
2021,165673197,6
2021,151474938,5
2021,151474829,4
2021,151474749,4
2021,151474750,4
2021,153693739,5
2021,151474798,4
2021,151475881,5
2021,151475080,4
2021,151475286,5
2021,151475425,4
2021,164080021,5
2021,151474956,2
2021,151474933,5
2021,151474824,4
2021,151475950,5
2021,151475951,5
2021,151475817,5
2021,151475960,4
2021,151475804,4
2021,151474907,4
2021,153695996,5
2021,153693729,5
2021,153693953,5
2021,151474914,4
2021,151474865,5
2021,151474893,5
2021,151475001,4
2021,155633278,5
2021,151474898,4
2021,156440560,6
2021,151475251,5
2021,151474897,4
2021,165673201,5
2021,151475006,4
2021,151474979,4
2021,151474980,5
2021,151474981,4
2021,151475044,5
2021,153693728,4
2021,151474934,5
2021,151474912,5
2021,151474976,4
2021,156438085,4
2021,151474932,4
2021,151475895,4
2021,151474996,3
2021,153843116,6
2021,151474971,4
2021,151475907,4
2021,151475051,5
2021,151475321,5
2021,165673217,5
2021,162482698,5
2021,155633262,5
2021,153693737,4
2021,151475981,5
2021,151475236,5
2021,151475237,4
2021,151475061,5
2021,151475477,4
2021,151475007,4
2021,151475020,4
2021,151475905,5
2021,151475119,5
2021,151475113,4
2021,151475114,4
2021,151475228,4
2021,151475125,4
2021,165673232,5
2021,151475184,5
2021,151475185,5
2021,165673233,5
2021,165673275,5
2021,151475883,4
2021,151475106,5
2021,151475107,5
2021,151475108,5
2021,151475194,5
2021,151475127,5
2021,151475128,5
2021,151475306,4
2021,151475221,4
2021,151475192,5
2021,151475225,5
2021,151475256,4
2021,151475359,4
2021,153694683,8
2021,159785521,5
2021,151475218,4
2021,151475920,5
2021,151475130,5
2021,151475569,5
2021,153693758,4
2021,151476041,5
2021,153693768,5
2021,155635735,5
2021,151475226,2
2021,151475812,4
2021,151475120,4
2021,151475244,5
2021,165673285,6
2021,151475246,5
2021,153843132,5
2021,165673289,4
2021,156438156,3
2021,151475826,4
2021,151475827,4
2021,151475828,4
2021,151475841,4
2021,151475642,5
2021,165673298,5
2021,153693765,5
2021,153693770,5
2021,151475289,5
2021,151475308,4
2021,151475295,4
2021,151475367,4
2021,151475434,4
2021,151475363,4
2021,151475496,5
2021,151475497,5
2021,151475362,5
2021,151475866,4
2021,165673303,4
2021,151475990,4
2021,151475326,5
2021,153693819,4
2021,151475731,4
2021,151475732,4
2021,151475370,4
2021,155635603,3
2021,153693782,5
2021,151475400,4
2021,153843941,4
2021,151475410,4
2021,153693814,4
2021,153693766,5
2021,151475751,4
2021,151475436,5
2021,162482645,4
2021,162482646,5
2021,153696083,5
2021,159788704,5
2021,151475460,4
2021,151475462,5
2021,155632969,5
2021,155632970,5
2021,155632971,5
2021,151476062,4
2021,153696291,4
2021,151475668,1
2021,151475878,4
2021,151475704,4
2021,165673313,5
2021,153693781,4
2021,151475503,5
2021,151475504,5
2021,151475511,3
2021,151475511,6
2021,165673351,5
2021,151475471,5
2021,153693830,5
2021,153693831,4
2021,151475520,4
2021,151476064,5
2021,151475528,5
2021,151475529,5
2021,151475530,5
2021,153693807,5
2021,151476175,5
2021,151476176,5
2021,151476177,5
2021,151475614,4
2021,153843131,5
2021,156440573,5
2021,151475892,5
2021,151475893,5
2021,151475894,5
2021,151475526,5
2021,153693785,5
2021,153693786,4
2021,151475582,5
2021,153843216,5
2021,153693798,5
2021,151476066,4
2021,151475656,5
2021,153693796,4
2021,151475563,4
2021,151475613,5
2021,151475600,5
2021,151475681,4
2021,151475683,5
2021,153693792,4
2021,153843191,4
2021,156439141,5
2021,151475663,4
2021,151475664,4
2021,153693835,4
2021,151475595,4
2021,153845684,4
2021,153694507,5
2021,153693833,5
2021,151475972,4
2021,156439191,5
2021,151475763,5
2021,151476158,5
2021,151476159,5
2021,151476178,5
2021,165673363,5
2021,151475758,5
2021,165673364,4
2021,156439893,5
2021,164080042,5
2021,153843126,4
2021,153693928,4
2021,165673375,5
2021,156438094,5
2021,151475755,4
2021,151475874,4
2021,151476042,5
2021,151475908,5
2021,151475909,5
2021,151475976,4
2021,153693866,4
2021,153845701,5
2021,151475842,5
2021,151475843,4
2021,151476050,4
2021,153695080,5
2021,153693868,2
2021,165673402,5
2021,153693965,5
2021,153694578,5
2021,153693878,4
2021,156439018,4
2021,153693872,4
2021,153694655,5
2021,153693956,4
2021,153693957,4
2021,153693869,5
2021,153693875,5
2021,153693891,4
2021,153693888,5
2021,153693970,4
2021,153693971,4
2021,153694032,5
2021,153843134,4
2021,153696084,5
2021,153693943,5
2021,153693914,5
2021,153693961,4
2021,153693992,5
2021,153694014,4
2021,153695956,4
2021,153695957,5
2021,153693974,5
2021,153693975,5
2021,153693976,4
2021,153693919,5
2021,153693920,5
2021,153693921,5
2021,153693922,5
2021,153693923,5
2021,153693924,5
2021,153693925,5
2021,153693954,3
2021,153693941,4
2021,153843144,5
2021,153695973,4
2021,153693964,4
2021,153694105,5
2021,153693951,4
2021,153693952,4
2021,153694009,4
2021,153696012,4
2021,153844099,5
2021,153694084,5
2021,153694085,5
2021,153694086,5
2021,153694044,4
2021,155633393,5
2021,153693998,4
2021,153694025,4
2021,153693981,4
2021,156439227,5
2021,165673436,4
2021,153694802,5
2021,153694155,5
2021,153694157,5
2021,155633332,5
2021,153694063,5
2021,153696275,4
2021,153696276,4
2021,153843171,5
2021,153843172,5
2021,155633002,5
2021,156439854,5
2021,153694207,4
2021,153694069,4
2021,153696209,2
2021,153694104,4
2021,153843183,5
2021,165673437,1
2021,153694125,4
2021,153694201,5
2021,153694119,5
2021,165673437,6
2021,165673503,5
2021,161565821,5
2021,161565822,5
2021,155633009,4
2021,153694171,4
2021,153696015,4
2021,153696284,5
2021,155633018,4
2021,155633019,4
2021,153696109,4
2021,153696299,5
2021,153696180,5
2021,153843174,4
2021,153843187,2
2021,153696111,5
2021,153696244,4
2021,153696256,5
2021,153696305,5
2021,153694089,4
2021,153694128,5
2021,153696067,4
2021,153694169,5
2021,153694190,4
2021,153695902,5
2021,153694143,4
2021,153694145,5
2021,153695972,5
2021,161568336,5
2021,153695993,5
2021,153695994,5
2021,153696018,4
2021,153696208,4
2021,153695923,4
2021,153695968,4
2021,153695969,4
2021,153696182,5
2021,153843155,5
2021,161565846,5
2021,153696051,4
2021,153696093,4
2021,153696154,5
2021,153696292,3
2021,153843169,5
2021,155633400,5
2021,153696030,5
2021,153696031,5
2021,155633031,5
2021,155633032,5
2021,153694380,3
2021,153696130,4
2021,153694323,4
2021,153845732,4
2021,153694406,4
2021,155633006,4
2021,153694378,5
2021,155632995,5
2021,153694442,5
2021,153843210,4
2021,153696003,5
2021,153694330,4
2021,153694332,4
2021,153843241,3
2021,153694252,5
2021,153695964,4
2021,153694354,5
2021,159785584,4
2021,153694370,5
2021,153694371,4
2021,153696033,4
2021,153694326,4
2021,156440691,5
2021,153694294,5
2021,153843177,5
2021,153843179,5
2021,153843170,4
2021,165673512,5
2021,156438129,5
2021,165673535,5
2021,153845466,2
2021,153845466,8
2021,153694645,5
2021,153694436,5
2021,153694452,4
2021,153694453,4
2021,153843209,3
2021,153694458,4
2021,153694723,5
2021,153694440,4
2021,153694477,5
2021,153694566,4
2021,153694567,4
2021,165673538,4
2021,153694527,5
2021,153844101,5
2021,153844102,5
2021,153844103,4
2021,153694659,4
2021,153694556,4
2021,153694743,4
2021,155633027,4
2021,165673539,4
2021,165673550,5
2021,153694843,4
2021,153696010,5
2021,153694621,8
2021,153694622,4
2021,153694691,4
2021,153694517,5
2021,165673561,5
2021,153694669,4
2021,153694793,4
2021,165673562,5
2021,156438136,8
2021,153694623,4
2021,153694543,5
2021,165673573,5
2021,153696072,4
2021,153696176,5
2021,153694874,5
2021,153694875,5
2021,153694898,6
2021,153694922,4
2021,153694923,4
2021,165673594,5
2021,153696089,5
2021,159785570,5
2021,153696141,5
2021,153694707,5
2021,153694893,4
2021,153696162,5
2021,153694766,5
2021,153694848,5
2021,153694662,4
2021,153695482,4
2021,153694716,4
2021,153696258,4
2021,153696259,4
2021,153694741,4
2021,153694634,5
2021,165673595,5
2021,165673613,5
2021,153843194,5
2021,153695041,5
2021,153694880,5
2021,153694895,5
2021,153694896,5
2021,153694872,4
2021,153694784,5
2021,153696122,4
2021,153694757,4
2021,153843273,4
2021,153694862,4
2021,153696194,5
2021,153694737,4
2021,153694738,4
2021,153696133,5
2021,153696137,4
2021,153694822,4
2021,153694704,5
2021,155633022,5
2021,153845899,5
2021,153845900,3
2021,153694864,4
2021,153694799,5
2021,153844671,5
2021,153694820,4
2021,153694821,4
2021,153694763,4
2021,153696029,5
2021,153843205,5
2021,153696181,4
2021,153695390,4
2021,153695392,4
2021,153694918,5
2021,153694883,5
2021,153694890,5
2021,153694937,5
2021,153694938,5
2021,153694899,4
2021,153696198,4
2021,153696199,4
2021,153696047,4
2021,165673614,5
2021,165673619,5
2021,165673620,5
2021,159788713,4
2021,155633395,5
2021,153695970,4
2021,153695971,4
2021,153695059,5
2021,153694932,5
2021,153695047,4
2021,165673658,4
2021,161565892,2
2021,153695210,5
2021,153695142,4
2021,153844316,5
2021,153843219,4
2021,153843220,4
2021,155633043,4
2021,153695078,5
2021,153695079,5
2021,165673659,5
2021,165673662,4
2021,153695034,4
2021,153695108,5
2021,153695009,5
2021,153695010,5
2021,165673671,4
2021,153695067,5
2021,153695068,5
2021,153845401,5
2021,153695285,5
2021,153696150,4
2021,153696076,4
2021,153695181,5
2021,155633048,5
2021,153843240,4
2021,159785568,5
2021,153843231,4
2021,153843232,4
2021,153843233,4
2021,153695206,4
2021,153695038,5
2021,153695052,4
2021,153695053,4
2021,153695358,5
2021,153695359,5
2021,155633037,5
2021,156439759,5
2021,153695109,5
2021,156440793,4
2021,153695172,5
2021,153696125,5
2021,153695155,5
2021,153843224,5
2021,162482674,2
2021,155633042,5
2021,165673674,5
2021,153695222,5
2021,153695952,5
2021,153695117,5
2021,153843247,4
2021,153843243,3
2021,153695328,4
2021,153695169,4
2021,159785587,4
2021,159785588,5
2021,156438236,5
2021,153695980,4
2021,153843229,5
2021,153695229,4
2021,155633052,4
2021,153695311,5
2021,153695678,3
2021,165673677,5
2021,165673678,5
2021,153695233,4
2021,165673680,4
2021,165673681,4
2021,153695263,5
2021,153695266,5
2021,153695186,5
2021,153695224,5
2021,153695225,5
2021,165673686,5
2021,153695258,5
2021,153696301,4
2021,153696302,4
2021,153696306,4
2021,153696307,4
2021,153696309,5
2021,153696310,4
2021,153695363,5
2021,155633079,5
2021,153695324,5
2021,153695341,5
2021,153695342,5
2021,153696315,4
2021,153696316,4
2021,153844831,4
2021,153844832,4
2021,153696077,5
2021,153696078,4
2021,153695513,5
2021,153695472,5
2021,155633047,5
2021,155635681,5
2021,155635682,4
2021,153695450,4
2021,153695438,4
2021,153695447,5
2021,153695484,4
2021,153695485,4
2021,153695301,4
2021,153695302,4
2021,153695321,4
2021,153695481,5
2021,165673709,4
2021,153695521,4
2021,153695423,5
2021,153695677,5
