data_year,criminal_act_id,offense_id
2021,6,174066606
2021,6,180028022
2021,6,180028023
2021,6,178845129
2021,9,174066525
2021,9,174067283
2021,6,178845132
2021,9,174066481
2021,9,180028034
2021,9,174066922
2021,2,174066793
2021,3,178845144
2021,9,174066542
2021,9,174066520
2021,9,180028046
2021,9,174068043
2021,6,178845162
2021,9,174066617
2021,9,174068063
2021,9,174066589
2021,9,174066516
2021,9,174066881
2021,9,175849717
2021,9,174066661
2021,9,174066504
2021,3,178845187
2021,3,173926570
2021,9,174066776
2021,6,173924142
2021,9,174066648
2021,9,174066568
2021,9,178367792
2021,9,174066598
2021,6,174066605
2021,9,174066639
2021,9,174066747
2021,9,174066936
2021,9,174066544
2021,9,174066599
2021,9,174066652
2021,1,180028075
2021,9,174066612
2021,6,180028094
2021,9,173924153
2021,9,174066586
2021,6,180028095
2021,9,178845211
2021,9,174066646
2021,6,178845252
2021,9,173924146
2021,9,174067384
2021,9,174066715
2021,9,174068068
2021,9,174066578
2021,10,174066798
2021,9,174068075
2021,8,174066632
2021,9,174066649
2021,5,174066856
2021,9,174066877
2021,9,174066701
2021,6,174066719
2021,6,178845262
2021,6,178845268
2021,9,174066622
2021,9,173924380
2021,9,174066685
2021,6,178845276
2021,9,174067658
2021,9,174066608
2021,1,180028150
2021,6,180028173
2021,9,174066711
2021,9,174067656
2021,9,174066783
2021,8,174066968
2021,6,174066755
2021,6,174066756
2021,9,174067034
2021,9,180028175
2021,9,174066994
2021,9,176768798
2021,6,180028180
2021,9,174066702
2021,6,178845315
2021,9,174068222
2021,9,174068223
2021,9,174066914
2021,6,178845316
2021,9,174066675
2021,12,180028198
2021,6,174066673
2021,9,174066706
2021,9,174068058
2021,9,174068059
2021,6,174066882
2021,9,176768783
2021,9,174066933
2021,9,174066740
2021,9,174066767
2021,6,174066884
2021,8,180028213
2021,6,174066889
2021,6,178845356
2021,6,174066887
2021,9,175849766
2021,6,175849739
2021,9,174066770
2021,9,174066729
2021,9,174066810
2021,9,174068103
2021,6,178845357
2021,6,178845358
2021,4,178845363
2021,6,174066843
2021,9,174068115
2021,8,180028239
2021,9,174066723
2021,6,180028244
2021,6,174066765
2021,6,174066766
2021,9,174068069
2021,9,180028256
2021,6,174066744
2021,6,174066837
2021,6,174066838
2021,9,174066809
2021,9,174066705
2021,9,174068225
2021,9,174068081
2021,9,180028257
2021,9,174066799
2021,1,180028261
2021,2,174066971
2021,9,174068117
2021,9,174068118
2021,9,174068107
2021,6,179535473
2021,9,174068108
2021,6,174068087
2021,9,174066742
2021,6,178845411
2021,9,174066819
2021,9,173924602
2021,6,180028275
2021,9,174066865
2021,9,174066807
2021,1,180028282
2021,2,174067020
2021,6,174067143
2021,9,174066835
2021,6,178845426
2021,3,174068210
2021,6,174068211
2021,9,174067649
2021,3,178845435
2021,9,174066803
2021,9,176768835
2021,6,178845435
2021,9,174067320
2021,6,180028324
2021,2,174066780
2021,9,174067653
2021,6,174066811
2021,9,174066908
2021,6,174066839
2021,6,174067050
2021,8,180028326
2021,6,178845478
2021,9,174068157
2021,9,174066860
2021,9,174066876
2021,6,174067475
2021,6,174067476
2021,9,174067080
2021,2,180028344
2021,7,178845484
2021,6,178845489
2021,6,176768799
2021,9,175849728
2021,9,174066801
2021,9,174066854
2021,6,178845490
2021,8,178845498
2021,7,173924237
2021,7,173924256
2021,6,178845517
2021,9,174066862
2021,8,174066878
2021,6,174066950
2021,9,174066930
2021,6,178845518
2021,9,174067664
2021,6,178845519
2021,6,178845528
2021,6,174067039
2021,9,174068098
2021,6,178845532
2021,9,174066944
2021,9,174068090
2021,6,178845540
2021,7,178845540
2021,6,178845547
2021,9,174067194
2021,9,174067108
2021,3,178845548
2021,3,178845549
2021,9,174067155
2021,9,180028420
2021,6,174066958
2021,9,173924280
2021,7,173924179
2021,9,180028423
2021,6,178845571
2021,9,176768789
2021,6,180028498
2021,6,174067015
2021,3,174067000
2021,9,174068238
2021,6,174067035
2021,6,178845582
2021,6,174066902
2021,6,178845584
2021,9,174067027
2021,1,180028639
2021,9,174067244
2021,1,174066945
2021,9,174066969
2021,9,174068120
2021,3,174068121
2021,9,174066957
2021,6,173925062
2021,9,173925063
2021,9,174066955
2021,6,174066956
2021,9,174067098
2021,9,175849735
2021,9,174067062
2021,9,174067126
2021,9,174067127
2021,9,174067105
2021,2,174067068
2021,6,178845650
2021,2,175849750
2021,9,174067014
2021,9,174067033
2021,9,180028688
2021,9,174066943
2021,9,174067386
2021,6,180028696
2021,9,174067076
2021,6,178845656
2021,6,180028737
2021,9,174067043
2021,9,175849786
2021,6,174067525
2021,9,174067019
2021,6,180028738
2021,6,180028747
2021,6,180028763
2021,9,174067422
2021,8,180028769
2021,9,174067324
2021,9,174068259
2021,9,174068260
2021,9,174067029
2021,9,174068130
2021,9,174067055
2021,9,174066966
2021,1,180028774
2021,6,174067090
2021,9,174067557
2021,9,174066980
2021,6,178845722
2021,9,174067007
2021,9,174067175
2021,9,175849729
2021,9,174067489
2021,6,180028804
2021,9,174067520
2021,6,178845788
2021,9,174067443
2021,9,175849746
2021,6,174067177
2021,9,174067008
2021,9,176768779
2021,9,173925060
2021,9,174068139
2021,9,174067239
2021,9,173924971
2021,6,173924975
2021,6,173924976
2021,9,174068149
2021,8,174067308
2021,6,173924360
2021,9,174067133
2021,9,174067211
2021,6,173925114
2021,9,180028914
2021,8,180028926
2021,9,174067141
2021,9,174067038
2021,9,174067040
2021,9,180028930
2021,9,174067355
2021,9,180028952
2021,9,174068151
2021,9,178367826
2021,6,175850577
2021,9,174067140
2021,9,178370191
2021,6,180028958
2021,8,180093371
2021,9,174067559
2021,8,180093372
2021,6,178845850
2021,9,175850686
2021,6,176768804
2021,8,176768804
2021,9,174067025
2021,6,174067617
2021,9,173924258
2021,9,174067293
2021,9,174067642
2021,7,178845850
2021,3,180028988
2021,4,173924863
2021,4,173924816
2021,4,178368408
2021,6,178845867
2021,6,178845868
2021,6,178845873
2021,9,174067191
2021,9,174067584
2021,6,178845874
2021,6,178845882
2021,9,174067603
2021,9,175850774
2021,6,178845897
2021,6,174067563
2021,6,174067565
2021,9,174068168
2021,2,173924260
2021,6,178845902
2021,9,174067322
2021,9,174067650
2021,9,174067659
2021,6,178845909
2021,6,174067571
2021,6,178845910
2021,12,180029035
2021,9,173924271
2021,6,174067179
2021,9,180029037
2021,9,174067629
2021,6,178845959
2021,6,173926699
2021,6,173926700
2021,6,173926701
2021,9,174068229
2021,6,176768819
2021,6,173924261
2021,9,174067542
2021,6,173925335
2021,9,173925363
2021,9,174067374
2021,9,174067375
2021,9,174068159
2021,9,175850605
2021,8,178845961
2021,6,173924290
2021,6,178845968
2021,6,173924284
2021,6,173924294
2021,9,175850561
2021,6,178845969
2021,8,178845969
2021,8,178845973
2021,6,173924617
2021,6,173925953
2021,6,180029074
2021,6,178845976
2021,6,178845977
2021,9,180029076
2021,12,180029079
2021,9,173925016
2021,9,174067142
2021,6,178845983
2021,8,178845986
2021,6,178845998
2021,9,173924328
2021,9,174067145
2021,6,178846014
2021,6,174067415
2021,9,174067282
2021,9,174068182
2021,3,178846016
2021,9,173924292
2021,8,178846017
2021,9,174067501
2021,6,178846033
2021,6,173924305
2021,9,174068162
2021,9,174067138
2021,9,174067226
2021,9,174068156
2021,9,173924248
2021,9,174067174
2021,9,174067310
2021,6,178846034
2021,6,178846047
2021,6,174067236
2021,6,174067237
2021,9,173924289
2021,6,174067548
2021,6,173924297
2021,9,174068170
2021,9,173924339
2021,9,180029126
2021,3,178846064
2021,9,174067296
2021,9,173924985
2021,9,174067558
2021,8,173925142
2021,9,180029135
2021,9,173924371
2021,9,173924334
2021,8,178846075
2021,2,173924491
2021,6,173924416
2021,8,180029154
2021,2,173924676
2021,9,173924425
2021,9,173924293
2021,9,173924344
2021,9,180029161
2021,1,174068252
2021,2,173924327
2021,6,180029163
2021,8,178846093
2021,6,175849777
2021,6,174068183
2021,9,180029187
2021,9,173926889
2021,9,178367769
2021,9,174067311
2021,6,173924379
2021,9,176768806
2021,6,173926556
2021,6,173926557
2021,9,173925040
2021,9,173925083
2021,9,173924570
2021,6,173926578
2021,3,178846121
2021,9,175849760
2021,9,175849761
2021,6,178846121
2021,7,178846121
2021,6,178846122
2021,6,178846128
2021,9,173926771
2021,1,180029208
2021,9,173926084
2021,9,173926804
2021,9,173925181
2021,9,175849749
2021,9,180029220
2021,6,173924519
2021,9,173924409
2021,8,175849919
2021,9,173924463
2021,6,173924394
2021,9,175849796
2021,6,173924430
2021,6,178846176
2021,9,173924453
2021,6,173924443
2021,6,180029237
2021,6,173924477
2021,1,173924441
2021,9,173924544
2021,6,178846203
2021,9,173924439
2021,9,173924503
2021,9,175849764
2021,9,173924472
2021,3,178846207
2021,9,176768832
2021,9,173924475
2021,3,180029257
2021,3,180029258
2021,9,173924495
2021,6,178846225
2021,9,173924433
2021,9,173924415
2021,8,178846237
2021,9,173924447
2021,9,173925362
2021,6,178846241
2021,9,173924437
2021,9,173924499
2021,9,175851971
2021,8,178846246
2021,9,173924426
2021,9,173924459
2021,3,178846260
2021,9,173924568
2021,6,180029293
2021,9,175849789
2021,6,180029294
2021,6,180029296
2021,9,175849797
2021,6,173926937
2021,6,178846279
2021,9,173924662
2021,9,173924583
2021,6,173926878
2021,9,173924476
2021,6,178846280
2021,6,173926577
2021,14,180029317
2021,9,173924523
2021,9,173924546
2021,9,173924489
2021,9,173924555
2021,9,173924534
2021,9,173924620
2021,9,173924521
2021,9,173924493
2021,9,178367764
2021,9,173924446
2021,9,173924533
2021,9,173924506
2021,8,178846306
2021,6,178846323
2021,6,173924664
2021,6,178846332
2021,9,173924543
2021,9,173924598
2021,8,178846333
2021,9,180029341
2021,7,173924630
2021,3,178846344
2021,9,173924741
2021,9,173924653
2021,6,178846346
2021,9,178367798
2021,9,178367799
2021,6,178846352
2021,9,173924511
2021,6,173926566
2021,9,173924682
2021,9,173924581
2021,6,178846353
2021,9,180029361
2021,9,173926670
2021,9,173924526
2021,6,173924631
2021,8,178846376
2021,6,173924539
2021,9,173924501
2021,9,173924567
2021,9,173924698
2021,8,178846377
2021,6,178846378
2021,9,175852118
2021,6,180029372
2021,9,173924497
2021,6,179535485
2021,9,173924930
2021,14,180029374
2021,9,173926737
2021,6,173924522
2021,9,173924735
2021,6,178846384
2021,6,178846393
2021,6,173926741
2021,8,178846393
2021,6,178846395
2021,9,173924643
2021,9,173924574
2021,8,178846395
2021,6,178846397
2021,6,180029403
2021,9,173924623
2021,9,173924654
2021,9,173924518
2021,9,173924705
2021,9,173924550
2021,9,173924669
2021,6,173924594
2021,6,173924595
2021,6,178846446
2021,9,173924621
2021,8,173924641
2021,9,175852181
2021,9,180029426
2021,9,180029428
2021,9,180029433
2021,6,178370254
2021,9,173926695
2021,6,173924660
2021,9,180029444
2021,8,173924778
2021,9,173924704
2021,6,173924625
2021,2,173924776
2021,6,173926715
2021,7,178846490
2021,6,173924560
2021,9,173924758
2021,8,178846491
2021,8,178846492
2021,6,178846495
2021,2,173925812
2021,9,173926711
2021,3,180029490
2021,9,173926928
2021,9,173926608
2021,9,173924632
2021,9,173924563
2021,9,176768834
2021,6,180029490
2021,9,180029494
2021,9,173924633
2021,9,173926777
2021,6,180029495
2021,9,180029499
2021,9,180029514
2021,6,173925756
2021,8,173924673
2021,9,173925563
2021,12,180029532
2021,3,176768865
2021,6,173925633
2021,9,173925718
2021,6,178846555
2021,6,178846560
2021,8,175849806
2021,9,173924824
2021,6,178846574
2021,9,173924796
2021,6,173924790
2021,9,178367801
2021,9,173924852
2021,6,178846597
2021,9,173924752
2021,9,176768897
2021,6,173924724
2021,5,173924918
2021,6,173924802
2021,9,173924942
2021,9,173924807
2021,9,173924696
2021,9,178846603
2021,9,173924827
2021,6,173924739
2021,9,173924898
2021,8,178846604
2021,12,180029574
2021,12,180029578
2021,6,178846609
2021,9,178367809
2021,9,180029583
2021,9,180029588
2021,9,173924794
2021,9,176768840
2021,6,178846622
2021,9,173924823
2021,9,173924875
2021,6,173924710
2021,6,173924711
2021,9,173924915
2021,6,180029602
2021,6,173924821
2021,9,173924837
2021,9,180029603
2021,6,178846649
2021,9,178367865
2021,3,176768854
2021,9,173924793
2021,6,173924772
2021,9,173924777
2021,2,173926358
2021,2,178846650
2021,6,180029635
2021,6,173924848
2021,9,175849811
2021,2,173925958
2021,8,178846668
2021,6,173925706
2021,6,178846676
2021,9,173925883
2021,9,173925884
2021,6,180029644
2021,9,173926600
2021,8,178846678
2021,2,173925936
2021,9,180029647
2021,9,178368517
2021,9,178846686
2021,6,173924846
2021,12,178846703
2021,9,173924808
2021,9,173926655
2021,6,173924857
2021,9,173926978
2021,7,178846711
2021,9,173924963
2021,9,173926781
2021,9,173924835
2021,9,173924905
2021,9,173925594
2021,6,178846722
2021,9,173925557
2021,9,173925962
2021,9,173924781
2021,6,173925292
2021,6,180029701
2021,6,173925148
2021,9,173924844
2021,9,173925098
2021,9,173924909
2021,9,173924845
2021,6,173925001
2021,2,173925075
2021,9,173925055
2021,9,173924920
2021,6,178846781
2021,6,173925149
2021,9,173924912
2021,8,173924894
2021,9,173925007
2021,3,173924878
2021,2,173925185
2021,9,173925022
2021,9,173926990
2021,9,173924860
2021,6,178846782
2021,6,178846783
2021,9,173926952
2021,6,178846789
2021,9,173924872
2021,9,173924948
2021,8,178846795
2021,9,173925038
2021,9,173926783
2021,9,173924847
2021,6,178846801
2021,9,173924893
2021,6,178846802
2021,3,178846812
2021,9,173925111
2021,9,176768944
2021,12,178846823
2021,9,173925119
2021,9,173925120
2021,9,173925088
2021,6,180029764
2021,9,173924994
2021,9,173925003
2021,6,178846835
2021,9,175849853
2021,9,173926967
2021,3,178846839
2021,9,173925012
2021,6,173924925
2021,6,178846842
2021,9,173924978
2021,6,178846843
2021,6,180093374
2021,9,176768838
2021,6,180029774
2021,6,180029780
2021,9,178368358
2021,9,173926643
2021,9,178368467
2021,9,173925078
2021,9,173925028
2021,9,180029796
2021,9,173924969
2021,9,173925099
2021,6,173924958
2021,9,173925054
2021,9,173924940
2021,9,173925030
2021,6,178846879
2021,9,173925027
2021,8,179535493
2021,14,178846892
2021,9,175849823
2021,6,180029811
2021,9,173925162
2021,9,173926933
2021,6,178846898
2021,9,173925024
2021,6,178846957
2021,9,175849878
2021,9,173925047
2021,9,173926947
2021,9,173925064
2021,6,173926872
2021,5,178368412
2021,9,173925097
2021,9,173924979
2021,8,178846979
2021,6,178847006
2021,3,178847022
2021,6,178847034
2021,9,180029850
2021,6,180029855
2021,8,178847058
2021,9,180029864
2021,6,178847074
2021,1,180029877
2021,9,180371127
2021,6,178847156
2021,6,178847164
2021,9,175849956
2021,6,178847165
2021,6,178847197
2021,9,173926973
2021,9,175850163
2021,6,173925143
2021,6,173925299
2021,9,178847200
2021,9,173926982
2021,12,178847209
2021,6,173925159
2021,6,178847215
2021,7,178847217
2021,6,180029914
2021,9,173925125
2021,9,175849874
2021,9,173926778
2021,9,178847294
2021,6,178847371
2021,9,173925854
2021,9,173925080
2021,9,176768852
2021,9,175849871
2021,8,178847379
2021,9,180029940
2021,9,180029943
2021,9,173925105
2021,6,178847414
2021,9,173926053
2021,6,178847476
2021,9,173926212
2021,9,173926213
2021,6,173926663
2021,9,173925033
2021,6,178847507
2021,3,176771264
2021,9,173925178
2021,9,175849895
2021,9,175849896
2021,9,173926824
2021,7,178847507
2021,6,178847508
2021,6,178847509
2021,6,180093627
2021,9,180371014
2021,8,175850872
2021,6,175849862
2021,6,179535498
2021,6,173925069
2021,6,178847675
2021,6,173925141
2021,9,173925180
2021,8,173925381
2021,9,173925297
2021,9,173925787
2021,6,173925104
2021,9,173925309
2021,6,178847676
2021,6,178847684
2021,9,176771360
2021,9,180030020
2021,9,173926634
2021,9,173925241
2021,14,180030022
2021,9,173925233
2021,6,173925156
2021,6,178847724
2021,9,173925205
2021,6,178847725
2021,8,180030029
2021,9,173926786
2021,9,175851973
2021,9,173925223
2021,6,173925160
2021,6,178847793
2021,9,173926899
2021,9,173925347
2021,9,178367802
2021,6,173925344
2021,6,173926906
2021,6,180030045
2021,6,173926823
2021,9,173926918
2021,6,180030081
2021,8,173925193
2021,6,173925168
2021,9,173925388
2021,9,173925389
2021,6,173925390
2021,2,173925195
2021,12,178847957
2021,9,173925220
2021,9,175852211
2021,9,176768895
2021,6,178847967
2021,9,173925600
2021,9,178847998
2021,6,180030108
2021,6,173925230
2021,3,180030109
2021,6,173925276
2021,6,180030109
2021,6,180030110
2021,6,180030120
2021,9,173925293
2021,9,173925250
2021,9,173925374
2021,1,173925317
2021,9,173926843
2021,9,180030122
2021,9,175849820
2021,8,180030123
2021,9,173925207
2021,8,180030124
2021,6,178848055
2021,6,173926627
2021,9,173925333
2021,6,179535501
2021,6,173925358
2021,3,178848073
2021,2,175851255
2021,6,178848073
2021,9,180030149
2021,9,173926747
2021,8,173925465
2021,9,173926828
2021,9,173925251
2021,9,173925401
2021,9,173926926
2021,9,180030154
2021,6,173925453
2021,12,178848124
2021,5,175849860
2021,6,175849860
2021,3,176768877
2021,9,173925270
2021,6,173925373
2021,9,173925516
2021,6,173925539
2021,9,173925469
2021,6,180030169
2021,9,180030180
2021,9,173926987
2021,6,173925261
2021,9,180030197
2021,9,173925361
2021,9,173925538
2021,9,173925284
2021,6,178848164
2021,6,173926587
2021,9,175849843
2021,9,173926796
2021,7,178848164
2021,6,180030211
2021,9,180030222
2021,6,173925355
2021,6,178848199
2021,6,173926551
2021,9,173925450
2021,9,173925506
2021,9,173925418
2021,6,173925546
2021,9,178848206
2021,6,173925289
2021,9,173925590
2021,9,173926860
2021,8,173926749
2021,9,180030250
2021,8,180371128
2021,9,173925302
2021,8,180371129
2021,9,173925338
2021,14,178848214
2021,6,173925638
2021,6,178848223
2021,2,173925385
2021,6,178848224
2021,9,173925327
2021,9,178848229
2021,2,173925345
2021,9,173925331
2021,6,178848249
2021,9,173925502
2021,9,173925739
2021,9,173926921
2021,9,175849840
2021,9,173925535
2021,9,173925680
2021,9,173925565
2021,6,173925504
2021,9,173926806
2021,6,178848252
2021,8,178367797
2021,6,178848253
2021,6,178848277
2021,9,175849852
2021,3,176769975
2021,9,176768905
2021,6,178848281
2021,9,173925486
2021,7,175850965
2021,6,178848282
2021,6,178848289
2021,9,173926159
2021,9,173925336
2021,3,178848290
2021,6,178848290
2021,6,178848291
2021,9,180030312
2021,6,180030313
2021,6,178848305
2021,9,173925404
2021,9,173925387
2021,9,173926795
2021,9,178848309
2021,9,178367810
2021,9,173925585
2021,9,178848310
2021,9,180030327
2021,9,173925343
2021,9,173925448
2021,9,173925475
2021,9,173925524
2021,6,173926681
2021,6,178848323
2021,9,176768859
2021,9,178367813
2021,9,173926625
2021,6,173925965
2021,3,178848325
2021,6,178848325
2021,8,178848329
2021,9,173926331
2021,9,173925451
2021,9,175849844
2021,12,178848330
2021,6,180030334
2021,6,173926584
2021,6,180030343
2021,6,178848358
2021,9,173926280
2021,9,173926453
2021,9,173925468
2021,9,176768892
2021,6,178848366
2021,9,173926995
2021,9,173925523
2021,9,178367814
2021,8,178848373
2021,9,173926432
2021,9,173926998
2021,9,173926187
2021,6,178848374
2021,9,180030371
2021,9,173925412
2021,9,173925530
2021,9,180030372
2021,9,173925378
2021,9,173925415
2021,6,178848389
2021,6,173926939
2021,6,178848394
2021,4,178848398
2021,9,173926829
2021,9,173926830
2021,6,178848401
2021,9,173925624
2021,9,173925606
2021,6,178848402
2021,6,178848423
2021,9,173925477
2021,6,173925548
2021,9,173925761
2021,9,173925593
2021,6,173925435
2021,9,176768910
2021,6,178848432
2021,9,173925508
2021,6,173925691
2021,6,178848433
2021,6,180030412
2021,9,173925722
2021,9,173925730
2021,2,173925466
2021,6,180030419
2021,9,173925626
2021,12,178848459
2021,9,173926622
2021,3,178848460
2021,9,178848463
2021,9,175851155
2021,6,178848467
2021,5,178848480
2021,6,173926855
2021,9,175851212
2021,9,173925605
2021,9,173925670
2021,8,178848485
2021,9,173926493
2021,9,173926911
2021,6,178848491
2021,9,173925614
2021,9,173925492
2021,6,180030444
2021,6,180030445
2021,6,178848495
2021,9,175850496
2021,6,178848497
2021,1,178848498
2021,3,178848498
2021,14,178848499
2021,8,178848503
2021,6,178848504
2021,9,173926027
2021,6,178848505
2021,6,178848514
2021,9,173925966
2021,6,173925694
2021,9,173925727
2021,8,178848514
2021,6,178848518
2021,8,180030454
2021,6,178848524
2021,12,178848526
2021,6,178848530
2021,9,178367879
2021,12,178848533
2021,6,173925753
2021,6,178848550
2021,9,173925697
2021,6,173925971
2021,8,178848550
2021,1,180030475
2021,9,173925729
2021,6,178848556
2021,9,180030481
2021,6,173926774
2021,6,178848578
2021,9,173925579
2021,9,180030494
2021,6,173925692
2021,9,178367820
2021,9,175852055
2021,6,173926858
2021,9,173925769
2021,9,180030499
2021,9,175851158
2021,6,178848673
2021,9,180030501
2021,9,173925850
2021,9,180030502
2021,6,180030503
2021,6,178848724
2021,9,173925800
2021,9,173925743
2021,9,178367842
2021,6,173925649
2021,9,178370281
2021,6,178848725
2021,6,178848726
2021,6,178848743
2021,9,173925639
2021,6,178848744
2021,8,178848755
2021,9,175849908
2021,8,178848756
2021,6,178848757
2021,8,178848771
2021,3,178848773
2021,6,178848782
2021,6,178848809
2021,9,173925765
2021,6,173925986
2021,6,178848848
2021,9,178367817
2021,9,178367818
2021,1,173925762
2021,9,173925816
2021,9,175849961
2021,9,173925827
2021,6,178848860
2021,9,173926001
2021,9,173925777
2021,6,178848861
2021,9,173925933
2021,6,178848883
2021,9,173925840
2021,9,178848899
2021,6,178848912
2021,9,173926955
2021,6,178849004
2021,8,173925674
2021,9,173925849
2021,9,173925980
2021,6,173926062
2021,9,173925886
2021,9,173925845
2021,9,173925786
2021,9,173925882
2021,6,178849015
2021,9,180030555
2021,9,173925862
2021,9,173925993
2021,6,178849066
2021,6,173925934
2021,9,173925915
2021,9,175849945
2021,3,178849072
2021,9,175849891
2021,2,178367844
2021,3,178849073
2021,3,178849074
2021,6,178849146
2021,6,173926112
2021,9,176768882
2021,9,175849902
2021,9,173926827
2021,6,173926780
2021,6,178849183
2021,9,173925773
2021,9,173925989
2021,6,178849205
2021,9,173926874
2021,9,173925983
2021,6,178849208
2021,6,178849225
2021,9,173926085
2021,8,178849226
2021,6,178849231
2021,9,173926020
2021,6,178849245
2021,9,173926379
2021,3,178849251
2021,6,178849254
2021,9,175849909
2021,3,178849270
2021,6,178849270
2021,9,178849297
2021,9,173925898
2021,8,173925970
2021,3,175849995
2021,6,175849996
2021,6,175849997
2021,6,180371130
2021,9,178849330
2021,9,175850021
2021,2,178849347
2021,9,180030594
2021,1,180030599
2021,9,173925924
2021,9,178849396
2021,9,178849406
2021,9,173925984
2021,9,178849484
2021,9,173926931
2021,9,175849913
2021,9,173926633
2021,2,175849963
2021,9,173926217
2021,6,173925997
2021,9,173925834
2021,9,173925880
2021,9,173926132
2021,9,173926873
2021,9,180030616
2021,9,173926896
2021,12,178849583
2021,9,173926265
2021,6,173926103
2021,9,173926104
2021,9,175849920
2021,9,173926087
2021,9,173926195
2021,8,173925998
2021,9,175849930
2021,9,180030638
2021,9,173926912
2021,9,173925875
2021,9,173926170
2021,9,173926418
2021,6,173926901
2021,9,178849655
2021,9,173926200
2021,9,176768896
2021,9,173926125
2021,6,173926903
2021,9,173926186
2021,9,173926296
2021,6,180030646
2021,9,173926244
2021,6,173926942
2021,6,178849660
2021,9,173926351
2021,8,178849660
2021,9,173926086
2021,6,178849661
2021,6,180030651
2021,6,179535510
2021,9,173926748
2021,6,179535511
2021,9,173926688
2021,9,178849669
2021,9,173926036
2021,9,178849679
2021,9,173925944
2021,9,173925988
2021,9,173926485
2021,6,180030663
2021,9,173926263
2021,9,178849722
2021,9,173925951
2021,9,173926223
2021,9,173926158
2021,9,173926402
2021,3,173926326
2021,3,173926327
2021,1,173925978
2021,9,173926255
2021,9,173926133
2021,9,173926319
2021,9,173926305
2021,9,175849953
2021,9,175849959
2021,5,178849733
2021,9,173926146
2021,9,173926956
2021,9,173926382
2021,6,175851637
2021,6,173926808
2021,12,178849735
2021,6,178849762
2021,9,173926252
2021,8,173926082
2021,9,173926228
2021,8,173926095
2021,9,173926831
2021,9,173926398
2021,6,178849763
2021,6,178849774
2021,2,176769501
2021,2,173926284
2021,9,178849776
2021,9,178849797
2021,2,173926249
2021,6,173926340
2021,9,173926221
2021,9,175849904
2021,9,175849918
2021,9,173926589
2021,2,178849810
2021,9,173926510
2021,6,178849814
2021,9,176769619
2021,8,178849821
2021,9,173926368
2021,8,178849822
2021,8,180030736
2021,6,180371132
2021,2,178849843
2021,9,176769800
2021,1,179535514
2021,11,176769654
2021,9,173926484
2021,8,178849859
2021,6,173926242
2021,9,173926163
2021,9,173926894
2021,9,173926520
2021,6,173926641
2021,9,180030746
2021,9,173926122
2021,6,178849878
2021,9,173926156
2021,9,173926332
2021,6,173926292
2021,9,173926188
2021,9,173926615
2021,6,173926333
2021,3,178849899
2021,9,173926360
2021,9,176769673
2021,9,173926347
2021,9,173926343
2021,6,173926336
2021,6,178849905
2021,9,173926371
2021,3,173926363
2021,6,178849906
2021,8,178849909
2021,9,178849919
2021,9,173926423
2021,9,175849969
2021,9,178368731
2021,6,178849930
2021,9,178849940
2021,9,173926793
2021,2,175850261
2021,6,178849942
2021,9,176768918
2021,6,179535516
2021,9,176768941
2021,6,173926448
2021,6,176769750
2021,9,175852070
2021,9,175850010
2021,6,176769788
2021,9,173926197
2021,14,178849961
2021,1,178849967
2021,9,175852078
2021,6,176769828
2021,6,173926219
2021,9,178850024
2021,6,175849976
2021,1,173926439
2021,6,173926844
2021,9,175850092
2021,3,173926312
2021,9,173926547
2021,6,173926590
2021,9,175849978
2021,9,173926218
2021,9,178367898
2021,9,173926392
2021,9,173926979
2021,9,175850012
2021,9,175849983
2021,6,173926387
2021,9,175849970
2021,9,173926812
2021,9,176771134
2021,9,175849974
2021,8,175850011
2021,1,180030827
2021,9,178850028
2021,6,178850045
2021,9,175851883
2021,6,178850047
2021,3,176769729
2021,9,173926511
2021,8,178850048
2021,6,178850049
2021,9,178369981
2021,12,178850078
2021,2,176771244
2021,6,175850057
2021,6,173926800
2021,9,173926568
2021,9,175850074
2021,6,178850079
2021,6,173926514
2021,6,178850101
2021,6,173926430
2021,6,173926431
2021,9,173926667
2021,6,178850102
2021,1,179535520
2021,9,173926649
2021,9,175850331
2021,9,175850218
2021,9,178367872
2021,9,178850126
2021,9,178367834
2021,9,175850033
2021,9,173926532
2021,9,173926750
2021,6,176771150
2021,9,173926765
2021,9,173926920
2021,9,180030860
2021,8,178850134
2021,9,175851763
2021,9,175850058
2021,9,173926595
2021,6,178850157
2021,9,175852182
2021,9,176769709
2021,9,173926710
2021,6,178850170
2021,9,178369899
2021,1,175850014
2021,9,173926421
2021,9,175850000
2021,8,178850186
2021,9,173926639
2021,9,173926391
2021,9,173926779
2021,9,173926884
2021,9,173926675
2021,9,178850189
2021,9,173926575
2021,6,178850190
2021,6,178850192
2021,6,173926422
2021,6,178850195
2021,9,178850199
2021,9,173926905
2021,6,173926989
2021,8,178850200
2021,6,178850214
2021,8,173926605
2021,1,173926456
2021,9,173926536
2021,6,175852199
2021,6,178850215
2021,9,173926776
2021,9,178850236
2021,9,178367846
2021,9,175851749
2021,9,173926562
2021,9,175850042
2021,6,178850250
2021,9,173926958
2021,9,178850265
2021,9,173926923
2021,9,176769846
2021,9,176769787
2021,9,178850266
2021,6,178850272
2021,9,173926722
2021,9,173926797
2021,9,175851542
2021,8,178850272
2021,6,180030897
2021,9,175851960
2021,9,175851962
2021,9,175851684
2021,14,178850319
2021,9,173926522
2021,9,173926481
2021,9,173926540
2021,9,176768945
2021,9,175850182
2021,9,175851806
